,cross1,cross2,rel
1091,CADGBP,NZDUSD,-0.397669364732023
1092,CADEUR,NZDUSD,-0.284654996153107
1093,CADCHF,NZDUSD,-0.648720432507323
1094,CHFUSD,NZDUSD,0.602579265888025
1095,CHFNZD,NZDUSD,-0.361262229747137
1096,CHFJPY,NZDUSD,0.633792596260177
1097,CHFGBP,NZDUSD,0.408992256508146
1098,CHFEUR,NZDUSD,0.64501363376439
1099,EURUSD,NZDUSD,0.202596398813411
1100,EURNZD,NZDUSD,-0.726821135250141
1101,EURJPY,NZDUSD,0.466078274198268
1102,EURGBP,NZDUSD,-0.182731242191914
1103,GBPUSD,NZDUSD,0.482782931160382
1104,GBPNZD,NZDUSD,-0.80351404921552
1105,GBPJPY,NZDUSD,0.513670824647439
1106,JPYUSD,NZDUSD,-0.411974111516192
1107,JPYNZD,NZDUSD,-0.699142457465086
1109,YAHOO.INDEX_GDAXI,NZDUSD,0.602802610093433
1110,YAHOO.INDEX_FTSE,NZDUSD,0.57684427523204
1111,YAHOO.INDEX_AORD,NZDUSD,0.412311353638655
1112,NIKKEI.INDEX,NZDUSD,0.485362520059028
1113,YAHOO.INDEX_GSPTSE,NZDUSD,0.414391334588734
1114,OFDP.SILVER_5,NZDUSD,0.00118032565620495
1115,WGC.GOLD_DAILY_USD,NZDUSD,0.162530920345407
1116,WSJ.COPPER,NZDUSD,-0.248526729535666
1117,WSJ.CORN_2,NZDUSD,0.0550747633320348
1118,WSJ.PL_MKT,NZDUSD,-0.195980791051107
1119,OFDP.FUTURE_B1,NZDUSD,0.587761949132109
1120,FED.JRXWTFB_N_B,NZDUSD,0.193042977558961
1121,AUDUSD,YAHOO.INDEX_GDAXI,-0.534230225196155
1122,AUDNZD,YAHOO.INDEX_GDAXI,-0.850358550545281
1123,AUDJPY,YAHOO.INDEX_GDAXI,0.819845400844293
1124,AUDGBP,YAHOO.INDEX_GDAXI,-0.652068368704236
1125,AUDEUR,YAHOO.INDEX_GDAXI,-0.544241045928686
1126,AUDCHF,YAHOO.INDEX_GDAXI,-0.61290150416783
1127,AUDCAD,YAHOO.INDEX_GDAXI,-0.258056702621078
1128,CADUSD,YAHOO.INDEX_GDAXI,-0.615595861505901
1129,CADNZD,YAHOO.INDEX_GDAXI,-0.776408734029016
1130,CADJPY,YAHOO.INDEX_GDAXI,0.865610610479954
1131,CADGBP,YAHOO.INDEX_GDAXI,-0.712301068529628
1132,CADEUR,YAHOO.INDEX_GDAXI,-0.573571249177529
1133,CADCHF,YAHOO.INDEX_GDAXI,-0.554666611588647
1134,CHFUSD,YAHOO.INDEX_GDAXI,0.185933743080408
1135,CHFNZD,YAHOO.INDEX_GDAXI,-0.414158777260694
1136,CHFJPY,YAHOO.INDEX_GDAXI,0.889010995727893
1137,CHFGBP,YAHOO.INDEX_GDAXI,-0.0937927651566555
1138,CHFEUR,YAHOO.INDEX_GDAXI,0.0856089520412359
1139,EURUSD,YAHOO.INDEX_GDAXI,0.172949054781639
1140,EURNZD,YAHOO.INDEX_GDAXI,-0.393481373868194
1141,EURJPY,YAHOO.INDEX_GDAXI,0.887567977065074
1142,EURGBP,YAHOO.INDEX_GDAXI,-0.223390497321799
1143,GBPUSD,YAHOO.INDEX_GDAXI,0.497940488275695
1144,GBPNZD,YAHOO.INDEX_GDAXI,-0.344558689345509
1145,GBPJPY,YAHOO.INDEX_GDAXI,0.940349395697947
1146,JPYUSD,YAHOO.INDEX_GDAXI,-0.888309481282158
1147,JPYNZD,YAHOO.INDEX_GDAXI,-0.921932509755574
1148,NZDUSD,YAHOO.INDEX_GDAXI,0.602802610093433
1150,YAHOO.INDEX_FTSE,YAHOO.INDEX_GDAXI,0.957764675980283
1151,YAHOO.INDEX_AORD,YAHOO.INDEX_GDAXI,0.904786275326032
1152,NIKKEI.INDEX,YAHOO.INDEX_GDAXI,0.920333654874956
1153,YAHOO.INDEX_GSPTSE,YAHOO.INDEX_GDAXI,0.736170446148196
1154,OFDP.SILVER_5,YAHOO.INDEX_GDAXI,-0.582977044548537
1155,WGC.GOLD_DAILY_USD,YAHOO.INDEX_GDAXI,-0.575364488322474
1156,WSJ.COPPER,YAHOO.INDEX_GDAXI,-0.434338114239422
1157,WSJ.CORN_2,YAHOO.INDEX_GDAXI,-0.435311856024064
1158,WSJ.PL_MKT,YAHOO.INDEX_GDAXI,-0.471439566119708
1159,OFDP.FUTURE_B1,YAHOO.INDEX_GDAXI,0.225772969250459
1160,FED.JRXWTFB_N_B,YAHOO.INDEX_GDAXI,0.449610394357001
1161,AUDUSD,YAHOO.INDEX_FTSE,-0.465423339784769
1162,AUDNZD,YAHOO.INDEX_FTSE,-0.776716769065798
1163,AUDJPY,YAHOO.INDEX_FTSE,0.88556102286585
1164,AUDGBP,YAHOO.INDEX_FTSE,-0.51757204569207
1165,AUDEUR,YAHOO.INDEX_FTSE,-0.472909688330018
1166,AUDCHF,YAHOO.INDEX_FTSE,-0.518042502963854
1167,AUDCAD,YAHOO.INDEX_FTSE,-0.214418146767364
1168,CADUSD,YAHOO.INDEX_FTSE,-0.547817855845275
1169,CADNZD,YAHOO.INDEX_FTSE,-0.725055529493607
1170,CADJPY,YAHOO.INDEX_FTSE,0.906907478741058
1171,CADGBP,YAHOO.INDEX_FTSE,-0.563430411093888
1172,CADEUR,YAHOO.INDEX_FTSE,-0.508710526987613
1173,CADCHF,YAHOO.INDEX_FTSE,-0.477773816424849
1174,CHFUSD,YAHOO.INDEX_FTSE,0.136948124848095
1175,CHFNZD,YAHOO.INDEX_FTSE,-0.442829186493262
1176,CHFJPY,YAHOO.INDEX_FTSE,0.868713883031626
1177,CHFGBP,YAHOO.INDEX_FTSE,-0.0352476742113591
1178,CHFEUR,YAHOO.INDEX_FTSE,0.0441786957363213
1179,EURUSD,YAHOO.INDEX_FTSE,0.148043627039664
1180,EURNZD,YAHOO.INDEX_FTSE,-0.388978823409752
1181,EURJPY,YAHOO.INDEX_FTSE,0.87882836646123
1182,EURGBP,YAHOO.INDEX_FTSE,-0.0947166104121128
1183,GBPUSD,YAHOO.INDEX_FTSE,0.321756135408632
1184,GBPNZD,YAHOO.INDEX_FTSE,-0.432864857085233
1185,GBPJPY,YAHOO.INDEX_FTSE,0.896333467724154
1186,JPYUSD,YAHOO.INDEX_FTSE,-0.896445433455792
1187,JPYNZD,YAHOO.INDEX_FTSE,-0.923189792668276
1188,NZDUSD,YAHOO.INDEX_FTSE,0.57684427523204
1189,YAHOO.INDEX_GDAXI,YAHOO.INDEX_FTSE,0.957764675980283
1191,YAHOO.INDEX_AORD,YAHOO.INDEX_FTSE,0.911394860243973
1192,NIKKEI.INDEX,YAHOO.INDEX_FTSE,0.924889833132564
1193,YAHOO.INDEX_GSPTSE,YAHOO.INDEX_FTSE,0.69206991906233
1194,OFDP.SILVER_5,YAHOO.INDEX_FTSE,-0.55227444163482
1195,WGC.GOLD_DAILY_USD,YAHOO.INDEX_FTSE,-0.545291919418527
1196,WSJ.COPPER,YAHOO.INDEX_FTSE,-0.389986839272472
1197,WSJ.CORN_2,YAHOO.INDEX_FTSE,-0.347075416490846
1198,WSJ.PL_MKT,YAHOO.INDEX_FTSE,-0.430284985056346
1199,OFDP.FUTURE_B1,YAHOO.INDEX_FTSE,0.257721138590601
1200,FED.JRXWTFB_N_B,YAHOO.INDEX_FTSE,0.24498473188399
1201,AUDUSD,YAHOO.INDEX_AORD,-0.569198142303054
1202,AUDNZD,YAHOO.INDEX_AORD,-0.74415962698132
1203,AUDJPY,YAHOO.INDEX_AORD,0.795973820181037
1204,AUDGBP,YAHOO.INDEX_AORD,-0.658088050763211
1205,AUDEUR,YAHOO.INDEX_AORD,-0.671327117709039
1206,AUDCHF,YAHOO.INDEX_AORD,-0.589956314632699
1207,AUDCAD,YAHOO.INDEX_AORD,-0.367431922370515
1208,CADUSD,YAHOO.INDEX_AORD,-0.569719224215269
1209,CADNZD,YAHOO.INDEX_AORD,-0.602063277895285
1210,CADJPY,YAHOO.INDEX_AORD,0.879846027667001
1211,CADGBP,YAHOO.INDEX_AORD,-0.644676599941093
1212,CADEUR,YAHOO.INDEX_AORD,-0.669848121917412
1213,CADCHF,YAHOO.INDEX_AORD,-0.460391949546407
1214,CHFUSD,YAHOO.INDEX_AORD,0.118533678620454
1215,CHFNZD,YAHOO.INDEX_AORD,-0.288640770049448
1216,CHFJPY,YAHOO.INDEX_AORD,0.848567139867361
1217,CHFGBP,YAHOO.INDEX_AORD,-0.133829746208241
1218,CHFEUR,YAHOO.INDEX_AORD,-0.185090420240663
1219,EURUSD,YAHOO.INDEX_AORD,0.336746405926435
1220,EURNZD,YAHOO.INDEX_AORD,-0.109836804676672
1221,EURJPY,YAHOO.INDEX_AORD,0.924368792109969
1222,EURGBP,YAHOO.INDEX_AORD,0.030353246712744
1223,GBPUSD,YAHOO.INDEX_AORD,0.436296113595334
1224,GBPNZD,YAHOO.INDEX_AORD,-0.164655446478568
1225,GBPJPY,YAHOO.INDEX_AORD,0.912944217262104
1226,JPYUSD,YAHOO.INDEX_AORD,-0.89071447130091
1227,JPYNZD,YAHOO.INDEX_AORD,-0.848327072738192
1228,NZDUSD,YAHOO.INDEX_AORD,0.412311353638655
1229,YAHOO.INDEX_GDAXI,YAHOO.INDEX_AORD,0.904786275326032
1230,YAHOO.INDEX_FTSE,YAHOO.INDEX_AORD,0.911394860243973
1232,NIKKEI.INDEX,YAHOO.INDEX_AORD,0.897562683227635
1233,YAHOO.INDEX_GSPTSE,YAHOO.INDEX_AORD,0.802825004767287
1234,OFDP.SILVER_5,YAHOO.INDEX_AORD,-0.578531467297721
1235,WGC.GOLD_DAILY_USD,YAHOO.INDEX_AORD,-0.707068299358238
1236,WSJ.COPPER,YAHOO.INDEX_AORD,-0.2953904004493
1237,WSJ.CORN_2,YAHOO.INDEX_AORD,-0.528621208535798
1238,WSJ.PL_MKT,YAHOO.INDEX_AORD,-0.277293315714431
1239,OFDP.FUTURE_B1,YAHOO.INDEX_AORD,0.043374774500913
1240,FED.JRXWTFB_N_B,YAHOO.INDEX_AORD,0.298660538045758
1241,AUDUSD,NIKKEI.INDEX,-0.673456728369924
1242,AUDNZD,NIKKEI.INDEX,-0.888744443460367
1243,AUDJPY,NIKKEI.INDEX,0.835938382857439
1244,AUDGBP,NIKKEI.INDEX,-0.690016909822309
1245,AUDEUR,NIKKEI.INDEX,-0.660767397262604
1246,AUDCHF,NIKKEI.INDEX,-0.69564244138361
1247,AUDCAD,NIKKEI.INDEX,-0.40522018837548
1248,CADUSD,NIKKEI.INDEX,-0.70190109194147
1249,CADNZD,NIKKEI.INDEX,-0.73695885245566
1250,CADJPY,NIKKEI.INDEX,0.939886061081086
1251,CADGBP,NIKKEI.INDEX,-0.663418564128016
1252,CADEUR,NIKKEI.INDEX,-0.633391811658447
1253,CADCHF,NIKKEI.INDEX,-0.561535151370114
1254,CHFUSD,NIKKEI.INDEX,0.141733833780012
1255,CHFNZD,NIKKEI.INDEX,-0.340002387949292
1256,CHFJPY,NIKKEI.INDEX,0.935868306418283
1257,CHFGBP,NIKKEI.INDEX,-0.0215343840637134
1258,CHFEUR,NIKKEI.INDEX,0.0239372654729663
1259,EURUSD,NIKKEI.INDEX,0.167118568857443
1260,EURNZD,NIKKEI.INDEX,-0.298247134804346
1261,EURJPY,NIKKEI.INDEX,0.952532812304421
1262,EURGBP,NIKKEI.INDEX,-0.0592015472946585
1263,GBPUSD,NIKKEI.INDEX,0.307890233617886
1264,GBPNZD,NIKKEI.INDEX,-0.337070194103511
1265,GBPJPY,NIKKEI.INDEX,0.962085473522526
1266,JPYUSD,NIKKEI.INDEX,-0.966568086846284
1267,JPYNZD,NIKKEI.INDEX,-0.943182142267267
1268,NZDUSD,NIKKEI.INDEX,0.485362520059028
1269,YAHOO.INDEX_GDAXI,NIKKEI.INDEX,0.920333654874956
1270,YAHOO.INDEX_FTSE,NIKKEI.INDEX,0.924889833132564
1271,YAHOO.INDEX_AORD,NIKKEI.INDEX,0.897562683227635
1273,YAHOO.INDEX_GSPTSE,NIKKEI.INDEX,0.619289583553444
1274,OFDP.SILVER_5,NIKKEI.INDEX,-0.695065235758247
1275,WGC.GOLD_DAILY_USD,NIKKEI.INDEX,-0.682769545612859
1276,WSJ.COPPER,NIKKEI.INDEX,-0.531676326490646
1277,WSJ.CORN_2,NIKKEI.INDEX,-0.539994791624716
1278,WSJ.PL_MKT,NIKKEI.INDEX,-0.541402452979847
1279,OFDP.FUTURE_B1,NIKKEI.INDEX,0.090547284474662
1280,FED.JRXWTFB_N_B,NIKKEI.INDEX,0.31682608444239
1281,AUDUSD,YAHOO.INDEX_GSPTSE,-0.293642342464171
1282,AUDNZD,YAHOO.INDEX_GSPTSE,-0.503064945233613
1283,AUDJPY,YAHOO.INDEX_GSPTSE,0.53259223587664
1284,AUDGBP,YAHOO.INDEX_GSPTSE,-0.539516120053613
1285,AUDEUR,YAHOO.INDEX_GSPTSE,-0.576869425108698
1286,AUDCHF,YAHOO.INDEX_GSPTSE,-0.541884217451157
1287,AUDCAD,YAHOO.INDEX_GSPTSE,-0.117853972952964
1288,CADUSD,YAHOO.INDEX_GSPTSE,-0.355461449137967
1289,CADNZD,YAHOO.INDEX_GSPTSE,-0.477838222575951
1290,CADJPY,YAHOO.INDEX_GSPTSE,0.537541131501062
1291,CADGBP,YAHOO.INDEX_GSPTSE,-0.650454093595979
1292,CADEUR,YAHOO.INDEX_GSPTSE,-0.701801957347898
1293,CADCHF,YAHOO.INDEX_GSPTSE,-0.545338605732756
1294,CHFUSD,YAHOO.INDEX_GSPTSE,0.37090995295938
1295,CHFNZD,YAHOO.INDEX_GSPTSE,0.00687859880648051
1296,CHFJPY,YAHOO.INDEX_GSPTSE,0.659154394721545
1297,CHFGBP,YAHOO.INDEX_GSPTSE,-0.0218174672928921
1298,CHFEUR,YAHOO.INDEX_GSPTSE,-0.0871145782382594
1299,EURUSD,YAHOO.INDEX_GSPTSE,0.58124369138958
1300,EURNZD,YAHOO.INDEX_GSPTSE,0.0614047259837927
1301,EURJPY,YAHOO.INDEX_GSPTSE,0.700214209117387
1302,EURGBP,YAHOO.INDEX_GSPTSE,0.0718064996094075
1303,GBPUSD,YAHOO.INDEX_GSPTSE,0.719763474380028
1304,GBPNZD,YAHOO.INDEX_GSPTSE,0.02070539362811
1305,GBPJPY,YAHOO.INDEX_GSPTSE,0.689088109768553
1306,JPYUSD,YAHOO.INDEX_GSPTSE,-0.551660655684098
1307,JPYNZD,YAHOO.INDEX_GSPTSE,-0.573728087671096
1308,NZDUSD,YAHOO.INDEX_GSPTSE,0.414391334588734
1309,YAHOO.INDEX_GDAXI,YAHOO.INDEX_GSPTSE,0.736170446148196
1310,YAHOO.INDEX_FTSE,YAHOO.INDEX_GSPTSE,0.69206991906233
1311,YAHOO.INDEX_AORD,YAHOO.INDEX_GSPTSE,0.802825004767287
1312,NIKKEI.INDEX,YAHOO.INDEX_GSPTSE,0.619289583553444
1314,OFDP.SILVER_5,YAHOO.INDEX_GSPTSE,-0.199917148684171
1315,WGC.GOLD_DAILY_USD,YAHOO.INDEX_GSPTSE,-0.487744916310903
1316,WSJ.COPPER,YAHOO.INDEX_GSPTSE,0.0727867425961531
1317,WSJ.CORN_2,YAHOO.INDEX_GSPTSE,-0.396433335646209
1318,WSJ.PL_MKT,YAHOO.INDEX_GSPTSE,0.071454590452732
1319,OFDP.FUTURE_B1,YAHOO.INDEX_GSPTSE,0.228564184169871
1320,FED.JRXWTFB_N_B,YAHOO.INDEX_GSPTSE,0.475668936683375
1321,AUDUSD,OFDP.SILVER_5,0.866184880842821
1322,AUDNZD,OFDP.SILVER_5,0.713308455059994
1323,AUDJPY,OFDP.SILVER_5,-0.402137344420817
1324,AUDGBP,OFDP.SILVER_5,0.737979253147788
1325,AUDEUR,OFDP.SILVER_5,0.576021901776948
1326,AUDCHF,OFDP.SILVER_5,0.432917832119935
1327,AUDCAD,OFDP.SILVER_5,0.595161740851269
1328,CADUSD,OFDP.SILVER_5,0.833996630036502
1329,CADNZD,OFDP.SILVER_5,0.443447208919602
1330,CADJPY,OFDP.SILVER_5,-0.610772824970193
1331,CADGBP,OFDP.SILVER_5,0.597829549219799
1332,CADEUR,OFDP.SILVER_5,0.393398234833186
1333,CADCHF,OFDP.SILVER_5,0.149883330574451
1334,CHFUSD,OFDP.SILVER_5,0.407520397820315
1335,CHFNZD,OFDP.SILVER_5,0.473462315121934
1336,CHFJPY,OFDP.SILVER_5,-0.520127935388332
1337,CHFGBP,OFDP.SILVER_5,0.493613876349697
1338,CHFEUR,OFDP.SILVER_5,0.303028696291772
1339,EURUSD,OFDP.SILVER_5,0.267658037606961
1340,EURNZD,OFDP.SILVER_5,0.173164165903577
1341,EURJPY,OFDP.SILVER_5,-0.621314741772206
1342,EURGBP,OFDP.SILVER_5,0.328634581356792
1343,GBPUSD,OFDP.SILVER_5,-0.020204083906341
1344,GBPNZD,OFDP.SILVER_5,-0.0212391858774544
1345,GBPJPY,OFDP.SILVER_5,-0.696992137143114
1346,JPYUSD,OFDP.SILVER_5,0.757707162042417
1347,JPYNZD,OFDP.SILVER_5,0.586085189163046
1348,NZDUSD,OFDP.SILVER_5,0.00118032565620495
1349,YAHOO.INDEX_GDAXI,OFDP.SILVER_5,-0.582977044548537
1350,YAHOO.INDEX_FTSE,OFDP.SILVER_5,-0.55227444163482
1351,YAHOO.INDEX_AORD,OFDP.SILVER_5,-0.578531467297721
1352,NIKKEI.INDEX,OFDP.SILVER_5,-0.695065235758247
1353,YAHOO.INDEX_GSPTSE,OFDP.SILVER_5,-0.199917148684171
1355,WGC.GOLD_DAILY_USD,OFDP.SILVER_5,0.804904274009026
1356,WSJ.COPPER,OFDP.SILVER_5,0.74986631306326
1357,WSJ.CORN_2,OFDP.SILVER_5,0.71690195249014
1358,WSJ.PL_MKT,OFDP.SILVER_5,0.754444644251734
1359,OFDP.FUTURE_B1,OFDP.SILVER_5,0.474899247965518
1360,FED.JRXWTFB_N_B,OFDP.SILVER_5,-0.365480983995785
1361,AUDUSD,WGC.GOLD_DAILY_USD,0.8214298135
1362,AUDNZD,WGC.GOLD_DAILY_USD,0.558963489803675
1363,AUDJPY,WGC.GOLD_DAILY_USD,-0.362471821349308
1364,AUDGBP,WGC.GOLD_DAILY_USD,0.775466233911261
1365,AUDEUR,WGC.GOLD_DAILY_USD,0.78100219860117
1366,AUDCHF,WGC.GOLD_DAILY_USD,0.517508858729858
1367,AUDCAD,WGC.GOLD_DAILY_USD,0.744284492499957
1368,CADUSD,WGC.GOLD_DAILY_USD,0.625472730051617
1369,CADNZD,WGC.GOLD_DAILY_USD,0.202681896538608
1370,CADJPY,WGC.GOLD_DAILY_USD,-0.631758619754845
1371,CADGBP,WGC.GOLD_DAILY_USD,0.546735807982668
1372,CADEUR,WGC.GOLD_DAILY_USD,0.56955325467715
1373,CADCHF,WGC.GOLD_DAILY_USD,0.157337218604257
1374,CHFUSD,WGC.GOLD_DAILY_USD,0.251746239536038
1375,CHFNZD,WGC.GOLD_DAILY_USD,0.116563344168569
1376,CHFJPY,WGC.GOLD_DAILY_USD,-0.536299480267833
1377,CHFGBP,WGC.GOLD_DAILY_USD,0.421792480093854
1378,CHFEUR,WGC.GOLD_DAILY_USD,0.526233764277748
1379,EURUSD,WGC.GOLD_DAILY_USD,-0.151999802624988
1380,EURNZD,WGC.GOLD_DAILY_USD,-0.260348875463556
1381,EURJPY,WGC.GOLD_DAILY_USD,-0.700657314727117
1382,EURGBP,WGC.GOLD_DAILY_USD,-0.0269249387403797
1383,GBPUSD,WGC.GOLD_DAILY_USD,-0.183803119032463
1384,GBPNZD,WGC.GOLD_DAILY_USD,-0.317259084777087
1385,GBPJPY,WGC.GOLD_DAILY_USD,-0.688848802453931
1386,JPYUSD,WGC.GOLD_DAILY_USD,0.718104171971946
1387,JPYNZD,WGC.GOLD_DAILY_USD,0.492072609098228
1388,NZDUSD,WGC.GOLD_DAILY_USD,0.162530920345407
1389,YAHOO.INDEX_GDAXI,WGC.GOLD_DAILY_USD,-0.575364488322474
1390,YAHOO.INDEX_FTSE,WGC.GOLD_DAILY_USD,-0.545291919418527
1391,YAHOO.INDEX_AORD,WGC.GOLD_DAILY_USD,-0.707068299358238
1392,NIKKEI.INDEX,WGC.GOLD_DAILY_USD,-0.682769545612859
1393,YAHOO.INDEX_GSPTSE,WGC.GOLD_DAILY_USD,-0.487744916310903
1394,OFDP.SILVER_5,WGC.GOLD_DAILY_USD,0.804904274009026
1396,WSJ.COPPER,WGC.GOLD_DAILY_USD,0.334730379602133
1397,WSJ.CORN_2,WGC.GOLD_DAILY_USD,0.743515643328529
1398,WSJ.PL_MKT,WGC.GOLD_DAILY_USD,0.396636561315265
1399,OFDP.FUTURE_B1,WGC.GOLD_DAILY_USD,0.464817231599299
1400,FED.JRXWTFB_N_B,WGC.GOLD_DAILY_USD,-0.274446318617284
1401,AUDUSD,WSJ.COPPER,0.62570862645728
1402,AUDNZD,WSJ.COPPER,0.690587451616491
1403,AUDJPY,WSJ.COPPER,-0.36940290290466
1404,AUDGBP,WSJ.COPPER,0.509490712736976
1405,AUDEUR,WSJ.COPPER,0.300424297159679
1406,AUDCHF,WSJ.COPPER,0.381029187104974
1407,AUDCAD,WSJ.COPPER,0.238066625536793
1408,CADUSD,WSJ.COPPER,0.776241137899412
1409,CADNZD,WSJ.COPPER,0.610173354583508
1410,CADJPY,WSJ.COPPER,-0.440891453274386
1411,CADGBP,WSJ.COPPER,0.528455152273228
1412,CADEUR,WSJ.COPPER,0.25546661369103
1413,CADCHF,WSJ.COPPER,0.298672618687224
1414,CHFUSD,WSJ.COPPER,0.208469342749818
1415,CHFNZD,WSJ.COPPER,0.505565229678585
1416,CHFJPY,WSJ.COPPER,-0.465051832593612
1417,CHFGBP,WSJ.COPPER,0.221101857763711
1418,CHFEUR,WSJ.COPPER,-0.112243328846038
1419,EURUSD,WSJ.COPPER,0.387447795689197
1420,EURNZD,WSJ.COPPER,0.480522340306355
1421,EURJPY,WSJ.COPPER,-0.444377411608692
1422,EURGBP,WSJ.COPPER,0.429428053144109
1423,GBPUSD,WSJ.COPPER,0.033097654765618
1424,GBPNZD,WSJ.COPPER,0.302605927075911
1425,GBPJPY,WSJ.COPPER,-0.54785869171334
1426,JPYUSD,WSJ.COPPER,0.589352867449923
1427,JPYNZD,WSJ.COPPER,0.550655956238319
1428,NZDUSD,WSJ.COPPER,-0.248526729535666
1429,YAHOO.INDEX_GDAXI,WSJ.COPPER,-0.434338114239422
1430,YAHOO.INDEX_FTSE,WSJ.COPPER,-0.389986839272472
1431,YAHOO.INDEX_AORD,WSJ.COPPER,-0.2953904004493
1432,NIKKEI.INDEX,WSJ.COPPER,-0.531676326490646
1433,YAHOO.INDEX_GSPTSE,WSJ.COPPER,0.0727867425961531
1434,OFDP.SILVER_5,WSJ.COPPER,0.74986631306326
1435,WGC.GOLD_DAILY_USD,WSJ.COPPER,0.334730379602133
1437,WSJ.CORN_2,WSJ.COPPER,0.447096236318865
1438,WSJ.PL_MKT,WSJ.COPPER,0.890150016694751
1439,OFDP.FUTURE_B1,WSJ.COPPER,0.163920096149868
1440,FED.JRXWTFB_N_B,WSJ.COPPER,-0.260932748417538
1441,AUDUSD,WSJ.CORN_2,0.796497074773169
1442,AUDNZD,WSJ.CORN_2,0.610330567876467
1443,AUDJPY,WSJ.CORN_2,-0.163658823036077
1444,AUDGBP,WSJ.CORN_2,0.818690674181383
1445,AUDEUR,WSJ.CORN_2,0.764119283332706
1446,AUDCHF,WSJ.CORN_2,0.584935152060735
1447,AUDCAD,WSJ.CORN_2,0.576529128311353
1448,CADUSD,WSJ.CORN_2,0.734284039067894
1449,CADNZD,WSJ.CORN_2,0.340462262000572
1450,CADJPY,WSJ.CORN_2,-0.383418902827805
1451,CADGBP,WSJ.CORN_2,0.714709411827198
1452,CADEUR,WSJ.CORN_2,0.6514327799739
1453,CADCHF,WSJ.CORN_2,0.321712240752798
1454,CHFUSD,WSJ.CORN_2,0.133203639566317
1455,CHFNZD,WSJ.CORN_2,0.0921727279644151
1456,CHFJPY,WSJ.CORN_2,-0.453352733462478
1457,CHFGBP,WSJ.CORN_2,0.38009447880193
1458,CHFEUR,WSJ.CORN_2,0.36230372810155
1459,EURUSD,WSJ.CORN_2,-0.151855157848393
1460,EURNZD,WSJ.CORN_2,-0.168847169164418
1461,EURJPY,WSJ.CORN_2,-0.56813262691057
1462,EURGBP,WSJ.CORN_2,0.108608680096563
1463,GBPUSD,WSJ.CORN_2,-0.337636364490951
1464,GBPNZD,WSJ.CORN_2,-0.30101111982792
1465,GBPJPY,WSJ.CORN_2,-0.600928503796351
1466,JPYUSD,WSJ.CORN_2,0.550913770832529
1467,JPYNZD,WSJ.CORN_2,0.391667300431341
1468,NZDUSD,WSJ.CORN_2,0.0550747633320348
1469,YAHOO.INDEX_GDAXI,WSJ.CORN_2,-0.435311856024064
1470,YAHOO.INDEX_FTSE,WSJ.CORN_2,-0.347075416490846
1471,YAHOO.INDEX_AORD,WSJ.CORN_2,-0.528621208535798
1472,NIKKEI.INDEX,WSJ.CORN_2,-0.539994791624716
1473,YAHOO.INDEX_GSPTSE,WSJ.CORN_2,-0.396433335646209
1474,OFDP.SILVER_5,WSJ.CORN_2,0.71690195249014
1475,WGC.GOLD_DAILY_USD,WSJ.CORN_2,0.743515643328529
1476,WSJ.COPPER,WSJ.CORN_2,0.447096236318865
1478,WSJ.PL_MKT,WSJ.CORN_2,0.409671083961543
1479,OFDP.FUTURE_B1,WSJ.CORN_2,0.432861719229887
1480,FED.JRXWTFB_N_B,WSJ.CORN_2,-0.217080004837082
1481,AUDUSD,WSJ.PL_MKT,0.611070203273799
1482,AUDNZD,WSJ.PL_MKT,0.649077582582473
1483,AUDJPY,WSJ.PL_MKT,-0.343981481110515
1484,AUDGBP,WSJ.PL_MKT,0.485749996165638
1485,AUDEUR,WSJ.PL_MKT,0.238386581594273
1486,AUDCHF,WSJ.PL_MKT,0.34537699335102
1487,AUDCAD,WSJ.PL_MKT,0.263095687975192
1488,CADUSD,WSJ.PL_MKT,0.732600329319154
1489,CADNZD,WSJ.PL_MKT,0.554028379688664
1490,CADJPY,WSJ.PL_MKT,-0.434285798610151
1491,CADGBP,WSJ.PL_MKT,0.482585424480421
1492,CADEUR,WSJ.PL_MKT,0.158848134682078
1493,CADCHF,WSJ.PL_MKT,0.249034956497025
1494,CHFUSD,WSJ.PL_MKT,0.239892385326017
1495,CHFNZD,WSJ.PL_MKT,0.488775489686856
1496,CHFJPY,WSJ.PL_MKT,-0.437728406858877
1497,CHFGBP,WSJ.PL_MKT,0.237771242382056
1498,CHFEUR,WSJ.PL_MKT,-0.15601648601799
1499,EURUSD,WSJ.PL_MKT,0.471203845862585
1500,EURNZD,WSJ.PL_MKT,0.498024158432813
1501,EURJPY,WSJ.PL_MKT,-0.404723034284667
1502,EURGBP,WSJ.PL_MKT,0.505785711999077
1503,GBPUSD,WSJ.PL_MKT,0.0642917369815664
1504,GBPNZD,WSJ.PL_MKT,0.268169794118003
1505,GBPJPY,WSJ.PL_MKT,-0.525714013485651
1506,JPYUSD,WSJ.PL_MKT,0.56777342329452
1507,JPYNZD,WSJ.PL_MKT,0.51965686976671
1508,NZDUSD,WSJ.PL_MKT,-0.195980791051107
1509,YAHOO.INDEX_GDAXI,WSJ.PL_MKT,-0.471439566119708
1510,YAHOO.INDEX_FTSE,WSJ.PL_MKT,-0.430284985056346
1511,YAHOO.INDEX_AORD,WSJ.PL_MKT,-0.277293315714431
1512,NIKKEI.INDEX,WSJ.PL_MKT,-0.541402452979847
1513,YAHOO.INDEX_GSPTSE,WSJ.PL_MKT,0.071454590452732
