OFDP.FUTURE_B1 - Open,YAHOO.INDEX_GSPTSE - Close,0.2426408479
QUANDL.CADEUR - Rate,WSJ.COPPER - Value,0.2408861558
QUANDL.CADCHF - Rate,WSJ.PL_MKT - Value,0.2397963465
OFDP.FUTURE_B1 - Open,YAHOO.INDEX_GDAXI - Close,0.2371612419
QUANDL.AUDEUR - Rate,WSJ.PL_MKT - Value,0.235952599
QUANDL.CHFGBP - Rate,WSJ.PL_MKT - Value,0.2351459275
QUANDL.CHFUSD - Rate,BCB.UDJIAD1 - Value,0.2309176036
QUANDL.CHFJPY - Rate,QUANDL.CHFEUR - Rate,0.2304842975
QUANDL.AUDEUR - Rate,OFDP.FUTURE_B1 - Open,0.2276469429
QUANDL.JPYNZD - Rate,WSJ.ZINC - Value,0.227562891
QUANDL.EURUSD - Rate,QUANDL.GBPJPY - Rate,0.2257657456
QUANDL.CHFUSD - Rate,WSJ.COPPER - Value,0.2255102306
QUANDL.CHFUSD - Rate,WSJ.ZINC - Value,0.2246225538
QUANDL.CHFGBP - Rate,WSJ.COPPER - Value,0.222890278
QUANDL.AUDUSD - Rate,WSJ.ZINC - Value,0.2220927809
WSJ.PL_MKT - Value,WSJ.FE_TJN - Value,0.2181956184
QUANDL.AUDGBP - Rate,QUANDL.CHFEUR - Rate,0.2153971005
QUANDL.JPYUSD - Rate,WSJ.ZINC - Value,0.2139429746
QUANDL.AUDJPY - Rate,QUANDL.CHFUSD - Rate,0.2133224
QUANDL.EURUSD - Rate,QUANDL.NZDUSD - Rate,0.210304359
QUANDL.CADUSD - Rate,QUANDL.EURNZD - Rate,0.2087363519
QUANDL.AUDGBP - Rate,QUANDL.EURGBP - Rate,0.197282236
QUANDL.NZDUSD - Rate,WGC.GOLD_DAILY_USD - Value,0.1937115214
QUANDL.CHFUSD - Rate,YAHOO.INDEX_GDAXI - Close,0.1878332977
QUANDL.AUDJPY - Rate,QUANDL.GBPUSD - Rate,0.1825891513
QUANDL.CADCHF - Rate,QUANDL.EURNZD - Rate,0.1797635912
QUANDL.CADNZD - Rate,WGC.GOLD_DAILY_USD - Value,0.1769475255
QUANDL.AUDCAD - Rate,QUANDL.JPYNZD - Rate,0.1767769384
QUANDL.EURUSD - Rate,YAHOO.INDEX_GDAXI - Close,0.1754937913
QUANDL.CADGBP - Rate,QUANDL.CHFGBP - Rate,0.1747713561
OFDP.FUTURE_B1 - Open,WSJ.COPPER - Value,0.1733227314
QUANDL.CHFNZD - Rate,QUANDL.GBPUSD - Rate,0.1700521391
QUANDL.CHFUSD - Rate,QUANDL.GBPJPY - Rate,0.1688931025
QUANDL.EURUSD - Rate,NIKKEI.INDEX - Close Price,0.1673997402
QUANDL.AUDUSD - Rate,QUANDL.EURGBP - Rate,0.165474763
QUANDL.CADJPY - Rate,WSJ.FE_TJN - Value,0.1652668987
QUANDL.CHFEUR - Rate,QUANDL.GBPUSD - Rate,0.1631036133
QUANDL.CHFUSD - Rate,WSJ.CORN_2 - Value,0.1628640739
QUANDL.CADJPY - Rate,QUANDL.GBPUSD - Rate,0.1623390639
QUANDL.AUDUSD - Rate,QUANDL.NZDUSD - Rate,0.162116357
QUANDL.EURUSD - Rate,QUANDL.GBPNZD - Rate,0.1618434511
QUANDL.EURNZD - Rate,OFDP.SILVER_5 - USD,0.1549898905
QUANDL.AUDJPY - Rate,QUANDL.CHFEUR - Rate,0.1535494338
QUANDL.CADEUR - Rate,WSJ.PL_MKT - Value,0.1529665369
QUANDL.EURUSD - Rate,YAHOO.INDEX_FTSE - Close,0.1528800974
QUANDL.AUDJPY - Rate,QUANDL.CHFGBP - Rate,0.1511643776
QUANDL.AUDJPY - Rate,QUANDL.EURUSD - Rate,0.1463023201
QUANDL.EURNZD - Rate,WSJ.FE_TJN - Value,0.1446523967
QUANDL.CHFUSD - Rate,YAHOO.INDEX_FTSE - Close,0.1442741996
QUANDL.CHFUSD - Rate,NIKKEI.INDEX - Close Price,0.1401975381
QUANDL.CADJPY - Rate,QUANDL.EURUSD - Rate,0.1401015491
QUANDL.EURJPY - Rate,QUANDL.EURGBP - Rate,0.1353113249
QUANDL.CADCHF - Rate,WGC.GOLD_DAILY_USD - Value,0.1324649921
QUANDL.AUDUSD - Rate,QUANDL.CHFNZD - Rate,0.1317365912
QUANDL.GBPUSD - Rate,QUANDL.GBPNZD - Rate,0.1307260869
QUANDL.CADGBP - Rate,QUANDL.EURNZD - Rate,0.1268038937
QUANDL.EURGBP - Rate,YAHOO.INDEX_GSPTSE - Close,0.1244712722
QUANDL.CADCHF - Rate,OFDP.SILVER_5 - USD,0.1242179618
QUANDL.CHFUSD - Rate,YAHOO.INDEX_AORD - Close,0.117280583
WSJ.ZINC - Value,YAHOO.INDEX_AORD - Close,0.1170101834
QUANDL.CADUSD - Rate,QUANDL.CHFUSD - Rate,0.1154143895
QUANDL.NZDUSD - Rate,WSJ.CORN_2 - Value,0.1100971987
QUANDL.CHFGBP - Rate,QUANDL.JPYUSD - Rate,0.109991869
WSJ.COPPER - Value,YAHOO.INDEX_GSPTSE - Close,0.1096204453
QUANDL.CHFNZD - Rate,WGC.GOLD_DAILY_USD - Value,0.1085582703
QUANDL.CADJPY - Rate,OFDP.FUTURE_B1 - Open,0.1068728556
QUANDL.CADUSD - Rate,QUANDL.EURUSD - Rate,0.1038508364
QUANDL.EURGBP - Rate,QUANDL.JPYNZD - Rate,0.1007712699
OFDP.FUTURE_B1 - Open,NIKKEI.INDEX - Close Price,0.0992036598
OFDP.FUTURE_B1 - Open,WSJ.PL_MKT - Value,0.0960073097
QUANDL.CADEUR - Rate,QUANDL.CHFEUR - Rate,0.091554227
QUANDL.EURNZD - Rate,YAHOO.INDEX_GSPTSE - Close,0.0905486945
WSJ.PL_MKT - Value,YAHOO.INDEX_GSPTSE - Close,0.0892434465
QUANDL.CHFNZD - Rate,QUANDL.CHFEUR - Rate,0.0877445561
QUANDL.CHFEUR - Rate,YAHOO.INDEX_GDAXI - Close,0.0876871653
QUANDL.EURJPY - Rate,OFDP.FUTURE_B1 - Open,0.0870105956
QUANDL.CADGBP - Rate,QUANDL.CHFNZD - Rate,0.0834598581
QUANDL.GBPUSD - Rate,WSJ.PL_MKT - Value,0.0801558079
QUANDL.GBPJPY - Rate,OFDP.FUTURE_B1 - Open,0.0782324746
QUANDL.EURGBP - Rate,WSJ.CORN_2 - Value,0.0769507765
QUANDL.CHFEUR - Rate,QUANDL.JPYUSD - Rate,0.0769199693
QUANDL.EURGBP - Rate,QUANDL.GBPNZD - Rate,0.0757028687
QUANDL.CHFNZD - Rate,OFDP.FUTURE_B1 - Open,0.0754338777
QUANDL.CADJPY - Rate,QUANDL.CHFUSD - Rate,0.0740658752
QUANDL.CHFNZD - Rate,WSJ.CORN_2 - Value,0.0737993619
QUANDL.CHFJPY - Rate,QUANDL.EURGBP - Rate,0.0718014061
QUANDL.GBPUSD - Rate,WSJ.COPPER - Value,0.0681673989
QUANDL.CHFGBP - Rate,BCB.UDJIAD1 - Value,0.0664005586
QUANDL.EURGBP - Rate,YAHOO.INDEX_AORD - Close,0.0646229712
QUANDL.EURGBP - Rate,QUANDL.JPYUSD - Rate,0.0644407663
QUANDL.CADUSD - Rate,QUANDL.CHFEUR - Rate,0.060422017
QUANDL.AUDUSD - Rate,QUANDL.EURUSD - Rate,0.0585829936
QUANDL.AUDEUR - Rate,QUANDL.CHFGBP - Rate,0.0560713718
QUANDL.CHFGBP - Rate,QUANDL.EURJPY - Rate,0.0541907022
OFDP.FUTURE_B1 - Open,YAHOO.INDEX_AORD - Close,0.0534406981
QUANDL.CHFEUR - Rate,YAHOO.INDEX_FTSE - Close,0.0515751339
QUANDL.CADUSD - Rate,QUANDL.GBPNZD - Rate,0.0495217206
QUANDL.CHFNZD - Rate,WSJ.FE_TJN - Value,0.0479041838
QUANDL.AUDGBP - Rate,WSJ.ZINC - Value,0.0431428365
QUANDL.CHFGBP - Rate,WSJ.ZINC - Value,0.041981452
QUANDL.CHFNZD - Rate,YAHOO.INDEX_GSPTSE - Close,0.0414060218
QUANDL.CADJPY - Rate,QUANDL.EURGBP - Rate,0.0410099508
QUANDL.CADGBP - Rate,WSJ.ZINC - Value,0.0387692042
QUANDL.EURGBP - Rate,OFDP.FUTURE_B1 - Open,0.0375805138
QUANDL.AUDJPY - Rate,QUANDL.AUDCAD - Rate,0.033596021
QUANDL.NZDUSD - Rate,OFDP.SILVER_5 - USD,0.0331097071
QUANDL.EURUSD - Rate,BCB.UDJIAD1 - Value,0.0323326973
QUANDL.AUDCAD - Rate,WSJ.ZINC - Value,0.0319904941
QUANDL.AUDJPY - Rate,QUANDL.EURGBP - Rate,0.0301072161
QUANDL.CHFGBP - Rate,QUANDL.GBPUSD - Rate,0.0287092996
QUANDL.AUDCHF - Rate,QUANDL.GBPNZD - Rate,0.0283910255
QUANDL.AUDEUR - Rate,QUANDL.NZDUSD - Rate,0.0266887382
QUANDL.EURNZD - Rate,QUANDL.GBPUSD - Rate,0.0236613645
QUANDL.CHFEUR - Rate,NIKKEI.INDEX - Close Price,0.0230878856
QUANDL.AUDCHF - Rate,WSJ.ZINC - Value,0.0218116025
QUANDL.GBPNZD - Rate,YAHOO.INDEX_GSPTSE - Close,0.0206070199
OFDP.FUTURE_B1 - Open,WSJ.FE_TJN - Value,0.0186820197
QUANDL.AUDCAD - Rate,QUANDL.GBPUSD - Rate,0.0174467726
QUANDL.GBPUSD - Rate,OFDP.SILVER_5 - USD,0.0160609276
WSJ.CORN_2 - Value,WSJ.ZINC - Value,0.0139085153
QUANDL.CADGBP - Rate,OFDP.FUTURE_B1 - Open,0.0136318652
QUANDL.CHFGBP - Rate,YAHOO.INDEX_GSPTSE - Close,0.0129470099
QUANDL.JPYUSD - Rate,OFDP.FUTURE_B1 - Open,0.0120222373
QUANDL.CADCHF - Rate,WSJ.ZINC - Value,0.0120222052
QUANDL.AUDNZD - Rate,QUANDL.CHFGBP - Rate,0.0078760897
QUANDL.CHFEUR - Rate,QUANDL.GBPJPY - Rate,-2.20E-004
QUANDL.CHFGBP - Rate,NIKKEI.INDEX - Close Price,-0.0023431874
QUANDL.AUDJPY - Rate,WSJ.FE_TJN - Value,-0.0033829658
QUANDL.AUDGBP - Rate,QUANDL.CHFNZD - Rate,-0.0052995986
QUANDL.CADJPY - Rate,QUANDL.CHFGBP - Rate,-0.0063503554
QUANDL.AUDGBP - Rate,QUANDL.CHFUSD - Rate,-0.0063509836
QUANDL.CHFUSD - Rate,QUANDL.JPYUSD - Rate,-0.0088467302
QUANDL.CADEUR - Rate,OFDP.FUTURE_B1 - Open,-0.0092585497
QUANDL.CHFGBP - Rate,YAHOO.INDEX_FTSE - Close,-0.009286785
QUANDL.AUDCAD - Rate,QUANDL.EURUSD - Rate,-0.0115192781
QUANDL.EURJPY - Rate,WSJ.ZINC - Value,-0.0316197182
OFDP.FUTURE_B1 - Open,WSJ.ZINC - Value,-0.0324499763
QUANDL.EURGBP - Rate,NIKKEI.INDEX - Close Price,-0.0327479234
QUANDL.GBPNZD - Rate,OFDP.SILVER_5 - USD,-0.0329610815
QUANDL.AUDCAD - Rate,QUANDL.EURGBP - Rate,-0.0334453441
QUANDL.AUDGBP - Rate,QUANDL.NZDUSD - Rate,-0.0376162084
QUANDL.CHFUSD - Rate,QUANDL.EURNZD - Rate,-0.0423219773
QUANDL.EURGBP - Rate,WGC.GOLD_DAILY_USD - Value,-0.0436900564
QUANDL.CADJPY - Rate,QUANDL.CHFEUR - Rate,-0.044290285
QUANDL.CADGBP - Rate,QUANDL.CHFEUR - Rate,-0.0449994851
QUANDL.CADGBP - Rate,QUANDL.GBPNZD - Rate,-0.0488589478
QUANDL.CHFEUR - Rate,QUANDL.EURUSD - Rate,-0.0496135625
QUANDL.CHFEUR - Rate,QUANDL.EURJPY - Rate,-0.0544591764
QUANDL.AUDCAD - Rate,QUANDL.CADCHF - Rate,-0.0600654909
QUANDL.AUDCHF - Rate,QUANDL.EURNZD - Rate,-0.0616208137
QUANDL.AUDNZD - Rate,OFDP.FUTURE_B1 - Open,-0.0621481609
QUANDL.EURGBP - Rate,YAHOO.INDEX_FTSE - Close,-0.0693129652
QUANDL.CHFGBP - Rate,YAHOO.INDEX_GDAXI - Close,-0.0695471163
WGC.GOLD_DAILY_USD - Value,WSJ.ZINC - Value,-0.0710102493
QUANDL.CHFGBP - Rate,QUANDL.EURNZD - Rate,-0.0747097024
QUANDL.EURUSD - Rate,QUANDL.JPYUSD - Rate,-0.0814646881
WSJ.ZINC - Value,YAHOO.INDEX_GDAXI - Close,-0.0824065914
QUANDL.CHFGBP - Rate,QUANDL.GBPJPY - Rate,-0.0827511075
QUANDL.AUDNZD - Rate,QUANDL.EURUSD - Rate,-0.0846220206
WSJ.ZINC - Value,YAHOO.INDEX_FTSE - Close,-0.0855337334
QUANDL.CHFEUR - Rate,YAHOO.INDEX_GSPTSE - Close,-0.0894684229
QUANDL.CADNZD - Rate,QUANDL.EURUSD - Rate,-0.0908266022
QUANDL.CADEUR - Rate,QUANDL.GBPNZD - Rate,-0.0920307149
QUANDL.EURNZD - Rate,YAHOO.INDEX_AORD - Close,-0.0933115906
QUANDL.CHFEUR - Rate,WSJ.COPPER - Value,-0.0945596333
QUANDL.CHFGBP - Rate,QUANDL.JPYNZD - Rate,-0.0953123469
QUANDL.AUDCAD - Rate,WSJ.FE_TJN - Value,-0.0990134827
QUANDL.AUDCAD - Rate,YAHOO.INDEX_GSPTSE - Close,-0.1023258045
QUANDL.AUDCAD - Rate,QUANDL.CHFNZD - Rate,-0.102607939
QUANDL.AUDUSD - Rate,QUANDL.EURNZD - Rate,-0.1066230251
QUANDL.EURNZD - Rate,QUANDL.EURJPY - Rate,-0.1084597946
QUANDL.AUDCHF - Rate,OFDP.FUTURE_B1 - Open,-0.1105514968
QUANDL.CHFJPY - Rate,WSJ.ZINC - Value,-0.1117951184
QUANDL.AUDCAD - Rate,BCB.UDJIAD1 - Value,-0.1123165557
QUANDL.CHFGBP - Rate,YAHOO.INDEX_AORD - Close,-0.1126511598
QUANDL.AUDUSD - Rate,QUANDL.GBPUSD - Rate,-0.1146095625
QUANDL.EURGBP - Rate,QUANDL.GBPJPY - Rate,-0.1161193286
QUANDL.AUDGBP - Rate,QUANDL.EURNZD - Rate,-0.119057117
QUANDL.GBPJPY - Rate,WSJ.ZINC - Value,-0.1224068278
QUANDL.NZDUSD - Rate,WSJ.ZINC - Value,-0.1293917269
QUANDL.AUDJPY - Rate,WSJ.CORN_2 - Value,-0.1299071952
QUANDL.AUDCAD - Rate,QUANDL.CADNZD - Rate,-0.1362141815
QUANDL.EURUSD - Rate,WSJ.CORN_2 - Value,-0.1362986919
QUANDL.EURUSD - Rate,QUANDL.JPYNZD - Rate,-0.1398978629
QUANDL.EURUSD - Rate,WGC.GOLD_DAILY_USD - Value,-0.1408214008
QUANDL.CHFNZD - Rate,QUANDL.CHFJPY - Rate,-0.1444323861
QUANDL.AUDEUR - Rate,WSJ.ZINC - Value,-0.1450755178
QUANDL.CADCHF - Rate,QUANDL.EURGBP - Rate,-0.1461655896
QUANDL.AUDJPY - Rate,WSJ.ZINC - Value,-0.1484660975
QUANDL.CHFEUR - Rate,WSJ.PL_MKT - Value,-0.1500665803
QUANDL.EURGBP - Rate,QUANDL.GBPUSD - Rate,-0.1501022105
QUANDL.EURGBP - Rate,QUANDL.NZDUSD - Rate,-0.1533445558
QUANDL.GBPUSD - Rate,WGC.GOLD_DAILY_USD - Value,-0.1540944836
QUANDL.AUDCHF - Rate,QUANDL.EURGBP - Rate,-0.1543419005
QUANDL.CADJPY - Rate,WSJ.ZINC - Value,-0.1598666178
QUANDL.CADUSD - Rate,QUANDL.NZDUSD - Rate,-0.1644157273
QUANDL.GBPNZD - Rate,YAHOO.INDEX_AORD - Close,-0.1662652009
WSJ.ZINC - Value,NIKKEI.INDEX - Close Price,-0.1691589962
OFDP.SILVER_5 - USD,YAHOO.INDEX_GSPTSE - Close,-0.1695691857
QUANDL.CHFNZD - Rate,QUANDL.EURJPY - Rate,-0.1711707613
QUANDL.CADEUR - Rate,QUANDL.CHFGBP - Rate,-0.1737752115
QUANDL.NZDUSD - Rate,WSJ.PL_MKT - Value,-0.1850334527
QUANDL.AUDEUR - Rate,QUANDL.CHFUSD - Rate,-0.1856899685
QUANDL.CHFEUR - Rate,YAHOO.INDEX_AORD - Close,-0.1876938049
QUANDL.AUDCAD - Rate,YAHOO.INDEX_FTSE - Close,-0.1925400799
QUANDL.AUDNZD - Rate,QUANDL.CHFEUR - Rate,-0.1931452455
QUANDL.CHFEUR - Rate,QUANDL.JPYNZD - Rate,-0.1967481062
QUANDL.EURGBP - Rate,YAHOO.INDEX_GDAXI - Close,-0.1967590676
QUANDL.GBPUSD - Rate,QUANDL.JPYUSD - Rate,-0.2004025315
QUANDL.CADUSD - Rate,QUANDL.GBPUSD - Rate,-0.2017067678
QUANDL.AUDNZD - Rate,QUANDL.CHFUSD - Rate,-0.2032808093
QUANDL.AUDGBP - Rate,QUANDL.EURUSD - Rate,-0.2035237694
QUANDL.CADNZD - Rate,QUANDL.CHFGBP - Rate,-0.2044643512
QUANDL.EURNZD - Rate,WSJ.CORN_2 - Value,-0.2047849376
QUANDL.CHFEUR - Rate,QUANDL.EURGBP - Rate,-0.2096579752
QUANDL.CADEUR - Rate,WSJ.ZINC - Value,-0.2124443091
QUANDL.AUDUSD - Rate,QUANDL.AUDJPY - Rate,-0.2129813987
QUANDL.NZDUSD - Rate,WSJ.COPPER - Value,-0.2190403282
QUANDL.AUDCHF - Rate,QUANDL.CHFEUR - Rate,-0.2294396288
QUANDL.EURJPY - Rate,QUANDL.GBPNZD - Rate,-0.2341306335
QUANDL.CADGBP - Rate,QUANDL.CHFUSD - Rate,-0.2342012782
QUANDL.JPYNZD - Rate,OFDP.FUTURE_B1 - Open,-0.2348563163
QUANDL.CHFUSD - Rate,QUANDL.JPYNZD - Rate,-0.2424039331
QUANDL.AUDCAD - Rate,YAHOO.INDEX_GDAXI - Close,-0.2434799031
QUANDL.AUDJPY - Rate,QUANDL.AUDGBP - Rate,-0.2435472433
QUANDL.GBPNZD - Rate,QUANDL.GBPJPY - Rate,-0.2486163307
QUANDL.AUDCAD - Rate,QUANDL.CHFJPY - Rate,-0.2512105573
QUANDL.AUDEUR - Rate,QUANDL.CHFNZD - Rate,-0.2531245653
QUANDL.CADCHF - Rate,QUANDL.CHFNZD - Rate,-0.2567110968
QUANDL.AUDUSD - Rate,QUANDL.GBPNZD - Rate,-0.2598222797
QUANDL.EURNZD - Rate,QUANDL.GBPJPY - Rate,-0.2608848246
QUANDL.EURGBP - Rate,BCB.UDJIAD1 - Value,-0.2612515561
QUANDL.AUDJPY - Rate,QUANDL.AUDEUR - Rate,-0.2619717153
QUANDL.CADEUR - Rate,QUANDL.EURNZD - Rate,-0.2647702279
QUANDL.CADEUR - Rate,QUANDL.CHFNZD - Rate,-0.2668536454
QUANDL.AUDUSD - Rate,YAHOO.INDEX_GSPTSE - Close,-0.2674840907
QUANDL.CADGBP - Rate,QUANDL.EURUSD - Rate,-0.270723593
WSJ.PL_MKT - Value,YAHOO.INDEX_AORD - Close,-0.2709163323
QUANDL.CHFNZD - Rate,YAHOO.INDEX_AORD - Close,-0.2721280301
WSJ.CORN_2 - Value,BCB.UDJIAD1 - Value,-0.2724280855
QUANDL.CADEUR - Rate,QUANDL.NZDUSD - Rate,-0.2731359483
QUANDL.AUDEUR - Rate,QUANDL.EURGBP - Rate,-0.274167264
QUANDL.CADJPY - Rate,QUANDL.EURNZD - Rate,-0.2767888273
WSJ.COPPER - Value,YAHOO.INDEX_AORD - Close,-0.2775464155
QUANDL.EURNZD - Rate,WGC.GOLD_DAILY_USD - Value,-0.2797948416
QUANDL.CHFJPY - Rate,QUANDL.EURNZD - Rate,-0.2815399483
QUANDL.CHFEUR - Rate,WSJ.ZINC - Value,-0.2841966232
QUANDL.GBPUSD - Rate,WSJ.CORN_2 - Value,-0.2855775559
QUANDL.EURNZD - Rate,NIKKEI.INDEX - Close Price,-0.2871974399
QUANDL.AUDCHF - Rate,QUANDL.CHFNZD - Rate,-0.291283091
QUANDL.AUDGBP - Rate,QUANDL.GBPNZD - Rate,-0.2948612609
WSJ.ZINC - Value,BCB.UDJIAD1 - Value,-0.3082907151
WSJ.CORN_2 - Value,YAHOO.INDEX_FTSE - Close,-0.3085788818
QUANDL.AUDCHF - Rate,QUANDL.CHFGBP - Rate,-0.3143843859
QUANDL.AUDEUR - Rate,QUANDL.GBPNZD - Rate,-0.3181044794
QUANDL.CHFNZD - Rate,QUANDL.GBPJPY - Rate,-0.3190762233
QUANDL.GBPUSD - Rate,QUANDL.JPYNZD - Rate,-0.3208277418
QUANDL.GBPNZD - Rate,WSJ.CORN_2 - Value,-0.3211213914
QUANDL.CHFUSD - Rate,QUANDL.GBPNZD - Rate,-0.3248102449
QUANDL.CHFNZD - Rate,NIKKEI.INDEX - Close Price,-0.3267643963
QUANDL.GBPNZD - Rate,WGC.GOLD_DAILY_USD - Value,-0.3277568598
QUANDL.CADUSD - Rate,YAHOO.INDEX_GSPTSE - Close,-0.3310281454
QUANDL.AUDCHF - Rate,QUANDL.NZDUSD - Rate,-0.3333175491
QUANDL.CADNZD - Rate,OFDP.FUTURE_B1 - Open,-0.3336020402
QUANDL.AUDJPY - Rate,WSJ.PL_MKT - Value,-0.3374619929
QUANDL.GBPNZD - Rate,NIKKEI.INDEX - Close Price,-0.3393569995
QUANDL.CHFNZD - Rate,QUANDL.NZDUSD - Rate,-0.3411983991
QUANDL.CADEUR - Rate,QUANDL.EURGBP - Rate,-0.3420634709
QUANDL.AUDJPY - Rate,WGC.GOLD_DAILY_USD - Value,-0.3441667315
WSJ.CORN_2 - Value,YAHOO.INDEX_GSPTSE - Close,-0.3482848876
QUANDL.GBPNZD - Rate,YAHOO.INDEX_GDAXI - Close,-0.3498026578
QUANDL.AUDJPY - Rate,WSJ.COPPER - Value,-0.3510795075
QUANDL.AUDCAD - Rate,YAHOO.INDEX_AORD - Close,-0.3569723076
QUANDL.AUDJPY - Rate,QUANDL.AUDCHF - Rate,-0.3597113388
QUANDL.AUDJPY - Rate,QUANDL.CADGBP - Rate,-0.3635192678
QUANDL.CADJPY - Rate,WSJ.CORN_2 - Value,-0.3661218924
QUANDL.EURNZD - Rate,OFDP.FUTURE_B1 - Open,-0.3670438472
WSJ.COPPER - Value,YAHOO.INDEX_FTSE - Close,-0.3678093351
QUANDL.CADGBP - Rate,QUANDL.NZDUSD - Rate,-0.3752142282
QUANDL.AUDJPY - Rate,QUANDL.CADUSD - Rate,-0.3756477801
QUANDL.CADJPY - Rate,QUANDL.CHFNZD - Rate,-0.3782627914
WGC.GOLD_DAILY_USD - Value,BCB.UDJIAD1 - Value,-0.378747616
QUANDL.CADJPY - Rate,QUANDL.GBPNZD - Rate,-0.3801373841
WSJ.FE_TJN - Value,NIKKEI.INDEX - Close Price,-0.3814558387
QUANDL.EURNZD - Rate,YAHOO.INDEX_FTSE - Close,-0.3824182426
QUANDL.AUDJPY - Rate,OFDP.SILVER_5 - USD,-0.3834474925
QUANDL.EURNZD - Rate,YAHOO.INDEX_GDAXI - Close,-0.3837938965
QUANDL.AUDJPY - Rate,QUANDL.CADEUR - Rate,-0.3846724602
QUANDL.AUDCAD - Rate,QUANDL.CADJPY - Rate,-0.3852317956
QUANDL.AUDCAD - Rate,QUANDL.GBPJPY - Rate,-0.3853492704
QUANDL.CADJPY - Rate,QUANDL.CADCHF - Rate,-0.3861913725
QUANDL.AUDEUR - Rate,BCB.UDJIAD1 - Value,-0.3894210076
QUANDL.JPYUSD - Rate,QUANDL.NZDUSD - Rate,-0.3920369428
QUANDL.GBPNZD - Rate,WSJ.FE_TJN - Value,-0.3927793839
QUANDL.CADJPY - Rate,QUANDL.CADGBP - Rate,-0.3945877008
QUANDL.AUDCAD - Rate,NIKKEI.INDEX - Close Price,-0.39459861
QUANDL.AUDCAD - Rate,QUANDL.EURJPY - Rate,-0.3973763686
QUANDL.CHFNZD - Rate,YAHOO.INDEX_GDAXI - Close,-0.3994040192
WSJ.CORN_2 - Value,YAHOO.INDEX_GDAXI - Close,-0.3995180295
QUANDL.CADNZD - Rate,QUANDL.CHFUSD - Rate,-0.400051169
QUANDL.EURJPY - Rate,WSJ.PL_MKT - Value,-0.4009640699
QUANDL.AUDEUR - Rate,QUANDL.EURNZD - Rate,-0.4017285744
QUANDL.AUDNZD - Rate,QUANDL.GBPUSD - Rate,-0.4017662374
QUANDL.AUDCAD - Rate,QUANDL.EURNZD - Rate,-0.4027620278
WSJ.FE_TJN - Value,YAHOO.INDEX_AORD - Close,-0.4062844672
QUANDL.CHFJPY - Rate,QUANDL.GBPNZD - Rate,-0.4085884741
QUANDL.CADCHF - Rate,OFDP.FUTURE_B1 - Open,-0.4105686626
QUANDL.CHFEUR - Rate,WSJ.FE_TJN - Value,-0.4122426148
WSJ.COPPER - Value,YAHOO.INDEX_GDAXI - Close,-0.4162858776
QUANDL.EURUSD - Rate,WSJ.FE_TJN - Value,-0.4203727875
WSJ.PL_MKT - Value,YAHOO.INDEX_FTSE - Close,-0.422750595
QUANDL.CHFJPY - Rate,WSJ.CORN_2 - Value,-0.4242900956
QUANDL.CHFNZD - Rate,YAHOO.INDEX_FTSE - Close,-0.4280381286
QUANDL.CADJPY - Rate,WSJ.PL_MKT - Value,-0.4314435309
QUANDL.CADJPY - Rate,WSJ.COPPER - Value,-0.4324792009
QUANDL.CHFJPY - Rate,WSJ.PL_MKT - Value,-0.4327720267
QUANDL.EURJPY - Rate,WSJ.COPPER - Value,-0.432938818
QUANDL.AUDEUR - Rate,QUANDL.GBPUSD - Rate,-0.4332748208
QUANDL.AUDJPY - Rate,QUANDL.CADCHF - Rate,-0.4352829428
QUANDL.GBPNZD - Rate,YAHOO.INDEX_FTSE - Close,-0.4395288799
QUANDL.NZDUSD - Rate,WSJ.FE_TJN - Value,-0.4400395539
QUANDL.AUDUSD - Rate,YAHOO.INDEX_FTSE - Close,-0.4408899437
QUANDL.CADNZD - Rate,QUANDL.GBPUSD - Rate,-0.4451745845
QUANDL.AUDUSD - Rate,BCB.UDJIAD1 - Value,-0.4477550042
QUANDL.CHFJPY - Rate,WSJ.COPPER - Value,-0.4492313138
QUANDL.CHFNZD - Rate,BCB.UDJIAD1 - Value,-0.4494137312
QUANDL.CADCHF - Rate,YAHOO.INDEX_AORD - Close,-0.4501556517
QUANDL.CADNZD - Rate,YAHOO.INDEX_GSPTSE - Close,-0.4561531642
QUANDL.AUDJPY - Rate,QUANDL.CHFNZD - Rate,-0.4563336839
QUANDL.AUDEUR - Rate,YAHOO.INDEX_FTSE - Close,-0.4570602847
QUANDL.AUDGBP - Rate,QUANDL.CADJPY - Rate,-0.4617481779
QUANDL.CADEUR - Rate,BCB.UDJIAD1 - Value,-0.462340735
QUANDL.CADEUR - Rate,QUANDL.CHFUSD - Rate,-0.4637972903
QUANDL.CHFUSD - Rate,WSJ.FE_TJN - Value,-0.4648684166
WSJ.PL_MKT - Value,YAHOO.INDEX_GDAXI - Close,-0.4668237162
WGC.GOLD_DAILY_USD - Value,YAHOO.INDEX_GSPTSE - Close,-0.4688951219
QUANDL.AUDJPY - Rate,QUANDL.EURNZD - Rate,-0.4743462971
QUANDL.CADCHF - Rate,YAHOO.INDEX_FTSE - Close,-0.4747487588
QUANDL.CADNZD - Rate,QUANDL.CHFEUR - Rate,-0.4748517124
QUANDL.CADJPY - Rate,QUANDL.CADEUR - Rate,-0.4772624283
QUANDL.AUDNZD - Rate,YAHOO.INDEX_GSPTSE - Close,-0.4776542192
QUANDL.CHFGBP - Rate,QUANDL.GBPNZD - Rate,-0.4863735636
