date,currency,event,importance,actual,forecast,previous,timestamp
2013-09-04,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,-175,,-88.8,1378338600000
2013-09-04,JPY,JAPAN_BUI_FOREIGN_STOCK,Low,65.6,,9.6,1378338600000
2013-09-05,JPY,BOJ_MONETARI_BASE_TARGET,High,270,270,270,1378350000000
2013-09-04,AUD,TRADE_BALANC,Medium,-765,100,243,1378344600000
2013-09-05,GBP,NEW_CAR_REGISTR,Low,10.9,,12.7,1378367880000
2013-09-05,EUR,GERMAN_FACTORI_ORDER,Low,-2.7,-1,5,1378375200000
2013-09-05,EUR,GERMAN_FACTORI_ORDER,Medium,2,2.9,5.6,1378375200000
2013-09-05,GBP,BANK_ENGLAND_RATE_DECISION,High,0.5,0.5,0.5,1378378800000
2013-09-05,GBP,BOE_ASSET_PURCHAS_TARGET,High,375,375,375,1378378800000
2013-09-05,USD,CHALLENG_JOB_CUT,Low,56.5,,2.3,1378380600000
2013-09-05,EUR,EUROPEAN_CENTRAL_BANK_RATE_DECISION,High,0.5,0.5,0.5,1378381500000
2013-09-05,USD,ADP_EMPLOY_CHANG,Medium,176,180,198,1378383300000
2013-09-05,USD,JOBLESS_CLAIM,Medium,323,330,332,1378384200000
2013-09-05,USD,CONTINU_CLAIM,Low,2951,2985,2994,1378384200000
2013-09-05,USD,NONFARM_PRODUCT,Low,2.3,1.6,0.9,1378384200000
2013-09-05,USD,FACTORI_ORDER,Medium,-2.4,-3.4,1.6,1378389600000
2013-09-05,USD,ISM,Medium,58.6,55,56,1378389600000
2013-09-05,USD,DOE_CRUDE_OIL_INVENTORI,Low,-1836,-2000,2986,1378393200000
2013-09-05,USD,DOE_DISTIL_INVENTORI,Low,549,1000,-316,1378393200000
2013-09-05,USD,DOE_GASOLIN_INVENTORI,Low,-1827,-400,-587,1378393200000
2013-09-05,AUD,AIG_PERFORM_CONSTRUCT_INDEX,Medium,43.7,,44.1,1378423800000
2013-09-05,JPY,OFFICI_RESERV_ASSET,Low,1254.2,,1254,1378425000000
2013-09-06,JPY,LEAD_INDEX,Medium,107.8,107.9,107.2,1378443600000
2013-09-06,JPY,COINCID_INDEX,Medium,106.4,106.9,105.5,1378443600000
2013-09-06,EUR,GERMAN_IMPORT,Low,0.5,0.7,-1,1378447200000
2013-09-06,EUR,GERMAN_LABOR_COST_WDA,Low,18,,3.7,1378447200000
2013-09-06,EUR,GERMAN_TRADE_BALANC,Medium,16.1,16.5,17,1378447200000
2013-09-06,EUR,GERMAN_CURRENT_ACCOUNT,Low,14.3,14,17.9,1378447200000
2013-09-06,EUR,GERMAN_EXPORT,Low,-1.1,0.7,0.6,1378447200000
2013-09-06,AUD,FOREIGN_RESERV,Low,55.7,,55.5,1378449000000
2013-09-06,CHF,FOREIGN_CURRENC_RESERV,Low,434.2,433.2,434.3,1378450800000
2013-09-06,CHF,CPI_EU_HARMON,Low,-0.4,0,0,1378451700000
2013-09-06,CHF,CPI_EU_HARMON,Medium,0.4,0.5,0.5,1378451700000
2013-09-06,CHF,CPI,Low,-0.1,0,-0.4,1378451700000
2013-09-06,GBP,MANUFACTUR_PRODUCT,Low,0.2,0.2,2,1378456200000
2013-09-06,GBP,MANUFACTUR_PRODUCT,Medium,-0.7,-0.7,2.1,1378456200000
2013-09-06,GBP,BOE_GFK_INFLAT_NEXT_MTH,Medium,3.2,,3.6,1378456200000
2013-09-06,GBP,VISIBL_TRADE_BALANC_POUND,Low,-9853,-8200,-8171,1378456200000
2013-09-06,GBP,TRADE_BALANC_NON_EU_POUND,Low,-4528,-2950,-2806,1378456200000
2013-09-06,GBP,TOTAL_TRADE_BALANC_POUND,Medium,-3085,-1700,-1256,1378456200000
2013-09-06,GBP,INDUSTRI_PRODUCT,Medium,-1.6,-1.7,1.4,1378456200000
2013-09-06,EUR,GERMAN_INDUSTRI_PRODUCT_WDA,Medium,-2.2,0.9,0.1,1378461600000
2013-09-06,EUR,GERMAN_INDUSTRI_PRODUCT,Low,-1.75,-0.5,2,1378461600000
2013-09-06,USD,UNEMPLOY_RATE,High,7.3,7.4,7.4,1378470600000
2013-09-06,USD,CHANG_NONFARM_PAYROL,High,169,180,104,1378470600000
2013-09-06,CAD,UNEMPLOY_RATE,High,7.1,7.2,7.2,1378470600000
2013-09-06,CAD,FULL_TIME_EMPLOY_CHANG,Medium,17.4,,-18.3,1378470600000
2013-09-06,CAD,PARTICIP_RATE,Low,66.6,66.5,66.5,1378470600000
2013-09-06,USD,LABOR_FORC_PARTICIP_RATE,Medium,63.2,,63.4,1378470600000
2013-09-06,USD,CHANG_PRIVAT_PAYROL,Medium,152,180,127,1378470600000
2013-09-06,USD,CHANG_MANUFACTUR_PAYROL,Low,14,5,-16,1378470600000
2013-09-06,USD,TWO_MONTH_PAYROL_NET_REVISION,Low,-74,,,1378470600000
2013-09-06,USD,AVERAG_HOURLI_EARNING,Low,0.2,0.2,0,1378470600000
2013-09-06,USD,AVERAG_HOURLI_EARNING,Medium,2.2,2.1,2,1378470600000
2013-09-06,USD,AVERAG_WEEKLI_HOUR_ALL_EMPLOYE,Low,34.5,34.5,34.4,1378470600000
2013-09-06,USD,CHANG_HOUSEHOLD_EMPLOY,Low,-115,,227,1378470600000
2013-09-06,USD,UNEMPLOY_RATE,Medium,13.7,,14,1378470600000
2013-09-06,CAD,NET_CHANG_EMPLOY,High,59.2,20,-39.4,1378470600000
2013-09-06,CAD,PART_TIME_EMPLOY_CHANG,Low,41.8,,-21.2,1378470600000
2013-09-07,CNY,IMPORT,Low,7,11.3,10.9,1378603800000
2013-09-07,CNY,TRADE_BALANC,Medium,28.52,20,17.82,1378603800000
2013-09-07,CNY,EXPORT,Low,7.2,5.5,5.1,1378603800000
2013-09-08,NZD,MANUFACTUR_ACTIV_VOLUM,Low,-3.4,,-0.6,1378680300000
2013-09-08,NZD,MANUFACTUR_ACTIV,Low,-2,,0.2,1378680300000
2013-09-08,JPY,GDP_ANNUALIZED,Medium,3.8,3.9,2.6,1378684200000
2013-09-08,JPY,NOMIN_GDP,Low,0.9,1,0.7,1378684200000
2013-09-08,JPY,GDP_CONSUM_SPEND,Low,0.7,,0.8,1378684200000
2013-09-08,JPY,GDP_BUSI_SPEND,Low,1.3,1.1,-0.1,1378684200000
2013-09-08,JPY,ADJUSTED_CURRENT_ACCOUNT_TOTAL,Low,333.7,313.9,646.2,1378684200000
2013-09-08,JPY,TRADE_BALANC_BOP_BASI,Medium,-943.3,-862.4,-139.2,1378684200000
2013-09-08,JPY,BOP_CURRENT_ACCOUNT_BALANC,Low,-12.9,-27.8,-20.3,1378684200000
2013-09-08,JPY,BANK_LEND_BANK_EX_TRUST,Medium,2.3,,2.3,1378684200000
2013-09-08,JPY,BANK_LEND_INCL_TRUST,Medium,2,,2,1378684200000
2013-09-08,JPY,GDP,Medium,0.9,1,0.6,1378684200000
2013-09-08,JPY,GDP_DEFLAT,Low,-0.5,-0.3,-0.3,1378684200000
2013-09-08,JPY,CURRENT_ACCOUNT_TOTAL,Low,577.3,507.7,336.3,1378684200000
2013-09-08,NZD,QV_HOUS_PRICE,Low,8.5,,8.1,1378684800000
2013-09-08,CNY,CPI,High,2.6,2.6,2.7,1378690200000
2013-09-08,CNY,PPI,Medium,-1.6,-1.7,-2.3,1378690200000
2013-09-08,AUD,HOME_LOAN,Medium,2.4,2,2.6,1378690200000
2013-09-08,AUD,INVEST_LEND,Low,2.9,,-0.1,1378690200000
2013-09-08,AUD,ANZ_JOB_ADVERTIS,Low,-2,,-1.1,1378690200000
2013-09-09,JPY,BANKRUPTCI,Medium,-15.3,,-0.09,1378701000000
2013-09-09,JPY,CONSUM_CONFID_INDEX,Medium,43,44,43.6,1378702800000
2013-09-09,CHF,UNEMPLOY_RATE,Medium,3,3,3,1378705500000
2013-09-09,CHF,UNEMPLOY_RATE,Medium,3.2,3.2,3.2,1378705500000
2013-09-09,JPY,ECO_WATCHER_SURVEI_CURRENT,Low,51.2,53.5,52.3,1378706400000
2013-09-09,JPY,ECO_WATCHER_SURVEI_OUTLOOK,Medium,51.2,,53.6,1378706400000
2013-09-09,CHF,RETAIL_SALE_REAL,Medium,0.8,,2.3,1378710900000
2013-09-09,EUR,ZONE_SENTIX_INVESTOR_CONFID,Medium,6.5,-3.5,-4.9,1378715400000
2013-09-09,CAD,BUILD_PERMIT,Medium,20.7,3.5,-10.6,1378729800000
2013-09-09,USD,CONSUM_CRITE,Medium,10.437,12.7,11.925,1378753200000
2013-09-09,NZD,NEW_ZEALAND_MANPOW_SURVEI,Low,18,,21,1378756800000
2013-09-09,NZD,ANZ_TRUCKOMET_HEAVI,Low,-1.5,,9.6,1378764000000
2013-09-09,AUD,AUSTRALIA_MANPOW_SURVEI,Low,3,,5,1378764000000
2013-09-09,NZD,CARD_SPEND_RETAIL,Medium,0.8,0.6,0.5,1378766700000
2013-09-09,NZD,NZ_CARD_SPEND,Medium,0.4,,0.4,1378766700000
2013-09-09,GBP,RIC_HOUS_PRICE_BALANC,Low,40,39,37,1378767660000
2013-09-09,JPY,JAPAN_MONEI_STOCK_CD,Low,3.7,3.8,3.7,1378770600000
2013-09-09,JPY,JAPAN_MONEI_STOCK,Low,3,3,3,1378770600000
2013-09-09,JPY,TERTIARI_INDUSTRI_INDEX,Medium,-0.4,-0.5,-0.5,1378770600000
2013-09-09,JPY,JAPAN_MANPOW_SURVEI,Low,15,,15,1378771200000
2013-09-09,CNY,MANPOW_SURVEI,Low,14,,12,1378771260000
2013-09-09,AUD,NAB_BUSI_CONDITION,Low,-6,,-7,1378776600000
2013-09-09,AUD,NAB_BUSI_CONFID,Medium,6,,-3,1378776600000
2013-09-10,CNY,INDUSTRI_PRODUCT,Medium,9.5,9.4,9.4,1378791000000
2013-09-10,CNY,INDUSTRI_PRODUCT,Medium,10.4,9.9,9.7,1378791000000
2013-09-10,CNY,FIX_ASSET_EX_RURAL,Medium,20.3,20.2,20.1,1378791000000
2013-09-10,CNY,RETAIL_SALE,Medium,12.8,12.9,12.8,1378791000000
2013-09-10,CNY,RETAIL_SALE,Medium,13.4,13.3,13.2,1378791000000
2013-09-10,JPY,MACHIN_TOOL_ORDER,Low,-1.8,,-12.2,1378792800000
2013-09-10,CNY,NEW_YUAN_LOAN,High,711.3,730,699.9,1378800000000
2013-09-10,CNY,MONEI_SUPPLI,Low,9.3,9.4,9.5,1378800000000
2013-09-10,CNY,MONEI_SUPPLI,Low,9.9,9.6,9.7,1378800000000
2013-09-10,CNY,MONEI_SUPPLI,Low,14.7,14.6,14.5,1378800000000
2013-09-10,CNY,AGGREG_FINANC_RMB,Low,1570,950,808.8,1378800000000
2013-09-10,EUR,ITALIAN_GDP_WDA,Low,-0.3,-0.2,-0.2,1378800000000
2013-09-10,EUR,ITALIAN_GDP_WDA,Medium,-2.1,-2,-2,1378800000000
2013-09-10,USD,NFIB_SMALL_BUSI_OPTIM,Low,94,95,94.1,1378812600000
2013-09-10,CAD,HOUS_START,Medium,180.3,190,193,1378815300000
2013-09-10,USD,JOLT_JOB_OPENING,Low,3689,3900,3869,1378821600000
2013-09-10,JPY,BSI_LARG_ALL_INDUSTRI,Medium,12,,5.9,1378857000000
2013-09-10,JPY,BSI_LARG_MANUFACTUR,Low,15.2,,5,1378857000000
2013-09-10,JPY,DOMEST_CORPOR_GOOD_PRICE_INDEX,Low,0.3,0.4,0.6,1378857000000
2013-09-10,JPY,DOMEST_CORPOR_GOOD_PRICE_INDEX,Low,2.4,2.4,2.3,1378857000000
2013-09-10,AUD,WESTPAC_CONSUM_CONFID,Medium,4.7,,3.5,1378859400000
2013-09-10,AUD,WESTPAC_CONSUM_CONFID_INDEX,Low,110.6,,105.7,1378859400000
2013-09-11,EUR,GERMAN_CPI,Medium,1.5,1.5,1.5,1378879200000
2013-09-11,EUR,GERMAN_CPI_EU_HARMON,Medium,1.6,1.6,1.6,1378879200000
2013-09-11,GBP,CLAIMANT_COUNT_RATE,Medium,4.2,4.3,4.3,1378888200000
2013-09-11,GBP,JOBLESS_CLAIM,Medium,-32.6,-21,-36.3,1378888200000
2013-09-11,GBP,AVERAG_WEEKLI_EARNING,Medium,1.1,1.3,2.2,1378888200000
2013-09-11,GBP,WEEKLI_EARNING_EX_BONU,Low,1,1,1.1,1378888200000
2013-09-11,GBP,ILO_UNEMPLOY_RATE,Medium,7.7,7.8,7.8,1378888200000
2013-09-11,GBP,EMPLOY_CHANG_M,Medium,80,55,69,1378888200000
2013-09-11,USD,MBA_MORTGAG_APPLIC,Low,-13.5,,1.3,1378897200000
2013-09-11,USD,WHOLESAL_TRADE_SALE,Low,0.1,0.5,0.4,1378908000000
2013-09-11,USD,WHOLESAL_INVENTORI,Low,0.1,0.3,-0.2,1378908000000
2013-09-11,USD,DOE_GASOLIN_INVENTORI,Low,1658,-1000,-1827,1378909800000
2013-09-11,USD,DOE_DISTIL_INVENTORI,Low,2586,600,549,1378909800000
2013-09-11,USD,DOE_CRUDE_OIL_INVENTORI,Low,-219,-2100,-1836,1378909800000
2013-09-11,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,-639,,-1829,1378909800000
2013-09-11,NZD,RESERV_BANK_NEW_ZEALAND_RATE_DECISION,High,2.5,2.5,2.5,1378933200000
2013-09-11,JPY,JAPAN_BUI_FOREIGN_BOND,Medium,-66.5,,-530.9,1378943400000
2013-09-11,JPY,MACHIN_ORDER,Medium,6.5,7.7,4.9,1378943400000
2013-09-11,JPY,JAPAN_BUI_FOREIGN_STOCK,Medium,38.1,,65.6,1378943400000
2013-09-11,JPY,FOREIGN_BUI_JAPAN_BOND,Low,-197.3,,201.5,1378943400000
2013-09-11,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,185.4,,-175,1378943400000
2013-09-11,AUD,CONSUM_INFLAT_EXPECT,Medium,1.5,,2.3,1378947600000
2013-09-11,AUD,CRITE_CARD_BALANC,Low,49.2,,49.9,1378949400000
2013-09-11,AUD,EMPLOY_CHANG,High,-10.8,10,-11.4,1378949400000
2013-09-11,AUD,UNEMPLOY_RATE,High,5.8,5.8,5.7,1378949400000
2013-09-11,AUD,CRITE_CARD_PURCHAS,Low,23,,20.3,1378949400000
2013-09-11,AUD,FULL_TIME_EMPLOY_CHANG,Medium,-2.6,,-7.3,1378949400000
2013-09-11,AUD,PART_TIME_EMPLOY_CHANG,Low,-8.2,,-4.1,1378949400000
2013-09-11,AUD,PARTICIP_RATE,Low,65,65.2,65.1,1378949400000
2013-09-11,JPY,TOKYO_AVERAG_OFFIC_VACANC,Low,8.16,,8.29,1378951200000
2013-09-12,EUR,GERMAN_WHOLESAL_PRICE_INDEX,Low,-0.6,,-0.3,1378965600000
2013-09-12,EUR,GERMAN_WHOLESAL_PRICE_INDEX,Low,-1.7,,0,1378965600000
2013-09-12,EUR,ZONE_INDUSTRI_PRODUCT,Low,-1.5,-0.3,0.6,1378976400000
2013-09-12,EUR,ZONE_INDUSTRI_PRODUCT_WDA,Medium,-2.1,-0.2,-0.4,1378976400000
2013-09-12,USD,IMPORT_PRICE_INDEX,Medium,-0.4,0.4,0.9,1378989000000
2013-09-12,CAD,NEW_HOUS_PRICE_INDEX,Low,0.2,0.1,0.2,1378989000000
2013-09-12,CAD,NEW_HOUS_PRICE_INDEX,Medium,1.9,1.9,1.8,1378989000000
2013-09-12,USD,JOBLESS_CLAIM,Medium,292,330,323,1378989000000
2013-09-12,USD,CONTINU_CLAIM,Low,2871,2960,2944,1378989000000
2013-09-12,CAD,TERANET_NATION_BANK_HPI,Low,0.6,0.3,0.7,1378990800000
2013-09-12,CAD,TERANET_NATION_BANK_HPI,Low,2.3,,1.9,1378990800000
2013-09-12,CAD,TERANET_NATION_BANK_HP_INDEX,Low,159.12,,158.16,1378990800000
2013-09-12,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,65,68,58,1378996200000
2013-09-12,USD,MONTHLI_BUDGET_STATEM,Medium,-147.9,-146,-190.5,1379008800000
2013-09-12,NZD,BUSI_NZ_PERFORM_MANUFACTUR_INDEX,Medium,57.5,,59.5,1379025000000
2013-09-12,NZD,FOOD_PRICE,Low,-0.5,,0.5,1379025900000
2013-09-12,NZD,ANZ_CONSUM_CONFID_INDEX,Low,118.8,,123,1379034000000
2013-09-12,NZD,ANZ_CONSUM_CONFID,Medium,-3.4,,2.7,1379034000000
2013-09-13,NZD,NON_RESID_BOND_HOLD,Low,68.3,,67.9,1379041200000
2013-09-13,JPY,INDUSTRI_PRODUCT,Low,3.4,,3.2,1379046600000
2013-09-13,JPY,INDUSTRI_PRODUCT,Medium,1.8,,1.6,1379046600000
2013-09-13,JPY,CAPAC_UTIL,Low,3.7,,-2.3,1379046600000
2013-09-13,CHF,PRODUC_IMPORT_PRICE,Low,0.2,0.2,0,1379056500000
2013-09-13,CHF,PRODUC_IMPORT_PRICE,Low,0.2,0.4,0.5,1379056500000
2013-09-13,EUR,ITALIAN_GENER_GOVERN_DEBT,Low,2072.9,,2075.1,1379061000000
2013-09-13,GBP,CONSTRUCT_OUTPUT,Low,2.2,2.1,-1.1,1379061000000
2013-09-13,GBP,CONSTRUCT_OUTPUT,Low,2,1.3,2.2,1379061000000
2013-09-13,EUR,EUROZON_EMPLOY,Low,-1,,-1,1379062800000
2013-09-13,EUR,EUROZON_EMPLOY,Low,-0.1,,-0.4,1379062800000
2013-09-13,USD,PPI,Medium,1.4,1.3,2.1,1379075400000
2013-09-13,CAD,CAPAC_UTIL_RATE,Low,80.6,80.6,80.8,1379075400000
2013-09-13,USD,PPI,Low,0.3,0.2,0,1379075400000
2013-09-13,USD,PPI_EX_FOOD_ENERGI,Medium,1.1,1.3,1.2,1379075400000
2013-09-13,USD,ADVANC_RETAIL_SALE,High,0.2,0.5,0.4,1379075400000
2013-09-13,USD,RETAIL_SALE_LESS_AUTO,Medium,0.1,0.3,0.6,1379075400000
2013-09-13,USD,RETAIL_SALE_EX_AUTO_GAS,Low,0.1,0.3,0.6,1379075400000
2013-09-13,USD,RETAIL_SALE_CONTROL_GROUP,Low,0.2,0.3,0.5,1379075400000
2013-09-13,USD,UOF_MICHIGAN_CONFID,High,76.8,82,82.1,1379080500000
2013-09-13,USD,BUSI_INVENTORI,Medium,0.4,0.2,0.1,1379080800000
2013-09-15,NZD,REINZ_HOUS_PRICE_INDEX,Low,3746.6,,3669.1,1379281500000
2013-09-15,NZD,REINZ_HOUS_SALE,Low,8.5,,14.7,1379281500000
2013-09-15,NZD,REINZ_HOUS_PRICE_INDEX,Low,2.1,,-0.5,1379281500000
2013-09-15,NZD,WESTPAC_NZ_CONSUM_CONFID,Medium,115.4,,116.6,1379282400000
2013-09-15,NZD,PERFORM_SERVIC_INDEX,Medium,53.2,,58.2,1379284200000
2013-09-15,GBP,RIGHTMOV_HOUS_PRICE,Low,4.5,,5.5,1379286060000
2013-09-15,GBP,RIGHTMOV_HOUS_PRICE,Low,-1.5,,-1.8,1379286060000
2013-09-16,EUR,ZONE_CPI,Medium,0.1,0.1,-0.5,1379322000000
2013-09-16,EUR,ZONE_CPI,High,1.3,1.3,1.3,1379322000000
2013-09-16,EUR,ZONE_CPI_CORE,High,1.1,1.1,1.1,1379322000000
2013-09-16,EUR,ZONE_LABOR_COST,Low,0.9,,1.7,1379322000000
2013-09-16,CAD,INTERN_SECUR_TRANSACT,Low,6.09,8,-15.43,1379334600000
2013-09-16,USD,EMPIR_MANUFACTUR,Low,6.29,9.1,8.24,1379334600000
2013-09-16,CAD,EXISTING_HOME_SALE,Low,2.8,,0.2,1379336400000
2013-09-16,USD,INDUSTRI_PRODUCT,Medium,0.4,0.5,0,1379337300000
2013-09-16,USD,CAPAC_UTIL,Low,77.8,77.9,77.6,1379337300000
2013-09-16,USD,MANUFACTUR_PRODUCT,Medium,0.7,0.5,-0.4,1379337300000
2013-09-16,AUD,NEW_MOTOR_VEHICL_SALE,Low,0.8,,-3.6,1379381400000
2013-09-16,AUD,NEW_MOTOR_VEHICL_SALE,Low,0.2,,3,1379381400000
2013-09-16,CNY,CONFER_BOARD_CHINA_UST_LEAD_ECONOM_INDEX,Low,269.3,,267.4,1379383200000
2013-09-16,CNY,FOREIGN_DIRECT_INVEST,Medium,0.6,12.5,24.1,1379383200000
2013-09-17,JPY,TOKYO_CONDOMINIUM_SALE,Low,53.3,,31.6,1379390400000
2013-09-17,EUR,EU_NEW_CAR_REGISTR,Low,-5,,5,1379397600000
2013-09-17,EUR,ZONE_CURRENT_ACCOUNT,Low,16.9,,19.8,1379404800000
2013-09-17,EUR,ZONE_CURRENT_ACCOUNT,Low,26.6,,27.8,1379404800000
2013-09-17,GBP,PPI_INPUT,Low,-0.2,0.2,1.2,1379406600000
2013-09-17,GBP,PPI_OUTPUT,Low,0.1,0.2,0.2,1379406600000
2013-09-17,GBP,RETAIL_PRICE_INDEX,Low,251,250.8,249.7,1379406600000
2013-09-17,GBP,RETAIL_PRICE_INDEX,Low,0.5,0.4,0,1379406600000
2013-09-17,GBP,RETAIL_PRICE_INDEX,Low,3.3,3.2,3.1,1379406600000
2013-09-17,GBP,RETAIL_PRICE_INDEX_EX_MORT_INTPAY,Low,3.3,3.2,3.2,1379406600000
2013-09-17,GBP,PPI_INPUT,Low,2.8,3,5.1,1379406600000
2013-09-17,GBP,PPI_OUTPUT,Medium,1.6,1.8,2.1,1379406600000
2013-09-17,GBP,PPI_OUTPUT_CORE,Medium,1,1.1,1.1,1379406600000
2013-09-17,GBP,ONS_HOUS_PRICE,Low,3.3,3.4,3.1,1379406600000
2013-09-17,GBP,CPI,Medium,0.4,0.5,0,1379406600000
2013-09-17,GBP,CPI,High,2.7,2.7,2.8,1379406600000
2013-09-17,GBP,CORE_CPI,High,2,2.1,2,1379406600000
2013-09-17,EUR,ZONE_ZEW_SURVEI_ECONOM_SENTIM,Medium,58.6,,44,1379408400000
2013-09-17,EUR,GERMAN_ZEW_SURVEI_CURRENT_SITUAT,Medium,30.6,20,18.3,1379408400000
2013-09-17,EUR,GERMAN_ZEW_SURVEI_ECONOM_SENTIM,High,49.6,45,42,1379408400000
2013-09-17,EUR,ZONE_TRADE_BALANC,Low,18.2,,16.5,1379408400000
2013-09-17,EUR,ZONE_TRADE_BALANC,Low,11.1,15,13.5,1379408400000
2013-09-17,CAD,MANUFACTUR_SHIPMENT,Low,1.7,0.5,-0.1,1379421000000
2013-09-17,USD,CPI,Medium,0.1,0.2,0.2,1379421000000
2013-09-17,USD,CPI_EX_FOOD_ENERGI,Medium,0.1,0.2,0.2,1379421000000
2013-09-17,USD,CPI,High,1.5,1.6,2,1379421000000
2013-09-17,USD,CPI,Low,233.877,233.963,233.596,1379421000000
2013-09-17,USD,CPI_EX_FOOD_ENERGI,High,1.8,1.8,1.7,1379421000000
2013-09-17,USD,CPI_CORE_INDEX,Low,234.302,234.341,234.004,1379421000000
2013-09-17,USD,NET_LONG_TERM_TIC_FLOW,Medium,31.1,-15,-67,1379422800000
2013-09-17,USD,TOTAL_NET_TIC_FLOW,Low,56.7,,-19.7,1379422800000
2013-09-17,USD,NAHB_HOUS_KET_INDEX,Medium,58,58,58,1379426400000
2013-09-17,NZD,CURRENT_ACCOUNT_BALANC,Low,-1.252,-1.9,-0.416,1379457900000
2013-09-17,NZD,CURRENT_ACCOUNT_DEFICIT_GDP_RATIO,Low,-4.3,-4.8,-4.5,1379457900000
2013-09-17,AUD,CONFER_BOARD_LEAD_INDEX,Medium,0.3,,-1.1,1379462400000
2013-09-17,AUD,WESTPAC_LEAD_INDEX,Medium,0.6,,0,1379464200000
2013-09-18,EUR,ZONE_CONSTRUCT_OUTPUT_WDA,Low,-1.2,,-2.7,1379494800000
2013-09-18,CHF,ZEW_SURVEI_EXPECT,Medium,16.3,,7.2,1379494800000
2013-09-18,EUR,ZONE_CONSTRUCT_OUTPUT,Low,0.3,,0.9,1379494800000
2013-09-18,USD,MBA_MORTGAG_APPLIC,Low,11.2,,-13.5,1379502000000
2013-09-18,USD,HOUS_START,Low,891,917,883,1379507400000
2013-09-18,USD,HOUS_START,Medium,0.9,2.3,5.7,1379507400000
2013-09-18,USD,BUILD_PERMIT,Low,918,950,954,1379507400000
2013-09-18,USD,BUILD_PERMIT,Medium,-3.8,-0.4,3.9,1379507400000
2013-09-18,USD,DOE_CRUDE_OIL_INVENTORI,Low,-4368,-1200,-219,1379514600000
2013-09-18,USD,DOE_GASOLIN_INVENTORI,Low,-1627,500,1658,1379514600000
2013-09-18,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,-861,,-639,1379514600000
2013-09-18,USD,DOE_DISTIL_INVENTORI,Low,-1079,500,2586,1379514600000
2013-09-18,USD,FED_PACE_PURCHAS_TREASURI,High,40,40,40,1379527200000
2013-09-18,USD,FERAL_OPEN_KET_COMMITTE_RATE_DECISION,High,0.25,0.25,0.25,1379527200000
2013-09-18,USD,FED_PACE_PURCHAS_TREASURI,High,45,40,45,1379527200000
2013-09-18,NZD,GDP,Medium,0.2,0.2,0.4,1379544300000
2013-09-18,NZD,GDP,High,2.5,2.3,2.7,1379544300000
2013-09-18,JPY,MERCHANDIS_TRADE_BALANC_TOTAL,Medium,-960.3,-1113.8,-1027.9,1379548200000
2013-09-18,JPY,ADJUSTED_MERCHANDIS_TRADE_BALANC,Low,-791.4,-819.6,-911.1,1379548200000
2013-09-18,JPY,MERCHANDIS_TRADE_EXPORT,Low,14.7,14.5,12.2,1379548200000
2013-09-18,JPY,MERCHANDIS_TRADE_IMPORT,Low,16,18.5,19.6,1379548200000
2013-09-18,AUD,RBA_FX_TRANSACT_GOVERN,Low,-501,,-509,1379554200000
2013-09-18,AUD,RBA_FX_TRANSACT_OTHER,Low,24,,26,1379554200000
2013-09-18,AUD,RBA_FOREIGN_EXCHANG_TRANSACT,Low,482,,436,1379554200000
2013-09-19,JPY,ALL_INDUSTRI_ACTIV_INDEX,Medium,0.5,0.3,-0.7,1379565000000
2013-09-19,JPY,COINCID_INDEX,Medium,107.7,,106.4,1379566800000
2013-09-19,JPY,LEAD_INDEX,Medium,107.9,,107.8,1379566800000
2013-09-19,CHF,EXPORT,Low,0.8,,-3.1,1379570400000
2013-09-19,CHF,IMPORT,Low,-4.5,,2.9,1379570400000
2013-09-19,CHF,TRADE_BALANC_SWISS_FRANC,Medium,1.85,1.8,2.49,1379570400000
2013-09-19,GBP,RETAIL_SALE,Low,-1,0,1.2,1379579400000
2013-09-19,GBP,RETAIL_SALE_INCL_AUTO,Low,-0.9,0.4,1.1,1379579400000
2013-09-19,GBP,RETAIL_SALE,Medium,2.3,3.2,3.2,1379579400000
2013-09-19,GBP,RETAIL_SALE_INCL_AUTO,Medium,2.1,3.3,3,1379579400000
2013-09-19,GBP,CBI_TREND_TOTAL_ORDER,Low,3,2,0,1379584800000
2013-09-19,GBP,CBI_TREND_SELL_PRICE,Low,9,2,0,1379584800000
2013-09-19,USD,JOBLESS_CLAIM,Medium,309,330,294,1379593800000
2013-09-19,USD,CONTINU_CLAIM,Low,2787,2900,2815,1379593800000
2013-09-19,USD,CURRENT_ACCOUNT_BALANC,Low,-98.9,-96.3,-104.9,1379593800000
2013-09-19,CAD,WHOLESAL_SALE,Low,1.5,1.2,-3.1,1379593800000
2013-09-19,USD,PHILADELPHIA_FED,Medium,22.3,10,9.3,1379599200000
2013-09-19,USD,EXISTING_HOME_SALE,Low,5.48,5.25,5.39,1379599200000
2013-09-19,USD,EXISTING_HOME_SALE,Medium,1.7,-2.6,6.5,1379599200000
2013-09-19,USD,LEAD,Medium,0.7,0.6,0.5,1379599200000
2013-09-19,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,46,55,65,1379601000000
2013-09-19,NZD,ANZ_JOB_ADVERTIS,Low,-1.4,,4,1379628000000
2013-09-19,NZD,NET_MIGRAT,Low,2100,,1960,1379630700000
