Date,CURRFX.AUDCHF.1
2006-04-28,0.952887
2006-04-27,0.947785
2006-04-26,0.946317
2006-04-25,0.948192
2006-04-24,0.947714
2006-04-21,0.94474
2006-04-20,0.943848
2006-04-19,0.943751
2006-04-18,0.944379
2006-04-17,0.945758
2006-04-14,0.948318
2006-04-13,0.950816
2006-04-12,0.949792
2006-04-11,0.946428
2006-04-10,0.942562
2006-04-07,0.935936
2006-04-06,0.931569
2006-04-05,0.932897
2006-04-04,0.935827
2006-04-03,0.931881
2006-03-31,0.925709
2006-03-30,0.923452
2006-03-29,0.925288
2006-03-28,0.926544
2006-03-27,0.932598
2006-03-24,0.937171
2006-03-23,0.933267
2006-03-22,0.932427
2006-03-21,0.935886
2006-03-20,0.944779
2006-03-17,0.957215
2006-03-16,0.962265
2006-03-15,0.962265
2006-03-14,0.964007
2006-03-13,0.963701
2006-03-10,0.962566
2006-03-09,0.962317
2006-03-08,0.96342
2006-03-07,0.964879
2006-03-06,0.970342
2006-03-03,0.976101
2006-03-02,0.974361
2006-03-01,0.97477
2006-02-28,0.974204
2006-02-27,0.971053
2006-02-24,0.966063
2006-02-23,0.966467
2006-02-22,0.9677
2006-02-21,0.968834
2006-02-20,0.968821
2006-02-17,0.968626
2006-02-16,0.96765
2006-02-15,0.964764
2006-02-14,0.964465
2006-02-13,0.963042
2006-02-10,0.960656
2006-02-09,0.96196
2006-02-08,0.965948
2006-02-07,0.968235
2006-02-06,0.969788
2006-02-03,0.969711
2006-02-02,0.96802
2006-02-01,0.965186
2006-01-31,0.963371
2006-01-30,0.95982
2006-01-27,0.952473
2006-01-26,0.948542
2006-01-25,0.948499
2006-01-24,0.953015
2006-01-23,0.956058
2006-01-20,0.958454
2006-01-19,0.96146
2006-01-18,0.964853
2006-01-17,0.964558
2006-01-16,0.964362
2006-01-13,0.962951
2006-01-12,0.961358
2006-01-11,0.95979
2006-01-10,0.958438
2006-01-09,0.956747
2006-01-06,0.957773
2006-01-05,0.962478
2006-01-04,0.963273
2006-01-03,0.962974
2006-01-02,0.960087
2005-12-30,0.956323
2005-12-29,0.958307
2005-12-28,0.95792
2005-12-27,0.957995
2005-12-26,0.957995
2005-12-23,0.960338
2005-12-22,0.959262
2005-12-21,0.960187
2005-12-20,0.959535
2005-12-19,0.964148
2005-12-16,0.972707
2005-12-15,0.975713
2005-12-14,0.97671
2005-12-13,0.977836
2005-12-12,0.97922
2005-12-09,0.982309
2005-12-08,0.983898
2005-12-07,0.984914
2005-12-06,0.985139
2005-12-05,0.980195
2005-12-02,0.970498
2005-12-01,0.969626
2005-11-30,0.969854
2005-11-29,0.971135
2005-11-28,0.971135
2005-11-25,0.970524
2005-11-24,0.967261
2005-11-23,0.968697
2005-11-22,0.968386
2005-11-21,0.964889
2005-11-18,0.968305
2005-11-17,0.968171
2005-11-16,0.962647
2005-11-15,0.959549
2005-11-14,0.960685
2005-11-11,0.961577
2005-11-10,0.964531
2005-11-09,0.961001
2005-11-08,0.957744
2005-11-07,0.957124
2005-11-04,0.953548
2005-11-03,0.953143
2005-11-02,0.959017
2005-11-01,0.960081
2005-10-31,0.962506
2005-10-28,0.965821
2005-10-27,0.967148
2005-10-26,0.966477
2005-10-25,0.967344
2005-10-24,0.968685
2005-10-21,0.970051
2005-10-20,0.971761
2005-10-19,0.970063
2005-10-18,0.967465
2005-10-17,0.967465
2005-10-14,0.969062
2005-10-13,0.971414
2005-10-12,0.971659
2005-10-11,0.971832
2005-10-10,0.966486
2005-10-07,0.969537
2005-10-06,0.984829
2005-10-05,0.993923
2005-10-04,0.991017
2005-10-03,0.985215
2005-09-30,0.982127
2005-09-29,0.980697
2005-09-28,0.978165
2005-09-27,0.976622
2005-09-26,0.977143
2005-09-23,0.977187
2005-09-22,0.980417
2005-09-21,0.980851
2005-09-20,0.977599
2005-09-19,0.973427
2005-09-16,0.970846
2005-09-15,0.970201
2005-09-14,0.969068
2005-09-13,0.966993
2005-09-12,0.963256
2005-09-09,0.957864
2005-09-08,0.951374
2005-09-07,0.948558
2005-09-06,0.943646
2005-09-05,0.943059
2005-09-02,0.943059
2005-09-01,0.947311
2005-08-31,0.951103
2005-08-30,0.952562
2005-08-29,0.951689
2005-08-26,0.954993
2005-08-25,0.957504
2005-08-24,0.959439
2005-08-23,0.958165
2005-08-22,0.957527
2005-08-19,0.95847
2005-08-18,0.962311
2005-08-17,0.964871
2005-08-16,0.963931
2005-08-15,0.964068
2005-08-12,0.964247
2005-08-11,0.961341
2005-08-10,0.960622
2005-08-09,0.966183
2005-08-08,0.970924
2005-08-05,0.9727
2005-08-04,0.975159
2005-08-03,0.976177
2005-08-02,0.974587
2005-08-01,0.975695
2005-07-29,0.977307
2005-07-28,0.981154
2005-07-27,0.986257
2005-07-26,0.988414
2005-07-25,0.986731
2005-07-22,0.97874
2005-07-21,0.973299
2005-07-20,0.975524
2005-07-19,0.97323
2005-07-18,0.970168
2005-07-15,0.968823
2005-07-14,0.965218
2005-07-13,0.962245
2005-07-12,0.963379
2005-07-11,0.963597
2005-07-08,0.962887
2005-07-07,0.966101
2005-07-06,0.971214
2005-07-05,0.976727
2005-07-04,0.97586
2005-07-01,0.976181
2005-06-30,0.977025
2005-06-29,0.976592
2005-06-28,0.978182
2005-06-27,0.98405
2005-06-24,0.988937
2005-06-23,0.989691
2005-06-22,0.987829
2005-06-21,0.984382
2005-06-20,0.982025
2005-06-17,0.981742
2005-06-16,0.977121
2005-06-15,0.971947
2005-06-14,0.96757
2005-06-13,0.965879
2005-06-10,0.96194
2005-06-09,0.959093
2005-06-08,0.956845
2005-06-07,0.952244
2005-06-06,0.9462
2005-06-03,0.942488
2005-06-02,0.940678
2005-06-01,0.942639
2005-05-31,0.941039
2005-05-30,0.938774
2005-05-27,0.937031
2005-05-26,0.93658
2005-05-25,0.937112
2005-05-24,0.933655
2005-05-23,0.929929
2005-05-20,0.926622
2005-05-19,0.927135
2005-05-18,0.925531
2005-05-17,0.927352
2005-05-16,0.931675
2005-05-13,0.931641
2005-05-12,0.933491
2005-05-11,0.931866
2005-05-10,0.932484
2005-05-09,0.934082
2005-05-06,0.931293
2005-05-05,0.929254
2005-05-04,0.929745
2005-05-03,0.933918
2005-05-02,0.93217
2005-04-29,0.927588
2005-04-28,0.924878
2005-04-27,0.924914
2005-04-26,0.924994
2005-04-25,0.921299
2005-04-22,0.916357
2005-04-21,0.912437
2005-04-20,0.910998
2005-04-19,0.916364
2005-04-18,0.927504
2005-04-15,0.934303
2005-04-14,0.932427
2005-04-13,0.928439
2005-04-12,0.924914
2005-04-11,0.924756
2005-04-08,0.924232
2005-04-07,0.924117
2005-04-06,0.927537
2005-04-05,0.928269
2005-04-04,0.926182
2005-04-01,0.923813
2005-03-31,0.92471
2005-03-30,0.926065
2005-03-29,0.926306
2005-03-28,0.926419
2005-03-25,0.92556
2005-03-24,0.925839
2005-03-23,0.928298
2005-03-22,0.924914
2005-03-21,0.921556
2005-03-18,0.916362
2005-03-17,0.917176
2005-03-16,0.917553
2005-03-15,0.912725
2005-03-14,0.912647
2005-03-11,0.915608
2005-03-10,0.922486
2005-03-09,0.928743
2005-03-08,0.928941
2005-03-07,0.924311
2005-03-04,0.922714
2005-03-03,0.918464
2005-03-02,0.917994
2005-03-01,0.918144
2005-02-28,0.916454
2005-02-25,0.918514
2005-02-24,0.916904
2005-02-23,0.925118
2005-02-22,0.934053
2005-02-21,0.93422
2005-02-18,0.932265
2005-02-17,0.933689
2005-02-16,0.939816
2005-02-15,0.947313
2005-02-14,0.948711
2005-02-11,0.942965
2005-02-10,0.936864
2005-02-09,0.937025
2005-02-08,0.93672
2005-02-07,0.931
2005-02-04,0.927094
2005-02-03,0.925758
2005-02-02,0.922024
2005-02-01,0.920511
2005-01-31,0.919216
2005-01-28,0.919036
2005-01-27,0.915636
2005-01-26,0.912179
2005-01-25,0.911207
2005-01-24,0.908422
2005-01-21,0.90192
2005-01-20,0.899066
2005-01-19,0.896398
2005-01-18,0.897194
2005-01-17,0.897233
2005-01-14,0.896992
2005-01-13,0.898233
2005-01-12,0.899651
2005-01-11,0.895904
2005-01-10,0.894758
2005-01-07,0.893514
2005-01-06,0.894015
2005-01-05,0.893507
2005-01-04,0.892099
2005-01-03,0.888053
