Date,CURRFX.GBPCHF.1
2008-06-01,2.06707
2008-05-31,2.0662
2008-05-30,2.05617
2008-05-29,2.04029
2008-05-28,2.03062
2008-05-27,2.02931
2008-05-26,2.02899
2008-05-25,2.02989
2008-05-24,2.03263
2008-05-23,2.03167
2008-05-22,2.03849
2008-05-21,2.04826
2008-05-20,2.05037
2008-05-19,2.05161
2008-05-18,2.05244
2008-05-17,2.05251
2008-05-16,2.05094
2008-05-15,2.04789
2008-05-14,2.04301
2008-05-13,2.03969
2008-05-12,2.04405
2008-05-11,2.03687
2008-05-10,2.04968
2008-05-09,2.06482
2008-05-08,2.07032
2008-05-07,2.07479
2008-05-06,2.08139
2008-05-05,2.07687
2008-05-04,2.08229
2008-05-03,2.07309
2008-05-02,2.05738
2008-05-01,2.04846
2008-04-30,2.05318
2008-04-29,2.05446
2008-04-28,2.04188
2008-04-27,2.05231
2008-04-26,2.03893
2008-04-25,2.01627
2008-04-24,2.00323
2008-04-23,2.00746
2008-04-22,2.02433
2008-04-21,2.01515
2008-04-20,2.02845
2008-04-19,2.00317
2008-04-18,1.97837
2008-04-17,1.97299
2008-04-16,1.9734
2008-04-15,1.97532
2008-04-14,1.97273
2008-04-13,1.97461
2008-04-12,1.97827
2008-04-11,1.98098
2008-04-10,1.99528
2008-04-09,2.00695
2008-04-08,2.01208
2008-04-07,2.00778
2008-04-06,2.00747
2008-04-05,2.01138
2008-04-04,2.00934
2008-04-03,1.99683
2008-04-02,1.98157
2008-04-01,1.981
2008-03-31,1.98834
2008-03-30,1.98689
2008-03-29,1.9918
2008-03-28,1.99926
2008-03-27,2.0121
2008-03-26,2.01788
2008-03-25,2.00948
2008-03-24,1.99712
2008-03-23,2.00044
2008-03-22,1.9976
2008-03-21,1.99417
2008-03-20,1.99127
2008-03-19,1.97972
2008-03-18,1.99241
2008-03-17,2.03039
2008-03-16,2.02739
2008-03-15,2.04994
2008-03-14,2.0603
2008-03-13,2.06298
2008-03-12,2.05601
2008-03-11,2.0616
2008-03-10,2.06386
2008-03-09,2.06221
2008-03-08,2.05989
2008-03-07,2.06215
2008-03-06,2.06161
2008-03-05,2.062
2008-03-04,2.06407
2008-03-03,2.08206
2008-03-02,2.0747
2008-03-01,2.09147
2008-02-29,2.11261
2008-02-28,2.13362
2008-02-27,2.14108
2008-02-26,2.13737
2008-02-25,2.13679
2008-02-24,2.13611
2008-02-23,2.1397
2008-02-22,2.13836
2008-02-21,2.1367
2008-02-20,2.14291
2008-02-19,2.14541
2008-02-18,2.15514
2008-02-17,2.14769
2008-02-16,2.16048
2008-02-15,2.17022
2008-02-14,2.15983
2008-02-13,2.14844
2008-02-12,2.14449
2008-02-11,2.14675
2008-02-10,2.14715
2008-02-09,2.14766
2008-02-08,2.14981
2008-02-07,2.1556
2008-02-06,2.15331
2008-02-05,2.14507
2008-02-04,2.14526
2008-02-03,2.14306
2008-02-02,2.14845
2008-02-01,2.16058
2008-01-31,2.17138
2008-01-30,2.16718
2008-01-29,2.16953
2008-01-28,2.15966
2008-01-27,2.16966
2008-01-26,2.15141
2008-01-25,2.13692
2008-01-24,2.14492
2008-01-23,2.15348
2008-01-22,2.15119
2008-01-21,2.15413
2008-01-20,2.15452
2008-01-19,2.16457
2008-01-18,2.15517
2008-01-17,2.14037
2008-01-16,2.1428
2008-01-15,2.15061
2008-01-14,2.1645
2008-01-13,2.15686
2008-01-12,2.16607
2008-01-11,2.18238
2008-01-10,2.19442
2008-01-09,2.19964
2008-01-08,2.19128
2008-01-07,2.19576
2008-01-06,2.18929
2008-01-05,2.1985
2008-01-04,2.2193
2008-01-03,2.24156
2008-01-02,2.25015
2008-01-01,2.24951
2007-12-31,2.26091
2007-12-30,2.25444
2007-12-29,2.27192
2007-12-28,2.28457
2007-12-27,2.2881
2007-12-26,2.28967
2007-12-25,2.29058
2007-12-24,2.29556
2007-12-23,2.29285
2007-12-22,2.29823
2007-12-21,2.30811
2007-12-20,2.31877
2007-12-19,2.32427
2007-12-18,2.32646
2007-12-17,2.3239
2007-12-16,2.32719
2007-12-15,2.32621
2007-12-14,2.31742
2007-12-13,2.31133
2007-12-12,2.30683
2007-12-11,2.29678
2007-12-10,2.29211
2007-12-09,2.2932
2007-12-08,2.29092
2007-12-07,2.28982
2007-12-06,2.301
2007-12-05,2.32116
2007-12-04,2.32608
2007-12-03,2.32013
2007-12-02,2.31963
2007-12-01,2.31113
2007-11-30,2.30401
2007-11-29,2.28818
2007-11-28,2.27749
2007-11-27,2.27661
2007-11-26,2.27392
2007-11-25,2.27158
2007-11-24,2.2706
2007-11-23,2.2765
2007-11-22,2.28291
2007-11-21,2.28972
2007-11-20,2.29419
2007-11-19,2.29927
2007-11-18,2.29498
2007-11-17,2.29656
2007-11-16,2.31259
2007-11-15,2.32651
2007-11-14,2.33031
2007-11-13,2.3398
2007-11-12,2.35815
2007-11-11,2.35401
2007-11-10,2.37075
2007-11-09,2.38115
2007-11-08,2.38763
2007-11-07,2.39819
2007-11-06,2.40576
2007-11-05,2.40985
2007-11-04,2.40725
2007-11-03,2.40793
2007-11-02,2.40828
2007-11-01,2.40157
2007-10-31,2.39899
2007-10-30,2.39197
2007-10-29,2.39175
2007-10-28,2.38931
2007-10-27,2.39238
2007-10-26,2.39932
2007-10-25,2.4017
2007-10-24,2.39373
2007-10-23,2.38859
2007-10-22,2.39503
2007-10-21,2.39334
2007-10-20,2.39617
2007-10-19,2.40056
2007-10-18,2.40495
2007-10-17,2.4084
2007-10-16,2.41025
2007-10-15,2.41057
2007-10-14,2.40908
2007-10-13,2.40534
2007-10-12,2.40988
2007-10-11,2.4127
2007-10-10,2.41034
2007-10-09,2.4075
2007-10-08,2.40249
2007-10-07,2.40311
2007-10-06,2.39763
2007-10-05,2.39675
2007-10-04,2.39541
2007-10-03,2.38954
2007-10-02,2.38389
2007-10-01,2.37626
2007-09-30,2.37977
2007-09-29,2.37179
2007-09-28,2.36243
2007-09-27,2.35767
2007-09-26,2.36431
2007-09-25,2.37043
2007-09-24,2.36581
2007-09-23,2.36609
2007-09-22,2.36116
2007-09-21,2.36516
2007-09-20,2.37117
2007-09-19,2.37177
2007-09-18,2.38163
2007-09-17,2.39432
2007-09-16,2.38991
2007-09-15,2.39713
2007-09-14,2.40651
2007-09-13,2.40956
2007-09-12,2.40795
2007-09-11,2.40898
2007-09-10,2.41974
2007-09-09,2.41574
2007-09-08,2.4268
2007-09-07,2.43398
2007-09-06,2.43739
2007-09-05,2.43855
2007-09-04,2.43733
2007-09-03,2.43162
2007-09-02,2.43421
2007-09-01,2.42529
2007-08-31,2.41725
2007-08-30,2.41119
2007-08-29,2.4161
2007-08-28,2.42113
2007-08-27,2.41633
2007-08-26,2.41729
2007-08-25,2.41439
2007-08-24,2.40693
2007-08-23,2.39418
2007-08-22,2.39113
2007-08-21,2.39327
2007-08-20,2.40175
2007-08-19,2.39512
2007-08-18,2.40481
2007-08-17,2.41752
2007-08-16,2.41971
2007-08-15,2.42187
2007-08-14,2.42403
2007-08-13,2.42737
2007-08-12,2.42308
2007-08-11,2.4232
2007-08-10,2.42829
2007-08-09,2.42146
2007-08-08,2.41646
2007-08-07,2.42101
2007-08-06,2.43608
2007-08-05,2.43697
2007-08-04,2.44742
2007-08-03,2.44339
2007-08-02,2.43932
2007-08-01,2.44254
2007-07-31,2.44179
2007-07-30,2.46032
2007-07-29,2.45161
2007-07-28,2.46919
2007-07-27,2.48375
2007-07-26,2.48456
2007-07-25,2.48013
2007-07-24,2.47248
2007-07-23,2.46724
2007-07-22,2.46898
2007-07-21,2.46667
2007-07-20,2.46271
2007-07-19,2.45842
2007-07-18,2.45113
2007-07-17,2.44702
2007-07-16,2.44624
2007-07-15,2.44542
2007-07-14,2.44444
2007-07-13,2.44417
2007-07-12,2.44397
2007-07-11,2.44932
2007-07-10,2.45033
2007-07-09,2.44961
2007-07-08,2.44967
2007-07-07,2.45128
2007-07-06,2.45128
2007-07-05,2.45067
2007-07-04,2.44722
2007-07-03,2.44929
2007-07-02,2.45555
2007-07-01,2.45673
2007-06-30,2.46083
2007-06-29,2.45685
2007-06-28,2.45412
2007-06-27,2.45555
2007-06-26,2.457
2007-06-25,2.46275
2007-06-24,2.46186
2007-06-23,2.46893
2007-06-22,2.46855
2007-06-21,2.46498
2007-06-20,2.46199
2007-06-19,2.45641
2007-06-18,2.45304
2007-06-17,2.45343
2007-06-16,2.45376
2007-06-15,2.45331
2007-06-14,2.45062
2007-06-13,2.44185
2007-06-12,2.43427
2007-06-11,2.43047
2007-06-10,2.43014
2007-06-09,2.42525
2007-06-08,2.42625
2007-06-07,2.42933
2007-06-06,2.43459
2007-06-05,2.43734
2007-06-04,2.43252
2007-06-03,2.43528
2007-06-02,2.42749
2007-06-01,2.42303
2007-05-31,2.42714
2007-05-30,2.43325
2007-05-29,2.43594
2007-05-28,2.43763
2007-05-27,2.43689
2007-05-26,2.43794
2007-05-25,2.4364
2007-05-24,2.42995
2007-05-23,2.42591
2007-05-22,2.42385
2007-05-21,2.42203
2007-05-20,2.42304
2007-05-19,2.42111
2007-05-18,2.41743
2007-05-17,2.41289
2007-05-16,2.41278
2007-05-15,2.41514
2007-05-14,2.41883
2007-05-13,2.41513
2007-05-12,2.41847
2007-05-11,2.42471
2007-05-10,2.42351
2007-05-09,2.41775
2007-05-08,2.41388
2007-05-07,2.41391
2007-05-06,2.41412
2007-05-05,2.41449
2007-05-04,2.41763
2007-05-03,2.42167
2007-05-02,2.41496
2007-05-01,2.40822
2007-04-30,2.40931
2007-04-29,2.40823
2007-04-28,2.4087
2007-04-27,2.40985
2007-04-26,2.41066
2007-04-25,2.41597
2007-04-24,2.41974
2007-04-23,2.41697
2007-04-22,2.41863
2007-04-21,2.41479
2007-04-20,2.41544
2007-04-19,2.4207
2007-04-18,2.41722
2007-04-17,2.41307
2007-04-16,2.41159
2007-04-15,2.41064
2007-04-14,2.40794
2007-04-13,2.40907
2007-04-12,2.40651
2007-04-11,2.40305
2007-04-10,2.40222
2007-04-09,2.40286
2007-04-08,2.40035
2007-04-07,2.40038
2007-04-06,2.40712
2007-04-05,2.40938
2007-04-04,2.40279
2007-04-03,2.39461
2007-04-02,2.39077
2007-04-01,2.39106
2007-03-31,2.38911
2007-03-30,2.3858
2007-03-29,2.38472
2007-03-28,2.39098
2007-03-27,2.39176
2007-03-26,2.38764
2007-03-25,2.38942
2007-03-24,2.38527
2007-03-23,2.38117
2007-03-22,2.37411
2007-03-21,2.36042
2007-03-20,2.34812
2007-03-19,2.34896
2007-03-18,2.34622
2007-03-17,2.35156
2007-03-16,2.3525
2007-03-15,2.35233
2007-03-14,2.3689
2007-03-13,2.38197
2007-03-12,2.37476
2007-03-11,2.38104
2007-03-10,2.36712
2007-03-09,2.35913
2007-03-08,2.35816
2007-03-07,2.35183
2007-03-06,2.35649
2007-03-05,2.37871
2007-03-04,2.36731
2007-03-03,2.38812
2007-03-02,2.39211
2007-03-01,2.39821
2007-02-28,2.41132
2007-02-27,2.41838
2007-02-26,2.42075
2007-02-25,2.42166
2007-02-24,2.42294
2007-02-23,2.42005
2007-02-22,2.41527
2007-02-21,2.40938
2007-02-20,2.40717
2007-02-19,2.41472
2007-02-18,2.40836
2007-02-17,2.41591
2007-02-16,2.42736
2007-02-15,2.43116
2007-02-14,2.43546
2007-02-13,2.4351
2007-02-12,2.43772
2007-02-11,2.43428
2007-02-10,2.44166
2007-02-09,2.44634
2007-02-08,2.44538
2007-02-07,2.44893
2007-02-06,2.45185
2007-02-05,2.45034
2007-02-04,2.45156
2007-02-03,2.44691
2007-02-02,2.44775
2007-02-01,2.45467
2007-01-31,2.45785
2007-01-30,2.45646
2007-01-29,2.45533
2007-01-28,2.45612
2007-01-27,2.45493
2007-01-26,2.45612
2007-01-25,2.46336
2007-01-24,2.46773
2007-01-23,2.46565
2007-01-22,2.46306
2007-01-21,2.46394
2007-01-20,2.46207
2007-01-19,2.45738
2007-01-18,2.45143
2007-01-17,2.4488
2007-01-16,2.44567
2007-01-15,2.43262
2007-01-14,2.44001
2007-01-13,2.42761
2007-01-12,2.4125
2007-01-11,2.40637
2007-01-10,2.39776
2007-01-09,2.38743
2007-01-08,2.3883
2007-01-07,2.38676
2007-01-06,2.39026
2007-01-05,2.39326
2007-01-04,2.39262
2007-01-03,2.38938
2007-01-02,2.39144
2007-01-01,2.39144
2006-12-31,2.39049
2006-12-30,2.39571
2006-12-29,2.39523
2006-12-28,2.39074
2006-12-27,2.38953
2006-12-26,2.38972
2006-12-25,2.38981
2006-12-24,2.38825
2006-12-23,2.38791
2006-12-22,2.39101
2006-12-21,2.38913
2006-12-20,2.38465
2006-12-19,2.38418
2006-12-18,2.38131
2006-12-17,2.38399
2006-12-16,2.38035
2006-12-15,2.37242
2006-12-14,2.36399
2006-12-13,2.35656
2006-12-12,2.35449
2006-12-11,2.3535
2006-12-10,2.35247
2006-12-09,2.34817
2006-12-08,2.35047
2006-12-07,2.35461
2006-12-06,2.36095
2006-12-05,2.36369
2006-12-04,2.36085
2006-12-03,2.36174
2006-12-02,2.35785
2006-12-01,2.35469
2006-11-30,2.34851
2006-11-29,2.34146
2006-11-28,2.33798
2006-11-27,2.34045
2006-11-26,2.33863
2006-11-25,2.34312
2006-11-24,2.3492
2006-11-23,2.35677
2006-11-22,2.35853
2006-11-21,2.35657
2006-11-20,2.3563
2006-11-19,2.35746
2006-11-18,2.35699
2006-11-17,2.35595
2006-11-16,2.35969
2006-11-15,2.36485
2006-11-14,2.36911
2006-11-13,2.37461
2006-11-12,2.37085
2006-11-11,2.37176
2006-11-10,2.37916
2006-11-09,2.38102
2006-11-08,2.3827
2006-11-07,2.38366
2006-11-06,2.38082
2006-11-05,2.38174
2006-11-04,2.37792
2006-11-03,2.37533
2006-11-02,2.37402
2006-11-01,2.37337
2006-10-31,2.37123
2006-10-30,2.37075
2006-10-29,2.37004
2006-10-28,2.37083
2006-10-27,2.37281
2006-10-26,2.37376
2006-10-25,2.3724
2006-10-24,2.37106
2006-10-23,2.36988
2006-10-22,2.36861
2006-10-21,2.36625
2006-10-20,2.37002
2006-10-19,2.37103
2006-10-18,2.36638
2006-10-17,2.36386
2006-10-16,2.36123
2006-10-15,2.36207
2006-10-14,2.36062
2006-10-13,2.35848
2006-10-12,2.35654
2006-10-11,2.35524
2006-10-10,2.35609
2006-10-09,2.35646
2006-10-08,2.35642
2006-10-07,2.35467
2006-10-06,2.35417
2006-10-05,2.35133
2006-10-04,2.34543
2006-10-03,2.34124
2006-10-02,2.34224
2006-10-01,2.34096
2006-09-30,2.34169
2006-09-29,2.34745
2006-09-28,2.35408
2006-09-27,2.35326
2006-09-26,2.3497
2006-09-25,2.35464
2006-09-24,2.35163
2006-09-23,2.35945
2006-09-22,2.36185
2006-09-21,2.357
2006-09-20,2.35617
2006-09-19,2.35888
2006-09-18,2.35753
2006-09-17,2.3622
2006-09-16,2.35859
2006-09-15,2.34922
2006-09-14,2.33979
2006-09-13,2.32652
2006-09-12,2.3249
2006-09-11,2.32752
2006-09-10,2.3279
2006-09-09,2.32879
2006-09-08,2.33
2006-09-07,2.33634
2006-09-06,2.34171
2006-09-05,2.34309
2006-09-04,2.34242
2006-09-03,2.34419
2006-09-02,2.34277
2006-09-01,2.33833
2006-08-31,2.33691
2006-08-30,2.33911
2006-08-29,2.3384
2006-08-28,2.3384
2006-08-27,2.33855
2006-08-26,2.33716
2006-08-25,2.33568
2006-08-24,2.32985
2006-08-23,2.32155
2006-08-22,2.31876
2006-08-21,2.32292
2006-08-20,2.32092
2006-08-19,2.32412
2006-08-18,2.33115
2006-08-17,2.34054
2006-08-16,2.34514
2006-08-15,2.34682
2006-08-14,2.34394
2006-08-13,2.34667
2006-08-12,2.33924
2006-08-11,2.33518
2006-08-10,2.33641
2006-08-09,2.33507
2006-08-08,2.33275
2006-08-07,2.32736
2006-08-06,2.33169
2006-08-05,2.32329
2006-08-04,2.31197
2006-08-03,2.30281
2006-08-02,2.29971
2006-08-01,2.29718
2006-07-31,2.29821
2006-07-30,2.29828
2006-07-29,2.30093
2006-07-28,2.30253
2006-07-27,2.30489
2006-07-26,2.30428
2006-07-25,2.30192
2006-07-24,2.29882
2006-07-23,2.29846
2006-07-22,2.29926
2006-07-21,2.29712
2006-07-20,2.28698
2006-07-19,2.27457
2006-07-18,2.26936
2006-07-17,2.2674
2006-07-16,2.26864
2006-07-15,2.26646
2006-07-14,2.26436
2006-07-13,2.26449
2006-07-12,2.26441
2006-07-11,2.26376
2006-07-10,2.26231
2006-07-09,2.26218
2006-07-08,2.25968
2006-07-07,2.26035
2006-07-06,2.2602
2006-07-05,2.25921
2006-07-04,2.25984
2006-07-03,2.26183
2006-07-02,2.26074
2006-07-01,2.26212
2006-06-30,2.26451
2006-06-29,2.26585
2006-06-28,2.26709
2006-06-27,2.26915
2006-06-26,2.27207
2006-06-25,2.27117
2006-06-24,2.27332
2006-06-23,2.27647
2006-06-22,2.28099
2006-06-21,2.28322
2006-06-20,2.28072
2006-06-19,2.27672
2006-06-18,2.27867
2006-06-17,2.27609
2006-06-16,2.27247
2006-06-15,2.27186
2006-06-14,2.27212
2006-06-13,2.26955
2006-06-12,2.26644
2006-06-11,2.26766
2006-06-10,2.26927
2006-06-09,2.26655
2006-06-08,2.26433
2006-06-07,2.26454
2006-06-06,2.27037
2006-06-05,2.27587
2006-06-04,2.27467
2006-06-03,2.2773
2006-06-02,2.27905
2006-06-01,2.27796
2006-05-31,2.27727
2006-05-30,2.27825
2006-05-29,2.27788
2006-05-28,2.27854
2006-05-27,2.278
2006-05-26,2.27579
2006-05-25,2.27347
2006-05-24,2.27519
2006-05-23,2.28203
2006-05-22,2.28496
2006-05-21,2.28624
2006-05-20,2.28594
2006-05-19,2.28496
2006-05-18,2.28091
2006-05-17,2.27629
2006-05-16,2.27141
2006-05-15,2.27216
2006-05-14,2.27566
2006-05-13,2.27848
2006-05-12,2.27672
2006-05-11,2.27692
2006-05-10,2.28042
2006-05-09,2.27911
2006-05-08,2.27911
2006-05-07,2.27835
2006-05-06,2.27639
2006-05-05,2.27649
2006-05-04,2.27271
2006-05-03,2.2662
2006-05-02,2.26194
2006-05-01,2.26405
2006-04-30,2.26325
2006-04-29,2.26697
2006-04-28,2.2682
2006-04-27,2.26734
2006-04-26,2.2689
2006-04-25,2.27187
2006-04-24,2.27269
2006-04-23,2.2739
2006-04-22,2.27375
2006-04-21,2.26985
2006-04-20,2.26544
2006-04-19,2.26645
2006-04-18,2.27086
2006-04-17,2.27392
2006-04-16,2.27392
2006-04-15,2.27339
2006-04-14,2.27339
2006-04-13,2.2711
2006-04-12,2.26944
2006-04-11,2.26807
2006-04-10,2.26248
2006-04-09,2.26592
2006-04-08,2.2605
2006-04-07,2.25621
2006-04-06,2.26189
2006-04-05,2.26683
2006-04-04,2.26584
2006-04-03,2.26693
2006-04-02,2.26562
2006-04-01,2.26728
2006-03-31,2.27252
2006-03-30,2.27935
2006-03-29,2.28329
2006-03-28,2.2846
2006-03-27,2.28248
2006-03-26,2.28256
2006-03-25,2.28256
2006-03-24,2.27839
2006-03-23,2.27296
2006-03-22,2.26804
2006-03-21,2.26608
2006-03-20,2.26558
2006-03-19,2.26554
2006-03-18,2.26564
2006-03-17,2.26825
2006-03-16,2.27315
2006-03-15,2.27365
2006-03-14,2.27343
2006-03-13,2.27506
2006-03-12,2.277
2006-03-11,2.27905
2006-03-10,2.27636
2006-03-09,2.27656
2006-03-08,2.27518
2006-03-07,2.27544
2006-03-06,2.28189
2006-03-05,2.27728
2006-03-04,2.28348
2006-03-03,2.29399
2006-03-02,2.29861
2006-03-01,2.29932
2006-02-28,2.29837
2006-02-27,2.29479
2006-02-26,2.29728
2006-02-25,2.29183
2006-02-24,2.28664
2006-02-23,2.28343
2006-02-22,2.2817
2006-02-21,2.28036
2006-02-20,2.27962
2006-02-19,2.28084
2006-02-18,2.28007
2006-02-17,2.27668
2006-02-16,2.27358
2006-02-15,2.27565
2006-02-14,2.27861
2006-02-13,2.27336
2006-02-12,2.27574
2006-02-11,2.26672
2006-02-10,2.26333
2006-02-09,2.26639
2006-02-08,2.27324
2006-02-07,2.27916
2006-02-06,2.28467
2006-02-05,2.28447
2006-02-04,2.28739
2006-02-03,2.28446
2006-02-02,2.27725
2006-02-01,2.27349
2006-01-31,2.27102
2006-01-30,2.26634
2006-01-29,2.26825
2006-01-28,2.26196
2006-01-27,2.25677
2006-01-26,2.2516
2006-01-25,2.25043
2006-01-24,2.25511
2006-01-23,2.25917
2006-01-22,2.25997
2006-01-21,2.25936
2006-01-20,2.25828
2006-01-19,2.25948
2006-01-18,2.26105
2006-01-17,2.26416
2006-01-16,2.26398
2006-01-15,2.26788
2006-01-14,2.26212
2006-01-13,2.25483
2006-01-12,2.25488
2006-01-11,2.25479
2006-01-10,2.25085
2006-01-09,2.24724
2006-01-08,2.24651
2006-01-07,2.24325
2006-01-06,2.25053
2006-01-05,2.26116
2006-01-04,2.26336
2006-01-03,2.26373
2006-01-02,2.26643
2006-01-01,2.26475
2005-12-31,2.26666
2005-12-30,2.27303
2005-12-29,2.27636
2005-12-28,2.27539
2005-12-27,2.27428
2005-12-26,2.28215
2005-12-25,2.28177
2005-12-24,2.28976
2005-12-23,2.29068
2005-12-22,2.28387
2005-12-21,2.28369
2005-12-20,2.28694
2005-12-19,2.28401
2005-12-18,2.27736
2005-12-17,2.27564
2005-12-16,2.28304
2005-12-15,2.28795
2005-12-14,2.28598
2005-12-13,2.28186
2005-12-12,2.28186
2005-12-11,2.28058
2005-12-10,2.27734
2005-12-09,2.27493
2005-12-08,2.27768
2005-12-07,2.2822
2005-12-06,2.28177
2005-12-05,2.27541
2005-12-04,2.27964
2005-12-03,2.27117
2005-12-02,2.26174
2005-12-01,2.25879
2005-11-30,2.26026
2005-11-29,2.26103
2005-11-28,2.2629
2005-11-27,2.26432
2005-11-26,2.26313
2005-11-25,2.26446
2005-11-24,2.25986
2005-11-23,2.26099
2005-11-22,2.26375
2005-11-21,2.26035
2005-11-20,2.25564
2005-11-19,2.26073
2005-11-18,2.26833
2005-11-17,2.27892
2005-11-16,2.28631
2005-11-15,2.28763
2005-11-14,2.2874
2005-11-13,2.28454
2005-11-12,2.2864
2005-11-11,2.28719
2005-11-10,2.28392
2005-11-09,2.28205
2005-11-08,2.28193
2005-11-07,2.28826
2005-11-06,2.28852
2005-11-05,2.28852
2005-11-04,2.28201
2005-11-03,2.272
2005-11-02,2.27269
2005-11-01,2.27154
2005-10-31,2.27224
2005-10-30,2.27153
2005-10-29,2.27147
2005-10-28,2.27318
2005-10-27,2.27675
2005-10-26,2.27725
2005-10-25,2.27952
2005-10-24,2.28521
2005-10-23,2.28502
2005-10-22,2.28478
2005-10-21,2.28523
2005-10-20,2.28127
2005-10-19,2.27055
2005-10-18,2.26809
2005-10-17,2.26777
2005-10-16,2.2705
2005-10-15,2.26769
2005-10-14,2.25847
2005-10-13,2.25332
2005-10-12,2.25262
2005-10-11,2.25338
2005-10-10,2.25576
2005-10-09,2.25422
2005-10-08,2.25422
2005-10-07,2.26749
2005-10-06,2.28426
2005-10-05,2.28834
2005-10-04,2.28363
2005-10-03,2.28015
2005-10-02,2.28119
2005-10-01,2.28119
2005-09-30,2.28103
2005-09-29,2.28719
2005-09-28,2.29102
2005-09-27,2.29298
2005-09-26,2.29196
2005-09-25,2.29535
2005-09-24,2.29455
2005-09-23,2.29413
2005-09-22,2.30181
2005-09-21,2.30455
2005-09-20,2.30087
2005-09-19,2.29216
2005-09-18,2.29563
2005-09-17,2.29193
2005-09-16,2.28972
2005-09-15,2.29625
2005-09-14,2.29503
2005-09-13,2.2882
2005-09-12,2.28598
2005-09-11,2.28533
2005-09-10,2.28533
2005-09-09,2.28309
2005-09-08,2.28125
2005-09-07,2.27726
2005-09-06,2.2687
2005-09-05,2.26426
2005-09-04,2.2664
2005-09-03,2.26511
2005-09-02,2.26285
2005-09-01,2.263
2005-08-31,2.27044
2005-08-30,2.27162
2005-08-29,2.26442
2005-08-28,2.26593
2005-08-27,2.26617
2005-08-26,2.27016
2005-08-25,2.2817
2005-08-24,2.28844
2005-08-23,2.28692
2005-08-22,2.28488
2005-08-21,2.28964
2005-08-20,2.28639
2005-08-19,2.28094
2005-08-18,2.27665
2005-08-17,2.27134
2005-08-16,2.26954
2005-08-15,2.26097
2005-08-14,2.26097
2005-08-13,2.26097
2005-08-12,2.25596
2005-08-11,2.25362
2005-08-10,2.25051
2005-08-09,2.24863
2005-08-08,2.24351
2005-08-07,2.24552
2005-08-06,2.24438
2005-08-05,2.24105
2005-08-04,2.24909
2005-08-03,2.26064
2005-08-02,2.26278
2005-08-01,2.26249
2005-07-31,2.26529
2005-07-30,2.26157
2005-07-29,2.25784
2005-07-28,2.26005
2005-07-27,2.26005
2005-07-26,2.25871
2005-07-25,2.25336
2005-07-24,2.25389
2005-07-23,2.25315
2005-07-22,2.24685
2005-07-21,2.24605
2005-07-20,2.26029
2005-07-19,2.26465
2005-07-18,2.26849
2005-07-17,2.26887
2005-07-16,2.26774
2005-07-15,2.26898
2005-07-14,2.26949
2005-07-13,2.26062
2005-07-12,2.26111
2005-07-11,2.26118
2005-07-10,2.25996
2005-07-09,2.25996
2005-07-08,2.2736
2005-07-07,2.28874
2005-07-06,2.29146
2005-07-05,2.29212
2005-07-04,2.2935
2005-07-03,2.29395
2005-07-02,2.29464
2005-07-01,2.30365
2005-06-30,2.31904
2005-06-29,2.32375
2005-06-28,2.32154
2005-06-27,2.32342
2005-06-26,2.32492
2005-06-25,2.32278
2005-06-24,2.32023
2005-06-23,2.31648
2005-06-22,2.31652
2005-06-21,2.31361
2005-06-20,2.31081
2005-06-19,2.30176
2005-06-18,2.30764
2005-06-17,2.31819
2005-06-16,2.31254
2005-06-15,2.30261
2005-06-14,2.2977
2005-06-13,2.29484
2005-06-12,2.29898
2005-06-11,2.29317
2005-06-10,2.28655
2005-06-09,2.28825
2005-06-08,2.2825
2005-06-07,2.27619
2005-06-06,2.27281
2005-06-05,2.27307
2005-06-04,2.27307
2005-06-03,2.27142
2005-06-02,2.2701
2005-06-01,2.26493
2005-05-31,2.25406
2005-05-30,2.2472
2005-05-29,2.24486
2005-05-28,2.24697
2005-05-27,2.24896
2005-05-26,2.24656
2005-05-25,2.24818
2005-05-24,2.25238
2005-05-23,2.24986
2005-05-22,2.25283
2005-05-21,2.2495
2005-05-20,2.2414
2005-05-19,2.24412
2005-05-18,2.2471
2005-05-17,2.2534
2005-05-16,2.26553
2005-05-15,2.26699
2005-05-14,2.26588
2005-05-13,2.26308
2005-05-12,2.25868
2005-05-11,2.2647
2005-05-10,2.2749
2005-05-09,2.2793
2005-05-08,2.28054
2005-05-07,2.27843
2005-05-06,2.27147
2005-05-05,2.26642
2005-05-04,2.26713
2005-05-03,2.27328
2005-05-02,2.27932
2005-05-01,2.28119
2005-04-30,2.2778
2005-04-29,2.27348
2005-04-28,2.26858
2005-04-27,2.26565
2005-04-26,2.26674
2005-04-25,2.26083
2005-04-24,2.26012
2005-04-23,2.2602
2005-04-22,2.25919
2005-04-21,2.26142
2005-04-20,2.26313
2005-04-19,2.26526
2005-04-18,2.27618
2005-04-17,2.27164
2005-04-16,2.27569
2005-04-15,2.27921
2005-04-14,2.2713
2005-04-13,2.26397
2005-04-12,2.25746
2005-04-11,2.25777
2005-04-10,2.25819
2005-04-09,2.25814
2005-04-08,2.26118
2005-04-07,2.26746
2005-04-06,2.26781
2005-04-05,2.26735
2005-04-04,2.26329
2005-04-03,2.26469
2005-04-02,2.26209
2005-04-01,2.25819
2005-03-31,2.25378
2005-03-30,2.25087
2005-03-29,2.24667
2005-03-28,2.24508
2005-03-27,2.24401
2005-03-26,2.2445
2005-03-25,2.24252
2005-03-24,2.23753
