Date,CURRFX.NZDJPY.1
2008-10-06,69.6646
2008-10-05,69.6791
2008-10-04,70.0165
2008-10-03,70.8412
2008-10-02,71.0034
2008-10-01,71.0503
2008-09-30,72.311
2008-09-29,72.6314
2008-09-28,72.6314
2008-09-27,72.5624
2008-09-26,72.5405
2008-09-25,72.4164
2008-09-24,72.884
2008-09-23,73.6135
2008-09-22,73.5928
2008-09-21,73.5928
2008-09-20,71.9267
2008-09-19,69.9163
2008-09-18,69.2039
2008-09-17,69.0114
2008-09-16,70.9021
2008-09-15,72.0747
2008-09-14,71.5217
2008-09-13,70.2313
2008-09-12,70.4798
2008-09-11,71.9063
2008-09-10,72.6694
2008-09-09,72.8949
2008-09-08,72.0675
2008-09-07,71.6744
2008-09-06,72.1678
2008-09-05,73.8923
2008-09-04,74.2873
2008-09-03,74.9956
2008-09-02,75.725
2008-09-01,76.2237
2008-08-31,76.3677
2008-08-30,76.7449
2008-08-29,76.8063
2008-08-28,76.4818
2008-08-27,76.7981
2008-08-26,77.7733
2008-08-25,78.0781
2008-08-24,78.1702
2008-08-23,78.0637
2008-08-22,78.0678
2008-08-21,78.1834
2008-08-20,78.0716
2008-08-19,78.1652
2008-08-18,77.6972
2008-08-17,77.6972
2008-08-16,77.0106
2008-08-15,76.3821
2008-08-14,76.1026
2008-08-13,76.9137
2008-08-12,77.3464
2008-08-11,77.5461
2008-08-10,77.5461
2008-08-09,77.8765
2008-08-08,78.5737
2008-08-07,78.5558
2008-08-06,78.5468
2008-08-05,78.5425
2008-08-04,78.671
2008-08-03,78.671
2008-08-02,78.671
2008-08-01,79.3597
2008-07-31,79.628
2008-07-30,79.9637
2008-07-29,80.0599
2008-07-28,79.9937
2008-07-27,79.9371
2008-07-26,79.9116
2008-07-25,80.4665
2008-07-24,81.1528
2008-07-23,81.1961
2008-07-22,81.3258
2008-07-21,81.3973
2008-07-20,81.3507
2008-07-19,81.1859
2008-07-18,80.9078
2008-07-17,80.7901
2008-07-16,81.0451
2008-07-15,81.0121
2008-07-14,80.9943
2008-07-13,80.9943
2008-07-12,81.0877
2008-07-11,81.0177
2008-07-10,80.8305
2008-07-09,80.6825
2008-07-08,80.9284
2008-07-07,80.9284
2008-07-06,80.9284
2008-07-05,80.7525
2008-07-04,80.5843
2008-07-03,80.5125
2008-07-02,80.5997
2008-07-01,80.7825
2008-06-30,80.7756
2008-06-29,80.7756
2008-06-28,81.0661
2008-06-27,81.5861
2008-06-26,81.712
2008-06-25,81.712
2008-06-24,81.712
2008-06-23,81.7865
2008-06-22,81.7865
2008-06-21,81.9333
2008-06-20,81.7658
2008-06-19,81.6031
2008-06-18,81.4553
2008-06-17,81.2584
2008-06-16,81.0499
2008-06-15,81.0499
2008-06-14,80.8988
2008-06-13,80.903
2008-06-12,80.8576
2008-06-11,80.7174
2008-06-10,80.6982
2008-06-09,80.5206
2008-06-08,80.6907
2008-06-07,81.0922
2008-06-06,81.4281
2008-06-05,82.0473
2008-06-04,82.1487
2008-06-03,82.4087
2008-06-02,82.6171
2008-06-01,82.5906
2008-05-31,82.4291
2008-05-30,82.2261
2008-05-29,82.0541
2008-05-28,81.6336
2008-05-27,81.2265
2008-05-26,81.1437
2008-05-25,81.2668
2008-05-24,81.268
2008-05-23,80.7332
2008-05-22,80.3753
2008-05-21,80.5149
2008-05-20,80.5439
2008-05-19,80.3865
2008-05-18,80.3865
2008-05-17,79.9105
2008-05-16,79.7212
2008-05-15,80.0008
2008-05-14,79.7384
2008-05-13,79.3154
2008-05-12,79.3183
2008-05-11,79.3183
2008-05-10,80.0013
2008-05-09,81.3962
2008-05-08,82.5845
2008-05-07,82.4513
2008-05-06,82.3287
2008-05-05,82.0337
2008-05-04,82.0337
2008-05-03,81.4685
2008-05-02,81.0507
2008-05-01,81.0345
2008-04-30,81.4321
2008-04-29,81.8835
2008-04-28,81.708
2008-04-27,81.708
2008-04-26,81.9619
2008-04-25,82.2714
2008-04-24,82.2425
2008-04-23,82.0148
2008-04-22,82.0022
2008-04-21,81.7477
2008-04-20,81.7477
2008-04-19,81.1702
2008-04-18,80.3559
2008-04-17,79.871
2008-04-16,79.7308
2008-04-15,79.8398
2008-04-14,80.1362
2008-04-13,80.4215
2008-04-12,80.9112
2008-04-11,81.1035
2008-04-10,81.4982
2008-04-09,81.5061
2008-04-08,81.0886
2008-04-07,80.1729
2008-04-06,80.1729
2008-04-05,80.443
2008-04-04,80.5841
2008-04-03,79.7773
2008-04-02,78.7184
2008-04-01,78.8443
2008-03-31,79.1175
2008-03-30,79.4598
2008-03-29,79.9637
2008-03-28,80.0047
2008-03-27,80.332
2008-03-26,80.0816
2008-03-25,79.1127
2008-03-24,78.8284
2008-03-23,78.8284
2008-03-22,78.8562
2008-03-21,79.5619
2008-03-20,79.7815
2008-03-19,78.5785
2008-03-18,79.2621
2008-03-17,80.5772
2008-03-16,81.1177
2008-03-15,81.7691
2008-03-14,81.8862
2008-03-13,82.1611
2008-03-12,81.1835
2008-03-11,81.1538
2008-03-10,81.4976
2008-03-09,81.5688
2008-03-08,82.1891
2008-03-07,82.8913
2008-03-06,82.7348
2008-03-05,82.6951
2008-03-04,82.5424
2008-03-03,82.8479
2008-03-02,83.5183
2008-03-01,85.4084
2008-02-29,86.7625
2008-02-28,87.3303
2008-02-27,87.3193
2008-02-26,86.8626
2008-02-25,86.6824
2008-02-24,86.4813
2008-02-23,86.2062
2008-02-22,86.1332
2008-02-21,85.964
2008-02-20,85.9034
2008-02-19,85.4691
2008-02-18,85.2127
2008-02-17,85.1073
2008-02-16,85.0357
2008-02-15,84.9741
2008-02-14,84.5468
2008-02-13,84.5468
2008-02-12,84.4967
2008-02-11,84.624
2008-02-10,84.6181
2008-02-09,84.3429
2008-02-08,83.7336
2008-02-07,83.822
2008-02-06,84.5691
2008-02-05,84.6939
2008-02-04,84.6962
2008-02-03,84.4275
2008-02-02,83.762
2008-02-01,83.3505
2008-01-31,83.2346
2008-01-30,82.7532
2008-01-29,82.1194
2008-01-28,81.9609
2008-01-27,82.3083
2008-01-26,82.4117
2008-01-25,81.415
2008-01-24,80.4338
2008-01-23,79.8976
2008-01-22,80.6387
2008-01-21,81.204
2008-01-20,81.3818
2008-01-19,82.0443
2008-01-18,82.596
2008-01-17,83.3809
2008-01-16,85.028
2008-01-15,85.2054
2008-01-14,85.187
2008-01-13,85.3668
2008-01-12,85.4532
2008-01-11,84.7913
2008-01-10,84.1987
2008-01-09,83.953
2008-01-08,83.3677
2008-01-07,83.2164
2008-01-06,83.5378
2008-01-05,84.3309
2008-01-04,85.1717
2008-01-03,85.7059
2008-01-02,85.9415
2008-01-01,86.7824
2007-12-31,87.1588
2007-12-30,87.1588
2007-12-29,87.565
2007-12-28,87.6747
2007-12-27,87.4726
2007-12-26,87.418
2007-12-25,87.2245
2007-12-24,87.0435
2007-12-23,86.8613
2007-12-22,86.1636
2007-12-21,85.5671
2007-12-20,85.532
2007-12-19,85.7029
2007-12-18,86.3308
2007-12-17,86.6879
2007-12-16,87.0546
2007-12-15,87.7418
2007-12-14,87.5709
2007-12-13,87.264
2007-12-12,87.1686
2007-12-11,86.6756
2007-12-10,86.7335
2007-12-09,86.7014
2007-12-08,86.2445
2007-12-07,85.1346
2007-12-06,84.1424
2007-12-05,84.2213
2007-12-04,84.7317
2007-12-03,85.064
2007-12-02,85.0923
2007-12-01,84.9884
2007-11-30,84.2973
2007-11-29,82.7403
2007-11-28,81.9264
2007-11-27,82.271
2007-11-26,82.1829
2007-11-25,81.9094
2007-11-24,81.5899
2007-11-23,82.1008
2007-11-22,82.8771
2007-11-21,83.5156
2007-11-20,83.926
2007-11-19,84.1362
2007-11-18,83.8677
2007-11-17,83.8698
2007-11-16,84.7035
2007-11-15,84.2198
2007-11-14,82.9748
2007-11-13,83.6507
2007-11-12,84.5988
2007-11-11,85.4306
2007-11-10,86.8382
2007-11-09,87.9443
2007-11-08,88.9952
2007-11-07,88.2678
2007-11-06,87.6862
2007-11-05,87.657
2007-11-04,87.8466
2007-11-03,87.8466
2007-11-02,88.4556
2007-11-01,88.0744
2007-10-31,87.8096
2007-10-30,87.8096
2007-10-29,87.4763
2007-10-28,87.4031
2007-10-27,86.9452
2007-10-26,86.3089
2007-10-25,86.1648
2007-10-24,85.5874
2007-10-23,84.9912
2007-10-22,85.5416
2007-10-21,85.9239
2007-10-20,86.8586
2007-10-19,87.2638
2007-10-18,87.5545
2007-10-17,89.0455
2007-10-16,90.8997
2007-10-15,91.0744
2007-10-14,91.0744
2007-10-13,90.3906
2007-10-12,89.8527
2007-10-11,89.4216
2007-10-10,89.4042
2007-10-09,89.4068
2007-10-08,88.7745
2007-10-07,88.7745
2007-10-06,88.1585
2007-10-05,88.0006
2007-10-04,88.1768
2007-10-03,88.099
2007-10-02,87.6661
2007-10-01,87.0461
2007-09-30,86.8363
2007-09-29,86.8363
2007-09-28,86.0945
2007-09-27,85.2741
2007-09-26,85.1656
2007-09-25,85.7754
2007-09-24,85.7593
2007-09-23,85.7593
2007-09-22,85.349
2007-09-21,85.0089
2007-09-20,83.4902
2007-09-19,81.6295
2007-09-18,82.028
2007-09-17,82.1424
2007-09-16,82.1424
2007-09-15,81.8777
2007-09-14,81.3863
2007-09-13,80.3014
2007-09-12,78.9162
2007-09-11,78.2639
2007-09-10,78.3471
2007-09-09,78.7276
2007-09-08,79.3874
2007-09-07,79.7558
2007-09-06,80.5703
2007-09-05,81.2518
2007-09-04,81.3454
2007-09-03,81.2339
2007-09-02,81.4324
2007-09-01,81.6245
2007-08-31,80.8574
2007-08-30,80.6334
2007-08-29,82.5878
2007-08-28,84.0201
2007-08-27,83.6325
2007-08-26,83.6325
2007-08-25,82.8198
2007-08-24,81.5641
2007-08-23,79.9116
2007-08-22,79.8153
2007-08-21,79.7174
2007-08-20,79.7262
2007-08-19,78.9895
2007-08-18,78.4085
2007-08-17,81.1409
2007-08-16,85.078
2007-08-15,86.9182
2007-08-14,87.9192
2007-08-13,88.2339
2007-08-12,88.1465
2007-08-11,88.9967
2007-08-10,90.9004
2007-08-09,90.8228
2007-08-08,90.1733
2007-08-07,89.634
2007-08-06,89.767
2007-08-05,90.2815
2007-08-04,91.1192
2007-08-03,90.6016
2007-08-02,90.6487
2007-08-01,91.1633
2007-07-31,90.4598
2007-07-30,90.7163
2007-07-29,91.3368
2007-07-28,93.5722
2007-07-27,95.9915
2007-07-26,97.0381
2007-07-25,97.3642
2007-07-24,96.9324
2007-07-23,96.6963
2007-07-22,96.7887
2007-07-21,96.8449
2007-07-20,96.6287
2007-07-19,96.5812
2007-07-18,96.4759
2007-07-17,96.1316
2007-07-16,95.9462
2007-07-15,95.9795
2007-07-14,95.8882
2007-07-13,95.1916
2007-07-12,94.9772
2007-07-11,95.9465
2007-07-10,96.453
2007-07-09,96.4513
2007-07-08,96.4513
2007-07-07,96.2512
2007-07-06,95.9528
2007-07-05,95.738
2007-07-04,95.5769
2007-07-03,95.3008
2007-07-02,95.1152
2007-07-01,95.1152
2007-06-30,94.7461
2007-06-29,93.9498
2007-06-28,93.9195
2007-06-27,94.6301
2007-06-26,94.6671
2007-06-25,94.5687
2007-06-24,94.6528
2007-06-23,94.5367
2007-06-22,94.0688
2007-06-21,93.6588
2007-06-20,93.2984
2007-06-19,93.028
2007-06-18,93.028
2007-06-17,93.028
2007-06-16,92.5075
2007-06-15,91.9536
2007-06-14,91.5302
2007-06-13,91.5966
2007-06-12,92.2227
2007-06-11,92.3982
2007-06-10,92.3982
2007-06-09,91.4563
2007-06-08,91.3308
2007-06-07,91.1411
2007-06-06,91.0745
2007-06-05,90.9209
2007-06-04,90.9861
2007-06-03,90.7119
2007-06-02,89.8035
2007-06-01,88.9093
2007-05-31,88.4916
2007-05-30,88.418
2007-05-29,88.4036
2007-05-28,88.4036
2007-05-27,88.2918
2007-05-26,88.2325
2007-05-25,88.4632
2007-05-24,88.5203
2007-05-23,88.5274
2007-05-22,88.5532
2007-05-21,88.4937
2007-05-20,88.4697
2007-05-19,88.4848
2007-05-18,88.6438
2007-05-17,88.7257
2007-05-16,88.7211
2007-05-15,88.5015
2007-05-14,88.2261
2007-05-13,87.9692
2007-05-12,87.7478
2007-05-11,88.1456
2007-05-10,88.3013
2007-05-09,88.4722
2007-05-08,88.4839
2007-05-07,88.4859
2007-05-06,88.4859
2007-05-05,88.5219
2007-05-04,88.641
2007-05-03,88.6282
2007-05-02,88.5688
2007-05-01,88.5388
2007-04-30,88.6451
2007-04-29,88.6451
2007-04-28,88.452
2007-04-27,88.3788
2007-04-26,88.1849
2007-04-25,88.1637
2007-04-24,88.5548
2007-04-23,88.6027
2007-04-22,88.6027
2007-04-21,88.1627
2007-04-20,88.011
2007-04-19,88.442
2007-04-18,88.4282
2007-04-17,88.2281
2007-04-16,87.9763
2007-04-15,87.7685
2007-04-14,87.1677
2007-04-13,86.8038
2007-04-12,86.6452
2007-04-11,86.2689
2007-04-10,86.0047
2007-04-09,85.9208
2007-04-08,85.9208
2007-04-07,85.8544
2007-04-06,85.6147
2007-04-05,85.4183
2007-04-04,85.0388
2007-04-03,84.4098
2007-04-02,84.1438
2007-04-01,84.1618
2007-03-31,83.9815
2007-03-30,83.6658
2007-03-29,84.0984
2007-03-28,84.5076
2007-03-27,84.0823
2007-03-26,83.9936
2007-03-25,83.996
2007-03-24,83.8528
2007-03-23,83.3642
2007-03-22,82.8127
2007-03-21,82.3609
2007-03-20,81.6853
2007-03-19,81.3511
2007-03-18,81.4113
2007-03-17,81.4239
2007-03-16,80.809
2007-03-15,80.4939
2007-03-14,81.6128
2007-03-13,81.8159
2007-03-12,81.7447
2007-03-11,81.4065
2007-03-10,80.3995
2007-03-09,79.6162
2007-03-08,79.3619
2007-03-07,78.8932
2007-03-06,79.4416
2007-03-05,80.6421
2007-03-04,80.6421
2007-03-03,81.6162
2007-03-02,82.6203
2007-03-01,83.5148
2007-02-28,85.0628
2007-02-27,85.5983
2007-02-26,85.5565
2007-02-25,85.5574
2007-02-24,85.5382
2007-02-23,85.1985
2007-02-22,84.5041
2007-02-21,83.9376
2007-02-20,83.5711
2007-02-19,83.3063
2007-02-18,83.1905
2007-02-17,83.131
2007-02-16,83.5026
2007-02-15,83.5403
2007-02-14,83.3308
2007-02-13,83.3664
2007-02-12,83.2426
2007-02-11,83.1453
2007-02-10,83.0297
2007-02-09,82.7252
2007-02-08,82.1106
2007-02-07,82.2466
2007-02-06,82.521
2007-02-05,82.4464
2007-02-04,82.4464
2007-02-03,82.4848
2007-02-02,83.0084
2007-02-01,83.7595
2007-01-31,84.5952
2007-01-30,84.7051
2007-01-29,84.6464
2007-01-28,84.6
2007-01-27,84.5608
2007-01-26,84.6732
2007-01-25,84.9096
2007-01-24,84.9442
2007-01-23,84.4906
2007-01-22,84.3194
2007-01-21,84.179
2007-01-20,84.179
2007-01-19,83.7552
2007-01-18,83.5909
2007-01-17,83.7022
2007-01-16,83.3438
2007-01-15,83.1349
2007-01-14,83.1349
2007-01-13,83.0214
2007-01-12,82.5785
2007-01-11,82.334
2007-01-10,81.9567
2007-01-09,81.3775
2007-01-08,81.3936
2007-01-07,81.6596
2007-01-06,82.7462
2007-01-05,83.9334
2007-01-04,84.0963
2007-01-03,83.9482
2007-01-02,83.8739
2007-01-01,83.8739
2006-12-31,83.8879
2006-12-30,83.7575
2006-12-29,83.458
2006-12-28,83.3642
2006-12-27,83.2879
2006-12-26,83.1721
2006-12-25,83.0615
2006-12-24,83.0615
2006-12-23,82.5667
2006-12-22,82.3284
2006-12-21,82.1435
2006-12-20,81.6074
2006-12-19,81.4673
2006-12-18,81.4042
2006-12-17,81.4042
2006-12-16,81.2477
2006-12-15,81.1296
2006-12-14,80.7913
2006-12-13,80.452
2006-12-12,80.0716
2006-12-11,79.9036
2006-12-10,79.7838
2006-12-09,79.4491
2006-12-08,79.0457
2006-12-07,78.9033
2006-12-06,79.2711
2006-12-05,79.4437
2006-12-04,79.4437
2006-12-03,79.3764
2006-12-02,79.1874
2006-12-01,78.9739
2006-11-30,78.5328
2006-11-29,77.9476
2006-11-28,77.8044
2006-11-27,77.8765
2006-11-26,77.8519
2006-11-25,77.9416
2006-11-24,78.3353
2006-11-23,78.7847
2006-11-22,78.8711
2006-11-21,78.516
2006-11-20,78.3575
2006-11-19,78.3575
2006-11-18,78.3351
2006-11-17,78.0311
2006-11-16,77.8048
2006-11-15,77.883
2006-11-14,78.1817
2006-11-13,78.3338
2006-11-12,78.3118
2006-11-11,78.3385
2006-11-10,78.5766
2006-11-09,78.8156
2006-11-08,78.9655
2006-11-07,79.013
2006-11-06,79.0461
2006-11-05,79.0081
2006-11-04,78.8892
2006-11-03,78.6664
2006-11-02,78.4312
2006-11-01,78.111
2006-10-31,77.883
2006-10-30,77.9387
2006-10-29,77.9387
2006-10-28,77.9353
2006-10-27,78.3028
2006-10-26,78.9498
2006-10-25,79.1991
2006-10-24,79.3153
2006-10-23,79.2591
2006-10-22,79.2591
2006-10-21,79.0095
2006-10-20,78.8307
2006-10-19,78.7338
2006-10-18,78.6185
2006-10-17,78.549
2006-10-16,78.6364
2006-10-15,78.6516
2006-10-14,78.7465
2006-10-13,78.8687
2006-10-12,78.8368
2006-10-11,78.5161
2006-10-10,78.2536
2006-10-09,78.3888
2006-10-08,78.3418
2006-10-07,78.1798
2006-10-06,77.9964
2006-10-05,77.718
2006-10-04,77.4166
2006-10-03,77.1588
2006-10-02,77.1436
2006-10-01,77.1072
2006-09-30,77.0985
2006-09-29,77.189
2006-09-28,77.4392
2006-09-27,77.7828
2006-09-26,77.4348
2006-09-25,77.1436
2006-09-24,77.0256
2006-09-23,77.0006
2006-09-22,77.3006
2006-09-21,77.602
2006-09-20,78.068
2006-09-19,78.0835
2006-09-18,77.8449
2006-09-17,77.8013
2006-09-16,77.5309
2006-09-15,76.6944
2006-09-14,75.6068
2006-09-13,75.1467
2006-09-12,74.6655
2006-09-11,74.5713
2006-09-10,74.5713
2006-09-09,74.8994
2006-09-08,75.4422
2006-09-07,75.2918
2006-09-06,75.4696
2006-09-05,76.3779
2006-09-04,76.7615
2006-09-03,76.7615
2006-09-02,76.6595
2006-09-01,76.1454
2006-08-31,75.3338
2006-08-30,74.8076
2006-08-29,74.674
2006-08-28,74.674
2006-08-27,74.537
2006-08-26,74.2359
2006-08-25,74.2236
2006-08-24,74.3329
2006-08-23,74.1889
2006-08-22,74.0525
2006-08-21,74.0436
2006-08-20,74.0734
2006-08-19,74.1215
2006-08-18,74.0685
2006-08-17,73.7684
2006-08-16,73.5975
2006-08-15,73.7366
2006-08-14,73.5557
2006-08-13,73.5557
2006-08-12,73.194
2006-08-11,72.7105
2006-08-10,72.2182
2006-08-09,71.8419
2006-08-08,71.6237
2006-08-07,71.4575
2006-08-06,71.4575
2006-08-05,71.1555
2006-08-04,71.1555
2006-08-03,70.8846
2006-08-02,70.8431
2006-08-01,70.7624
2006-07-31,70.9711
2006-07-30,70.9711
2006-07-29,71.5497
2006-07-28,72.3815
2006-07-27,72.9839
2006-07-26,72.8386
2006-07-25,72.5157
2006-07-24,72.4814
2006-07-23,72.4814
2006-07-22,72.6475
2006-07-21,72.8928
2006-07-20,73.1093
2006-07-19,72.8795
2006-07-18,72.3085
2006-07-17,72.0137
2006-07-16,71.9023
2006-07-15,71.5354
2006-07-14,71.0966
2006-07-13,70.5087
2006-07-12,69.8543
2006-07-11,69.6373
2006-07-10,69.6354
2006-07-09,69.6354
2006-07-08,69.6736
2006-07-07,69.8651
2006-07-06,69.9264
2006-07-05,69.7501
2006-07-04,69.7036
2006-07-03,69.7244
2006-07-02,69.7244
2006-07-01,69.5959
2006-06-30,69.4202
2006-06-29,69.8926
2006-06-28,70.4285
2006-06-27,70.6044
2006-06-26,70.7672
2006-06-25,70.7672
2006-06-24,70.7372
2006-06-23,70.9637
2006-06-22,71.2085
2006-06-21,71.2247
2006-06-20,71.1739
2006-06-19,71.2383
2006-06-18,71.2383
2006-06-17,71.4602
2006-06-16,71.5687
2006-06-15,71.5926
2006-06-14,71.794
2006-06-13,72.1845
2006-06-12,72.2061
2006-06-11,72.0152
2006-06-10,71.6198
2006-06-09,71.2743
2006-06-08,70.9721
2006-06-07,70.8117
2006-06-06,70.5758
2006-06-05,70.4337
2006-06-04,70.4957
2006-06-03,70.8422
2006-06-02,71.4163
2006-06-01,71.6321
2006-05-31,71.4382
2006-05-30,71.3364
2006-05-29,71.4039
2006-05-28,71.4061
2006-05-27,71.466
2006-05-26,71.1136
2006-05-25,70.0232
2006-05-24,69.3723
2006-05-23,69.2871
2006-05-22,69.3037
2006-05-21,69.2536
2006-05-20,69.1153
2006-05-19,68.9089
2006-05-18,68.6407
2006-05-17,68.5762
2006-05-16,68.7156
2006-05-15,69.0646
2006-05-14,69.2058
2006-05-13,69.4191
2006-05-12,69.5363
2006-05-11,69.7798
2006-05-10,70.6171
2006-05-09,71.5939
2006-05-08,72.2039
2006-05-07,72.3799
2006-05-06,72.7106
2006-05-05,72.7681
2006-05-04,72.5553
2006-05-03,72.3051
2006-05-02,72.3984
2006-05-01,72.664
2006-04-30,72.5722
2006-04-29,72.3787
2006-04-28,72.3167
2006-04-27,72.155
2006-04-26,72.347
2006-04-25,73.3431
2006-04-24,73.7879
2006-04-23,73.8346
2006-04-22,74.0193
2006-04-21,74.2212
2006-04-20,74.0438
2006-04-19,73.6495
2006-04-18,73.3961
2006-04-17,73.3704
2006-04-16,73.3704
2006-04-15,73.4155
2006-04-14,73.2021
2006-04-13,72.5172
2006-04-12,72.1795
2006-04-11,71.9991
2006-04-10,72.0353
2006-04-09,72.0353
2006-04-08,72.2136
2006-04-07,72.0908
2006-04-06,71.6381
2006-04-05,71.8239
2006-04-04,72.5187
2006-04-03,72.3036
2006-04-02,72.3036
2006-04-01,71.8668
2006-03-31,71.3224
2006-03-30,71.0252
2006-03-29,71.0343
2006-03-28,71.1843
2006-03-27,71.8392
2006-03-26,71.8392
2006-03-25,72.7546
2006-03-24,73.1831
2006-03-23,72.8934
2006-03-22,72.8846
2006-03-21,73.177
2006-03-20,73.4937
2006-03-19,73.7064
2006-03-18,74.5508
2006-03-17,75.4487
2006-03-16,75.5411
2006-03-15,75.7566
2006-03-14,76.3416
2006-03-13,76.2856
2006-03-12,76.2856
2006-03-11,76.4005
2006-03-10,76.5802
2006-03-09,76.5802
2006-03-08,77.044
2006-03-07,77.5501
2006-03-06,77.4377
2006-03-05,77.4377
2006-03-04,77.4377
2006-03-03,77.1796
2006-03-02,76.8485
2006-03-01,76.7136
2006-02-28,76.9821
2006-02-27,77.4763
2006-02-26,77.4412
2006-02-25,77.4773
2006-02-24,77.8714
2006-02-23,78.5369
2006-02-22,79.0003
2006-02-21,79.0189
2006-02-20,78.9162
2006-02-19,78.8874
2006-02-18,79.0372
2006-02-17,79.4344
2006-02-16,79.4582
2006-02-15,79.5086
2006-02-14,80.0371
2006-02-13,80.1179
2006-02-12,80.1179
2006-02-11,80.2962
2006-02-10,80.2266
2006-02-09,80.3855
2006-02-08,80.9895
2006-02-07,81.4612
2006-02-06,81.7965
2006-02-05,81.7965
2006-02-04,81.5686
2006-02-03,81.0432
2006-02-02,80.5245
2006-02-01,80.1525
2006-01-31,80.0237
2006-01-30,79.9439
2006-01-29,79.8096
2006-01-28,79.5709
2006-01-27,79.2531
2006-01-26,78.4636
2006-01-25,78.1245
2006-01-24,78.3653
2006-01-23,78.4
2006-01-22,78.4
2006-01-21,78.5315
2006-01-20,78.9128
2006-01-19,79.5971
2006-01-18,79.9618
2006-01-17,80.0041
2006-01-16,79.7761
2006-01-15,79.7073
2006-01-14,79.573
2006-01-13,79.517
2006-01-12,79.482
2006-01-11,79.2578
2006-01-10,79.0878
2006-01-09,79.2641
2006-01-08,79.2641
2006-01-07,79.5473
2006-01-06,79.8639
2006-01-05,80.1973
2006-01-04,80.4277
2006-01-03,80.4435
2006-01-02,80.4278
2006-01-01,80.3412
2005-12-31,79.9982
2005-12-30,79.3354
2005-12-29,78.7743
2005-12-28,78.4788
2005-12-27,78.3662
2005-12-26,78.4026
2005-12-25,78.7335
2005-12-24,79.4522
2005-12-23,79.9406
2005-12-22,80.1021
2005-12-21,80.0625
2005-12-20,79.9063
2005-12-19,80.0049
2005-12-18,80.8124
2005-12-17,82.7091
2005-12-16,84.4324
2005-12-15,85.1308
2005-12-14,85.0673
2005-12-13,84.7808
2005-12-12,84.7808
2005-12-11,84.5957
2005-12-10,85.0237
2005-12-09,86.1893
2005-12-08,86.7455
2005-12-07,86.3615
2005-12-06,85.7597
2005-12-05,85.7597
2005-12-04,85.002
2005-12-03,84.3372
2005-12-02,83.9282
2005-12-01,83.6435
2005-11-30,83.4206
2005-11-29,83.3821
2005-11-28,83.2061
2005-11-27,83.0996
2005-11-26,83.1121
2005-11-25,82.5857
2005-11-24,82.2899
2005-11-23,82.0929
2005-11-22,81.9225
2005-11-21,81.8538
2005-11-20,81.8561
2005-11-19,81.7779
2005-11-18,81.6485
2005-11-17,81.5648
2005-11-16,81.2171
2005-11-15,80.894
2005-11-14,81.0446
2005-11-13,81.0687
2005-11-12,81.0309
2005-11-11,80.8471
2005-11-10,80.325
2005-11-09,79.9951
2005-11-08,80.2525
2005-11-07,80.7936
2005-11-06,80.817
2005-11-05,80.7242
2005-11-04,80.8055
2005-11-03,81.1182
2005-11-02,81.3598
2005-11-01,81.4063
2005-10-31,81.4153
2005-10-30,81.4517
2005-10-29,81.5229
2005-10-28,81.516
2005-10-27,81.2658
2005-10-26,81.1512
2005-10-25,81.1343
2005-10-24,81.0507
2005-10-23,81.0527
2005-10-22,81.0171
2005-10-21,80.7597
2005-10-20,80.5532
2005-10-19,80.3259
2005-10-18,79.8285
2005-10-17,79.4819
2005-10-16,79.4451
2005-10-15,79.3662
2005-10-14,79.3973
2005-10-13,79.576
2005-10-12,79.4314
2005-10-11,79.4675
2005-10-10,79.1511
2005-10-09,79.1971
2005-10-08,79.0906
2005-10-07,79.0171
2005-10-06,79.2518
2005-10-05,79.3342
2005-10-04,78.8428
2005-10-03,78.5392
2005-10-02,78.4883
2005-10-01,78.3491
2005-09-30,77.9403
2005-09-29,77.4507
2005-09-28,77.0435
2005-09-27,77.157
2005-09-26,77.4737
2005-09-25,77.4773
2005-09-24,77.3944
2005-09-23,77.5541
2005-09-22,77.9463
2005-09-21,78.1623
2005-09-20,78.2729
2005-09-19,78.4957
2005-09-18,78.4407
2005-09-17,78.2633
2005-09-16,78.1012
2005-09-15,78.0018
2005-09-14,77.6633
2005-09-13,77.4607
2005-09-12,77.4274
2005-09-11,77.622
2005-09-10,77.6976
2005-09-09,77.7248
2005-09-08,77.5469
2005-09-07,77.6006
2005-09-06,77.4478
2005-09-05,77.5202
2005-09-04,77.5861
2005-09-03,77.5464
2005-09-02,77.3092
2005-09-01,76.8942
2005-08-31,76.6962
2005-08-30,76.6421
2005-08-29,76.5992
2005-08-28,76.5951
2005-08-27,76.7033
2005-08-26,76.8625
2005-08-25,76.828
2005-08-24,76.5632
2005-08-23,76.4721
2005-08-22,76.6779
2005-08-21,76.6911
2005-08-20,76.7493
2005-08-19,76.9499
2005-08-18,77.0597
2005-08-17,77.0964
2005-08-16,77.2264
2005-08-15,77.4936
2005-08-14,77.4227
2005-08-13,77.4398
2005-08-12,77.2617
2005-08-11,77.2391
2005-08-10,77.5568
2005-08-09,77.544
2005-08-08,77.3244
2005-08-07,77.3656
2005-08-06,77.1639
2005-08-05,76.8469
2005-08-04,76.7143
2005-08-03,76.6695
2005-08-02,76.7438
2005-08-01,76.6171
2005-07-31,76.525
2005-07-30,76.5546
2005-07-29,76.5733
2005-07-28,76.5536
2005-07-27,76.5591
2005-07-26,76.3636
2005-07-25,76.3939
2005-07-24,76.3868
2005-07-23,75.9895
2005-07-22,75.7644
