Date,CURRFX.USDCHF.1
2006-04-12,1.30138
2006-04-11,1.30136
2006-04-10,1.2959
2006-04-07,1.28665
2006-04-06,1.29176
2006-04-05,1.30217
2006-04-04,1.30634
2006-04-03,1.30445
2006-03-31,1.30662
2006-03-30,1.30821
2006-03-29,1.30694
2006-03-28,1.30964
2006-03-27,1.31006
2006-03-24,1.30598
2006-03-23,1.29988
2006-03-22,1.29412
2006-03-21,1.2909
2006-03-20,1.29239
2006-03-17,1.2975
2006-03-16,1.30429
2006-03-15,1.31139
2006-03-14,1.31642
2006-03-13,1.31506
2006-03-10,1.31043
2006-03-09,1.30913
2006-03-08,1.30197
2006-03-07,1.29614
2006-03-06,1.30215
2006-03-03,1.31016
2006-03-02,1.31333
2006-03-01,1.31908
2006-02-28,1.31874
2006-02-27,1.3145
2006-02-24,1.30966
2006-02-23,1.30952
2006-02-22,1.30857
2006-02-21,1.30905
2006-02-20,1.31112
2006-02-17,1.31036
2006-02-16,1.30814
2006-02-15,1.308
2006-02-14,1.3074
2006-02-13,1.30427
2006-02-10,1.29909
2006-02-09,1.29907
2006-02-08,1.2986
2006-02-07,1.29579
2006-02-06,1.29235
2006-02-03,1.28598
2006-02-02,1.28257
2006-02-01,1.28452
2006-01-31,1.28507
2006-01-30,1.27739
2006-01-27,1.26388
2006-01-26,1.2611
2006-01-25,1.26202
2006-01-24,1.2698
2006-01-23,1.27894
2006-01-20,1.28187
2006-01-19,1.28026
2006-01-18,1.27997
2006-01-17,1.27751
2006-01-16,1.27708
2006-01-13,1.27829
2006-01-12,1.27873
2006-01-11,1.27623
2006-01-10,1.27247
2006-01-09,1.27315
2006-01-06,1.28919
2006-01-05,1.30977
2006-01-04,1.31374
2006-01-03,1.31384
2006-01-02,1.31336
2005-12-30,1.31305
2005-12-29,1.31367
2005-12-28,1.3129
2005-12-27,1.31117
2005-12-26,1.31117
2005-12-23,1.30479
2005-12-22,1.29493
2005-12-21,1.29058
2005-12-20,1.28862
2005-12-19,1.28862
2005-12-16,1.28811
2005-12-15,1.29411
2005-12-14,1.2996
2005-12-13,1.30529
2005-12-12,1.30529
2005-12-09,1.30917
2005-12-08,1.31108
2005-12-07,1.31681
2005-12-06,1.31696
2005-12-05,1.31596
2005-12-02,1.3125
2005-12-01,1.31339
2005-11-30,1.31923
2005-11-29,1.31759
2005-11-28,1.31759
2005-11-25,1.31394
2005-11-24,1.31135
2005-11-23,1.31427
2005-11-22,1.31775
2005-11-21,1.31525
2005-11-18,1.31966
2005-11-17,1.32202
2005-11-16,1.31645
2005-11-15,1.31536
2005-11-14,1.31379
2005-11-11,1.31313
2005-11-10,1.3101
2005-11-09,1.30866
2005-11-08,1.30685
2005-11-07,1.30276
2005-11-04,1.28749
2005-11-03,1.28189
2005-11-02,1.28495
2005-11-01,1.28081
2005-10-31,1.27831
2005-10-28,1.27702
2005-10-27,1.28063
2005-10-26,1.28126
2005-10-25,1.28979
2005-10-24,1.29154
2005-10-21,1.29034
2005-10-20,1.29569
2005-10-19,1.29617
2005-10-18,1.28883
2005-10-17,1.28553
2005-10-14,1.28743
2005-10-13,1.28799
2005-10-12,1.28755
2005-10-11,1.28208
2005-10-10,1.27648
2005-10-07,1.27904
2005-10-06,1.29704
2005-10-05,1.3016
2005-10-04,1.29898
2005-10-03,1.29315
2005-09-30,1.29285
2005-09-29,1.29414
2005-09-28,1.29339
2005-09-27,1.29049
2005-09-26,1.28793
2005-09-23,1.27659
2005-09-22,1.2749
2005-09-21,1.2793
2005-09-20,1.2741
2005-09-19,1.26876
2005-09-16,1.26382
2005-09-15,1.25948
2005-09-14,1.26013
2005-09-13,1.25245
2005-09-12,1.24352
2005-09-09,1.24355
2005-09-08,1.24052
2005-09-07,1.2355
2005-09-06,1.23099
2005-09-05,1.2318
2005-09-02,1.24259
2005-09-01,1.25967
2005-08-31,1.26844
2005-08-30,1.26332
2005-08-29,1.25955
2005-08-26,1.25955
2005-08-25,1.26691
2005-08-24,1.27047
2005-08-23,1.27139
2005-08-22,1.27276
2005-08-19,1.26792
2005-08-18,1.25989
2005-08-17,1.25441
2005-08-16,1.25202
2005-08-15,1.24672
2005-08-12,1.25
2005-08-11,1.25841
2005-08-10,1.26028
2005-08-09,1.26192
2005-08-08,1.26142
2005-08-05,1.25944
2005-08-04,1.26665
2005-08-03,1.2775
2005-08-02,1.28231
2005-08-01,1.28715
2005-07-29,1.28855
2005-07-28,1.29631
2005-07-27,1.29751
2005-07-26,1.29517
2005-07-25,1.29154
2005-07-22,1.28494
2005-07-21,1.2906
2005-07-20,1.29707
2005-07-19,1.29501
2005-07-18,1.2938
2005-07-15,1.29013
2005-07-14,1.28273
2005-07-13,1.27665
2005-07-12,1.29227
2005-07-11,1.29903
2005-07-08,1.30038
2005-07-07,1.30309
2005-07-06,1.30356
2005-07-05,1.30096
2005-07-04,1.29147
2005-07-01,1.28208
2005-06-30,1.28222
2005-06-29,1.27647
2005-06-28,1.27104
2005-06-27,1.27659
2005-06-24,1.27631
2005-06-23,1.26974
2005-06-22,1.2682
2005-06-21,1.26832
2005-06-20,1.2665
2005-06-17,1.27202
2005-06-16,1.27368
2005-06-15,1.27493
2005-06-14,1.27029
2005-06-13,1.26428
2005-06-10,1.25542
2005-06-09,1.25198
2005-06-08,1.24681
2005-06-07,1.25071
2005-06-06,1.25264
2005-06-03,1.2527
2005-06-02,1.25265
2005-06-01,1.24495
2005-05-31,1.2368
2005-05-30,1.2346
2005-05-27,1.23289
2005-05-26,1.22736
2005-05-25,1.22954
2005-05-24,1.23209
2005-05-23,1.23042
2005-05-20,1.22075
2005-05-19,1.22112
2005-05-18,1.22461
2005-05-17,1.22281
2005-05-16,1.2205
2005-05-13,1.21138
2005-05-12,1.20427
2005-05-11,1.20308
2005-05-10,1.20627
2005-05-09,1.20248
2005-05-06,1.1931
2005-05-05,1.19386
2005-05-04,1.19711
2005-05-03,1.19716
2005-05-02,1.19521
2005-04-29,1.19252
2005-04-28,1.19022
2005-04-27,1.18756
2005-04-26,1.18519
2005-04-25,1.18161
2005-04-22,1.18078
2005-04-21,1.17807
2005-04-20,1.18296
2005-04-19,1.19325
2005-04-18,1.20578
2005-04-15,1.20825
2005-04-14,1.19993
2005-04-13,1.19691
2005-04-12,1.19509
2005-04-11,1.20158
2005-04-08,1.20661
2005-04-07,1.2054
2005-04-06,1.20677
2005-04-05,1.20776
2005-04-04,1.20132
2005-04-01,1.19759
2005-03-31,1.20078
2005-03-30,1.20296
2005-03-29,1.20292
2005-03-28,1.20056
2005-03-25,1.19983
2005-03-24,1.19393
2005-03-23,1.18394
2005-03-22,1.17258
2005-03-21,1.16167
2005-03-18,1.15541
2005-03-17,1.15726
2005-03-16,1.16279
2005-03-15,1.15606
2005-03-14,1.15124
2005-03-11,1.1552
2005-03-10,1.15989
2005-03-09,1.16657
2005-03-08,1.17292
2005-03-07,1.17307
2005-03-04,1.17812
2005-03-03,1.1707
2005-03-02,1.16393
2005-03-01,1.16173
2005-02-28,1.16466
2005-02-25,1.16691
2005-02-24,1.16169
2005-02-23,1.16716
2005-02-22,1.18301
2005-02-21,1.18373
2005-02-18,1.18503
2005-02-17,1.18865
2005-02-16,1.19364
2005-02-15,1.20362
2005-02-14,1.20956
2005-02-11,1.21132
2005-02-10,1.21822
2005-02-09,1.22204
2005-02-08,1.21883
2005-02-07,1.20831
2005-02-04,1.19833
2005-02-03,1.19135
2005-02-02,1.18984
2005-02-01,1.18854
2005-01-31,1.18657
2005-01-28,1.18456
2005-01-27,1.1874
2005-01-26,1.18962
2005-01-25,1.18409
2005-01-24,1.18697
2005-01-21,1.18803
2005-01-20,1.18585
2005-01-19,1.18469
2005-01-18,1.18227
2005-01-17,1.17715
2005-01-14,1.16994
2005-01-13,1.1728
2005-01-12,1.18251
2005-01-11,1.18306
2005-01-10,1.18132
2005-01-07,1.17219
2005-01-06,1.16885
2005-01-05,1.16092
2005-01-04,1.14508
2005-01-03,1.13739
