Date,CURRFX.AUDUSD.1
2006-04-10,0.727338
2006-04-07,0.727261
2006-04-06,0.721115
2006-04-05,0.716388
2006-04-04,0.716349
2006-04-03,0.714552
2006-03-31,0.70844
2006-03-30,0.706059
2006-03-29,0.707941
2006-03-28,0.707429
2006-03-27,0.711983
2006-03-24,0.71804
2006-03-23,0.71804
2006-03-22,0.720635
2006-03-21,0.724929
2006-03-20,0.731127
2006-03-17,0.73779
2006-03-16,0.7371
2006-03-15,0.733784
2006-03-14,0.732348
2006-03-13,0.732895
2006-03-10,0.734486
2006-03-09,0.735115
2006-03-08,0.7399
2006-03-07,0.74441
2006-03-06,0.745256
2006-03-03,0.745062
2006-03-02,0.741775
2006-03-01,0.738964
2006-02-28,0.738789
2006-02-27,0.738792
2006-02-24,0.737594
2006-02-23,0.738021
2006-02-22,0.739549
2006-02-21,0.740099
2006-02-20,0.738935
2006-02-17,0.739158
2006-02-16,0.739727
2006-02-15,0.737574
2006-02-14,0.738374
2006-02-13,0.738374
2006-02-10,0.739416
2006-02-09,0.740456
2006-02-08,0.743825
2006-02-07,0.747312
2006-02-06,0.750332
2006-02-03,0.754104
2006-02-02,0.754705
2006-02-01,0.75143
2006-01-31,0.749624
2006-01-30,0.75129
2006-01-27,0.753565
2006-01-26,0.752175
2006-01-25,0.751682
2006-01-24,0.750788
2006-01-23,0.747486
2006-01-20,0.747632
2006-01-19,0.750978
2006-01-18,0.753801
2006-01-17,0.755029
2006-01-16,0.755173
2006-01-13,0.753295
2006-01-12,0.751791
2006-01-11,0.752011
2006-01-10,0.753225
2006-01-09,0.751427
2006-01-06,0.742673
2006-01-05,0.73486
2006-01-04,0.733215
2006-01-03,0.73294
2006-01-02,0.73098
2005-12-30,0.728296
2005-12-29,0.72947
2005-12-28,0.729632
2005-12-27,0.730632
2005-12-26,0.730632
2005-12-23,0.736057
2005-12-22,0.740757
2005-12-21,0.744025
2005-12-20,0.747867
2005-12-19,0.747867
2005-12-16,0.754037
2005-12-15,0.754037
2005-12-14,0.751513
2005-12-13,0.750138
2005-12-12,0.750138
2005-12-09,0.750304
2005-12-08,0.750495
2005-12-07,0.748037
2005-12-06,0.748037
2005-12-05,0.744458
2005-12-02,0.739416
2005-12-01,0.738387
2005-11-30,0.735119
2005-11-29,0.737121
2005-11-28,0.737121
2005-11-25,0.73863
2005-11-24,0.737594
2005-11-23,0.737012
2005-11-22,0.735076
2005-11-21,0.733545
2005-11-18,0.733634
2005-11-17,0.732433
2005-11-16,0.731376
2005-11-15,0.729485
2005-11-14,0.731271
2005-11-11,0.732539
2005-11-10,0.736303
2005-11-09,0.734368
2005-11-08,0.732883
2005-11-07,0.734582
2005-11-04,0.740718
2005-11-03,0.743594
2005-11-02,0.746191
2005-11-01,0.749551
2005-10-31,0.753141
2005-10-28,0.756274
2005-10-27,0.75519
2005-10-26,0.754526
2005-10-25,0.750116
2005-10-24,0.750025
2005-10-21,0.751821
2005-10-20,0.749972
2005-10-19,0.748452
2005-10-18,0.750542
2005-10-17,0.752651
2005-10-14,0.752828
2005-10-13,0.754228
2005-10-12,0.754736
2005-10-11,0.757955
2005-10-10,0.75719
2005-10-07,0.757946
2005-10-06,0.759475
2005-10-05,0.763619
2005-10-04,0.763152
2005-10-03,0.761843
2005-09-30,0.75972
2005-09-29,0.757841
2005-09-28,0.756439
2005-09-27,0.756847
2005-09-26,0.758703
2005-09-23,0.765759
2005-09-22,0.769248
2005-09-21,0.766743
2005-09-20,0.76732
2005-09-19,0.767259
2005-09-16,0.768186
2005-09-15,0.77043
2005-09-14,0.769045
2005-09-13,0.771823
2005-09-12,0.774672
2005-09-09,0.770398
2005-09-08,0.766802
2005-09-07,0.767906
2005-09-06,0.766776
2005-09-05,0.763882
2005-09-02,0.759103
2005-09-01,0.752186
2005-08-31,0.749862
2005-08-30,0.75404
2005-08-29,0.757338
2005-08-26,0.758069
2005-08-25,0.755747
2005-08-24,0.755221
2005-08-23,0.753738
2005-08-22,0.752372
2005-08-19,0.755956
2005-08-18,0.763955
2005-08-17,0.769199
2005-08-16,0.770025
2005-08-15,0.77338
2005-08-12,0.771073
2005-08-11,0.763879
2005-08-10,0.762238
2005-08-09,0.765741
2005-08-08,0.769766
2005-08-05,0.772326
2005-08-04,0.769527
2005-08-03,0.764118
2005-08-02,0.760001
2005-08-01,0.758072
2005-07-29,0.758498
2005-07-28,0.756892
2005-07-27,0.760259
2005-07-26,0.763153
2005-07-25,0.763737
2005-07-22,0.761775
2005-07-21,0.754012
2005-07-20,0.752157
2005-07-19,0.751567
2005-07-18,0.749822
2005-07-15,0.750852
2005-07-14,0.752625
2005-07-13,0.753368
2005-07-12,0.745675
2005-07-11,0.741761
2005-07-08,0.74048
2005-07-07,0.741438
2005-07-06,0.745216
2005-07-05,0.750769
2005-07-04,0.75598
2005-07-01,0.76145
2005-06-30,0.761976
2005-06-29,0.764943
2005-06-28,0.769625
2005-06-27,0.77094
2005-06-24,0.775019
2005-06-23,0.779588
2005-06-22,0.778919
2005-06-21,0.776022
2005-06-20,0.775366
2005-06-17,0.771879
2005-06-16,0.767296
2005-06-15,0.762502
2005-06-14,0.761769
2005-06-13,0.764144
2005-06-10,0.766232
2005-06-09,0.766208
2005-06-08,0.767372
2005-06-07,0.761831
2005-06-06,0.755384
2005-06-03,0.752421
2005-06-02,0.750787
2005-06-01,0.757302
2005-05-31,0.760889
2005-05-30,0.760404
2005-05-27,0.760151
2005-05-26,0.762986
2005-05-25,0.761943
2005-05-24,0.757835
2005-05-23,0.755825
2005-05-20,0.759103
2005-05-19,0.759234
2005-05-18,0.755699
2005-05-17,0.758301
2005-05-16,0.763479
2005-05-13,0.76886
2005-05-12,0.775233
2005-05-11,0.774543
2005-05-10,0.773102
2005-05-09,0.777161
2005-05-06,0.780637
2005-05-05,0.778289
2005-05-04,0.776618
2005-05-03,0.780033
2005-05-02,0.779966
2005-04-29,0.777876
2005-04-28,0.777029
2005-04-27,0.778798
2005-04-26,0.780478
2005-04-25,0.779711
2005-04-22,0.776161
2005-04-21,0.774524
2005-04-20,0.77006
2005-04-19,0.767844
2005-04-18,0.769105
2005-04-15,0.773348
2005-04-14,0.77705
2005-04-13,0.775604
2005-04-12,0.773898
2005-04-11,0.76973
2005-04-08,0.766028
2005-04-07,0.766484
2005-04-06,0.768561
2005-04-05,0.768595
2005-04-04,0.770954
2005-04-01,0.771386
2005-03-31,0.770075
2005-03-30,0.769805
2005-03-29,0.770063
2005-03-28,0.771413
2005-03-25,0.771413
2005-03-24,0.775719
2005-03-23,0.783808
2005-03-22,0.788891
2005-03-21,0.793574
2005-03-18,0.793233
2005-03-17,0.792757
2005-03-16,0.789395
2005-03-15,0.789615
2005-03-14,0.79278
2005-03-11,0.792547
2005-03-10,0.795241
2005-03-09,0.796009
2005-03-08,0.792136
2005-03-07,0.788001
2005-03-04,0.783214
2005-03-03,0.784606
2005-03-02,0.788569
2005-03-01,0.790327
2005-02-28,0.786925
2005-02-25,0.787191
2005-02-24,0.789514
2005-02-23,0.792532
2005-02-22,0.789638
2005-02-21,0.78916
2005-02-18,0.786692
2005-02-17,0.785515
2005-02-16,0.787157
2005-02-15,0.78705
2005-02-14,0.784346
2005-02-11,0.778715
2005-02-10,0.76908
2005-02-09,0.766823
2005-02-08,0.768603
2005-02-07,0.770639
2005-02-04,0.773659
2005-02-03,0.776998
2005-02-02,0.774939
2005-02-01,0.77446
2005-01-31,0.774729
2005-01-28,0.775898
2005-01-27,0.770955
2005-01-26,0.766725
2005-01-25,0.769624
2005-01-24,0.765019
2005-01-21,0.759238
2005-01-20,0.758092
2005-01-19,0.756616
2005-01-18,0.758877
2005-01-17,0.762016
2005-01-14,0.766627
2005-01-13,0.765702
2005-01-12,0.76081
2005-01-11,0.757299
2005-01-10,0.757421
2005-01-07,0.762154
2005-01-06,0.769444
2005-01-05,0.769444
2005-01-04,0.779037
2005-01-03,0.780806
