Date,CURRFX.CADJPY.1
2008-10-03,99.2474
2008-10-02,99.8642
2008-10-01,100.6
2008-09-30,102.2
2008-09-29,102.554
2008-09-28,102.443
2008-09-27,102.32
2008-09-26,102.382
2008-09-25,102.146
2008-09-24,101.952
2008-09-23,102.242
2008-09-22,102.214
2008-09-21,102.214
2008-09-20,100.119
2008-09-19,98.3156
2008-09-18,98.2861
2008-09-17,98.1835
2008-09-16,100.224
2008-09-15,101.769
2008-09-14,101.288
2008-09-13,100.038
2008-09-12,99.892
2008-09-11,100.645
2008-09-10,101.505
2008-09-09,101.907
2008-09-08,101.43
2008-09-07,100.833
2008-09-06,100.637
2008-09-05,101.739
2008-09-04,101.579
2008-09-03,101.485
2008-09-02,101.807
2008-09-01,102.718
2008-08-31,102.718
2008-08-30,103.798
2008-08-29,104.459
2008-08-28,104.452
2008-08-27,104.489
2008-08-26,104.874
2008-08-25,105.106
2008-08-24,104.882
2008-08-23,104.045
2008-08-22,103.398
2008-08-21,103.405
2008-08-20,103.579
2008-08-19,104.155
2008-08-18,104.023
2008-08-17,104.023
2008-08-16,103.376
2008-08-15,102.777
2008-08-14,102.538
2008-08-13,103.037
2008-08-12,103.176
2008-08-11,103.286
2008-08-10,103.418
2008-08-09,103.919
2008-08-08,104.306
2008-08-07,104.008
2008-08-06,104.201
2008-08-05,104.787
2008-08-04,104.856
2008-08-03,104.856
2008-08-02,105.138
2008-08-01,105.544
2008-07-31,105.444
2008-07-30,105.373
2008-07-29,105.65
2008-07-28,105.746
2008-07-27,105.746
2008-07-26,106.068
2008-07-25,106.608
2008-07-24,106.49
2008-07-23,106.288
2008-07-22,106.304
2008-07-21,106.321
2008-07-20,106.163
2008-07-19,105.644
2008-07-18,104.916
2008-07-17,104.625
2008-07-16,105.263
2008-07-15,105.462
2008-07-14,105.45
2008-07-13,105.45
2008-07-12,105.74
2008-07-11,105.75
2008-07-10,105.444
2008-07-09,105.122
2008-07-08,105.01
2008-07-07,104.811
2008-07-06,104.811
2008-07-05,104.811
2008-07-04,104.452
2008-07-03,104.039
2008-07-02,104.159
2008-07-01,104.827
2008-06-30,105.158
2008-06-29,105.158
2008-06-28,105.848
2008-06-27,106.592
2008-06-26,106.508
2008-06-25,106.128
2008-06-24,105.752
2008-06-23,105.688
2008-06-22,105.688
2008-06-21,105.953
2008-06-20,106.073
2008-06-19,105.94
2008-06-18,105.657
2008-06-17,105.291
2008-06-16,105.088
2008-06-15,105.176
2008-06-14,105.242
2008-06-13,104.808
2008-06-12,104.808
2008-06-11,103.932
2008-06-10,103.26
2008-06-09,102.955
2008-06-08,103.328
2008-06-07,103.848
2008-06-06,103.898
2008-06-05,104.082
2008-06-04,104.708
2008-06-03,105.63
2008-06-02,106.208
2008-06-01,106.257
2008-05-31,106.297
2008-05-30,105.816
2008-05-29,104.955
2008-05-28,104.596
2008-05-27,104.476
2008-05-26,104.648
2008-05-25,104.648
2008-05-24,104.964
2008-05-23,104.823
2008-05-22,104.703
2008-05-21,104.767
2008-05-20,104.416
2008-05-19,104.136
2008-05-18,104.285
2008-05-17,104.587
2008-05-16,104.674
2008-05-15,104.233
2008-05-14,103.22
2008-05-13,102.617
2008-05-12,102.257
2008-05-11,102.257
2008-05-10,102.493
2008-05-09,103.694
2008-05-08,104.323
2008-05-07,103.631
2008-05-06,103.425
2008-05-05,103.193
2008-05-04,103.193
2008-05-03,102.85
2008-05-02,102.876
2008-05-01,102.911
2008-04-30,102.902
2008-04-29,103.166
2008-04-28,102.895
2008-04-27,102.895
2008-04-26,102.443
2008-04-25,101.993
2008-04-24,102.129
2008-04-23,102.627
2008-04-22,103.127
2008-04-21,103.246
2008-04-20,102.854
2008-04-19,102.013
2008-04-18,101.236
2008-04-17,100.013
2008-04-16,99.0439
2008-04-15,98.6797
2008-04-14,98.7326
2008-04-13,99.0716
2008-04-12,99.5524
2008-04-11,99.879
2008-04-10,100.827
2008-04-09,101.031
2008-04-08,100.942
2008-04-07,100.908
2008-04-06,100.908
2008-04-05,101.312
2008-04-04,100.79
2008-04-03,99.2537
2008-04-02,97.7247
2008-04-01,97.1677
2008-03-31,97.0438
2008-03-30,97.3967
2008-03-29,97.86
2008-03-28,97.7416
2008-03-27,98.2998
2008-03-26,98.2765
2008-03-25,97.4515
2008-03-24,97.2422
2008-03-23,97.2422
2008-03-22,97.1803
2008-03-21,98.1446
2008-03-20,99.1319
2008-03-19,98.1121
2008-03-18,98.7471
2008-03-17,100.148
2008-03-16,100.79
2008-03-15,101.903
2008-03-14,102.724
2008-03-13,103.472
2008-03-12,102.951
2008-03-11,103.314
2008-03-10,103.627
2008-03-09,103.812
2008-03-08,104.483
2008-03-07,104.82
2008-03-06,104.291
2008-03-05,104.326
2008-03-04,104.784
2008-03-03,105.028
2008-03-02,105.741
2008-03-01,107.457
2008-02-29,108.661
2008-02-28,108.813
2008-02-27,107.988
2008-02-26,106.431
2008-02-25,105.838
2008-02-24,105.866
2008-02-23,106.232
2008-02-22,106.525
2008-02-21,106.496
2008-02-20,107.058
2008-02-19,107.152
2008-02-18,107.082
2008-02-17,107.376
2008-02-16,108.085
2008-02-15,108.138
2008-02-14,107.325
2008-02-13,107.018
2008-02-12,107.175
2008-02-11,107.437
2008-02-10,107.212
2008-02-09,106.411
2008-02-08,105.809
2008-02-07,106.352
2008-02-06,107.174
2008-02-05,107.187
2008-02-04,107.068
2008-02-03,106.825
2008-02-02,106.509
2008-02-01,106.91
2008-01-31,107.049
2008-01-30,106.282
2008-01-29,105.796
2008-01-28,105.868
2008-01-27,106.188
2008-01-26,105.947
2008-01-25,104.091
2008-01-24,103.143
2008-01-23,103.097
2008-01-22,103.573
2008-01-21,104.026
2008-01-20,104.046
2008-01-19,104.341
2008-01-18,104.602
2008-01-17,104.963
2008-01-16,106.052
2008-01-15,106.526
2008-01-14,107.179
2008-01-13,107.179
2008-01-12,108.082
2008-01-11,108.647
2008-01-10,108.85
2008-01-09,108.964
2008-01-08,108.545
2008-01-07,108.913
2008-01-06,108.913
2008-01-05,110.082
2008-01-04,110.977
2008-01-03,112.122
2008-01-02,112.754
2008-01-01,114.23
2007-12-31,114.427
2007-12-30,114.854
2007-12-29,115.839
2007-12-28,116.199
2007-12-27,115.909
2007-12-26,115.631
2007-12-25,115.188
2007-12-24,114.984
2007-12-23,114.515
2007-12-22,113.436
2007-12-21,112.871
2007-12-20,112.537
2007-12-19,112.091
2007-12-18,111.486
2007-12-17,111.356
2007-12-16,111.071
2007-12-15,110.494
2007-12-14,110.246
2007-12-13,110.363
2007-12-12,110.9
2007-12-11,111.005
2007-12-10,110.888
2007-12-09,110.888
2007-12-08,110.119
2007-12-07,109.195
2007-12-06,109.017
2007-12-05,109.923
2007-12-04,110.862
2007-12-03,111.33
2007-12-02,111.032
2007-12-01,110.864
2007-11-30,110.603
2007-11-29,109.454
2007-11-28,109.403
2007-11-27,109.796
2007-11-26,109.436
2007-11-25,109.554
2007-11-24,109.962
2007-11-23,110.572
2007-11-22,111.301
2007-11-21,112.4
2007-11-20,113.514
2007-11-19,114.114
2007-11-18,113.498
2007-11-17,113.268
2007-11-16,115.208
2007-11-15,115.464
2007-11-14,114.781
2007-11-13,116.203
2007-11-12,117.158
2007-11-11,118.169
2007-11-10,120.339
2007-11-09,122.551
2007-11-08,124.022
2007-11-07,122.993
2007-11-06,122.594
2007-11-05,122.738
2007-11-04,122.295
2007-11-03,121.648
2007-11-02,121.425
2007-11-01,120.452
2007-10-31,119.814
2007-10-30,119.07
2007-10-29,118.632
2007-10-28,118.632
2007-10-27,118.335
2007-10-26,118.039
2007-10-25,118.044
2007-10-24,117.55
2007-10-23,117.601
2007-10-22,118.418
2007-10-21,118.542
2007-10-20,118.898
2007-10-19,119.228
2007-10-18,119.426
2007-10-17,120.075
2007-10-16,120.847
2007-10-15,121.014
2007-10-14,120.71
2007-10-13,120.107
2007-10-12,119.749
2007-10-11,119.205
2007-10-10,118.976
2007-10-09,119.247
2007-10-08,119.294
2007-10-07,118.628
2007-10-06,117.276
2007-10-05,116.634
2007-10-04,116.352
2007-10-03,116.172
2007-10-02,115.984
2007-10-01,115.588
2007-09-30,115.588
2007-09-29,115.301
2007-09-28,114.933
2007-09-27,114.404
2007-09-26,114.583
2007-09-25,115.202
2007-09-24,115.303
2007-09-23,115.303
2007-09-22,114.864
2007-09-21,114.408
2007-09-20,113.677
2007-09-19,112.217
2007-09-18,111.938
2007-09-17,112.016
2007-09-16,111.771
2007-09-15,111.142
2007-09-14,110.349
2007-09-13,109.241
2007-09-12,108.09
2007-09-11,107.357
2007-09-10,107.444
2007-09-09,108.038
2007-09-08,109.16
2007-09-07,109.668
2007-09-06,110.075
2007-09-05,110.02
2007-09-04,109.859
2007-09-03,109.774
2007-09-02,109.774
2007-09-01,109.611
2007-08-31,108.634
2007-08-30,108.272
2007-08-29,109.693
2007-08-28,110.65
2007-08-27,110.523
2007-08-26,110.523
2007-08-25,110.05
2007-08-24,109.097
2007-08-23,108.066
2007-08-22,108.242
2007-08-21,108.109
2007-08-20,107.876
2007-08-19,107.13
2007-08-18,106.277
2007-08-17,107.69
2007-08-16,110.125
2007-08-15,111.821
2007-08-14,112.326
2007-08-13,112.134
2007-08-12,112.134
2007-08-11,112.306
2007-08-10,112.984
2007-08-09,112.984
2007-08-08,112.217
2007-08-07,111.648
2007-08-06,111.688
2007-08-05,112.168
2007-08-04,112.782
2007-08-03,112.066
2007-08-02,111.431
2007-08-01,111.595
2007-07-31,111.239
2007-07-30,111.8
2007-07-29,111.8
2007-07-28,113.371
2007-07-27,115.189
2007-07-26,115.757
2007-07-25,115.782
2007-07-24,115.821
2007-07-23,116.039
2007-07-22,116.039
2007-07-21,116.799
2007-07-20,116.845
2007-07-19,116.889
2007-07-18,116.781
2007-07-17,116.48
2007-07-16,116.587
2007-07-15,116.587
2007-07-14,116.673
2007-07-13,115.909
2007-07-12,115.937
2007-07-11,117.338
2007-07-10,117.705
2007-07-09,117.296
2007-07-08,117.296
2007-07-07,116.564
2007-07-06,115.881
2007-07-05,115.685
2007-07-04,115.755
2007-07-03,115.757
2007-07-02,115.672
2007-07-01,115.913
2007-06-30,116.003
2007-06-29,115.049
2007-06-28,114.816
2007-06-27,115.377
2007-06-26,115.761
2007-06-25,115.996
2007-06-24,115.822
2007-06-23,115.602
2007-06-22,115.793
2007-06-21,115.851
2007-06-20,115.557
2007-06-19,115.555
2007-06-18,115.587
2007-06-17,115.587
2007-06-16,115.367
2007-06-15,114.779
2007-06-14,114.44
2007-06-13,114.66
2007-06-12,114.675
2007-06-11,114.499
2007-06-10,114.499
2007-06-09,114.238
2007-06-08,114.41
2007-06-07,114.534
2007-06-06,114.954
2007-06-05,115.112
2007-06-04,114.761
2007-06-03,114.761
2007-06-02,113.951
2007-06-01,113.413
2007-05-31,113.054
2007-05-30,112.672
2007-05-29,112.686
2007-05-28,112.504
2007-05-27,112.504
2007-05-26,112.118
2007-05-25,112.117
2007-05-24,112.006
2007-05-23,111.829
2007-05-22,111.493
2007-05-21,111.013
2007-05-20,111.013
2007-05-19,110.305
2007-05-18,109.693
2007-05-17,109.332
2007-05-16,108.82
2007-05-15,108.337
2007-05-14,108.226
2007-05-13,108.069
2007-05-12,108.082
2007-05-11,108.474
2007-05-10,108.493
2007-05-09,108.677
2007-05-08,108.558
2007-05-07,108.504
2007-05-06,108.566
2007-05-05,108.612
2007-05-04,108.334
2007-05-03,107.931
2007-05-02,107.599
2007-05-01,107.216
2007-04-30,107.012
2007-04-29,107.012
2007-04-28,106.699
2007-04-27,106.275
2007-04-26,105.791
2007-04-25,105.652
2007-04-24,105.624
2007-04-23,105.48
2007-04-22,105.48
2007-04-21,105.086
2007-04-20,104.831
2007-04-19,105.184
2007-04-18,105.449
2007-04-17,105.17
2007-04-16,104.816
2007-04-15,104.767
2007-04-14,104.716
2007-04-13,104.487
2007-04-12,103.881
2007-04-11,103.596
2007-04-10,103.596
2007-04-09,103.481
2007-04-08,103.481
2007-04-07,103.073
2007-04-06,102.663
2007-04-05,102.491
2007-04-04,102.178
2007-04-03,102.042
2007-04-02,102.073
2007-04-01,102.073
2007-03-31,101.735
2007-03-30,101.272
2007-03-29,101.516
2007-03-28,101.79
2007-03-27,101.654
2007-03-26,101.754
2007-03-25,101.79
2007-03-24,101.787
2007-03-23,101.53
2007-03-22,100.904
2007-03-21,100.042
2007-03-20,99.4595
2007-03-19,99.231
2007-03-18,99.3611
2007-03-17,99.6324
2007-03-16,99.4993
2007-03-15,99.3976
2007-03-14,100.365
2007-03-13,100.835
2007-03-12,100.946
2007-03-11,100.521
2007-03-10,99.4913
2007-03-09,98.8547
2007-03-08,98.8547
2007-03-07,98.516
2007-03-06,98.5787
2007-03-05,99.44
2007-03-04,99.44
2007-03-03,100.378
2007-03-02,101.087
2007-03-01,101.98
2007-02-28,103.521
2007-02-27,104.266
2007-02-26,104.46
2007-02-25,104.46
2007-02-24,104.473
2007-02-23,103.924
2007-02-22,103.068
2007-02-21,102.776
2007-02-20,102.654
2007-02-19,102.613
2007-02-18,102.613
2007-02-17,102.741
2007-02-16,103.341
2007-02-15,103.679
2007-02-14,103.668
2007-02-13,103.864
2007-02-12,103.886
2007-02-11,103.493
2007-02-10,102.545
2007-02-09,101.973
2007-02-08,101.768
2007-02-07,101.799
2007-02-06,102.075
2007-02-05,102.286
2007-02-04,102.312
2007-02-03,102.406
2007-02-02,102.624
2007-02-01,102.919
2007-01-31,103.045
2007-01-30,103.096
2007-01-29,102.923
2007-01-28,102.923
2007-01-27,102.64
2007-01-26,102.61
2007-01-25,102.806
2007-01-24,103.06
2007-01-23,103.416
2007-01-22,103.399
2007-01-21,103.372
2007-01-20,103.267
2007-01-19,102.942
2007-01-18,102.835
2007-01-17,103.033
2007-01-16,102.916
2007-01-15,102.804
2007-01-14,102.717
2007-01-13,102.398
2007-01-12,101.874
2007-01-11,101.367
2007-01-10,101.137
2007-01-09,100.981
2007-01-08,100.992
2007-01-07,100.992
2007-01-06,101.115
2007-01-05,101.798
2007-01-04,102.026
2007-01-03,102.058
2007-01-02,102.249
2007-01-01,102.249
2006-12-31,102.249
2006-12-30,102.417
2006-12-29,102.326
2006-12-28,102.425
2006-12-27,102.618
2006-12-26,102.596
2006-12-25,102.594
2006-12-24,102.58
2006-12-23,102.68
2006-12-22,102.829
2006-12-21,102.479
2006-12-20,102.063
2006-12-19,102.015
2006-12-18,102.022
2006-12-17,102.022
2006-12-16,101.85
2006-12-15,101.638
2006-12-14,101.621
2006-12-13,101.668
2006-12-12,101.477
2006-12-11,100.947
2006-12-10,100.947
2006-12-09,100.401
2006-12-08,100.346
2006-12-07,100.615
2006-12-06,100.876
2006-12-05,100.899
2006-12-04,101.035
2006-12-03,101.035
2006-12-02,101.609
2006-12-01,102.095
2006-11-30,102.43
2006-11-29,102.469
2006-11-28,102.221
2006-11-27,102.126
2006-11-26,102.078
2006-11-25,102.017
2006-11-24,102.249
2006-11-23,102.743
2006-11-22,102.975
2006-11-21,102.876
2006-11-20,102.932
2006-11-19,102.932
2006-11-18,103.437
2006-11-17,103.552
2006-11-16,103.482
2006-11-15,103.593
2006-11-14,103.824
2006-11-13,103.904
2006-11-12,103.996
2006-11-11,104.218
2006-11-10,104.264
2006-11-09,104.24
2006-11-08,104.438
2006-11-07,104.458
2006-11-06,104.444
2006-11-05,104.177
2006-11-04,103.553
2006-11-03,103.49
2006-11-02,103.966
2006-11-01,104.535
2006-10-31,104.864
2006-10-30,105.152
2006-10-29,105.152
2006-10-28,105.452
2006-10-27,105.699
2006-10-26,105.779
2006-10-25,105.721
2006-10-24,105.589
2006-10-23,105.345
2006-10-22,105.345
2006-10-21,104.897
2006-10-20,104.439
2006-10-19,104.357
2006-10-18,104.685
2006-10-17,105.041
2006-10-16,105.126
2006-10-15,105.169
2006-10-14,105.238
2006-10-13,105.279
2006-10-12,105.592
2006-10-11,105.869
2006-10-10,105.802
2006-10-09,105.473
2006-10-08,105.473
2006-10-07,104.834
2006-10-06,104.65
2006-10-05,105.075
2006-10-04,105.431
2006-10-03,105.643
2006-10-02,105.769
2006-10-01,105.769
2006-09-30,105.606
2006-09-29,105.606
2006-09-28,104.936
2006-09-27,104.428
2006-09-26,104.278
2006-09-25,104.232
2006-09-24,104.232
2006-09-23,104.107
2006-09-22,104.086
2006-09-21,104.463
2006-09-20,105.199
2006-09-19,105.224
2006-09-18,105.012
2006-09-17,105.077
2006-09-16,105.124
2006-09-15,105.118
2006-09-14,105.093
2006-09-13,104.872
2006-09-12,104.472
2006-09-11,104.457
2006-09-10,104.457
2006-09-09,104.902
2006-09-08,105.156
2006-09-07,104.721
2006-09-06,104.755
2006-09-05,105.537
2006-09-04,106.07
2006-09-03,106.07
2006-09-02,105.995
2006-09-01,105.694
2006-08-31,105.447
2006-08-30,105.461
2006-08-29,105.7
2006-08-28,105.659
2006-08-27,105.659
2006-08-26,105.24
2006-08-25,104.682
2006-08-24,104.351
2006-08-23,103.717
2006-08-22,103.085
2006-08-21,102.982
2006-08-20,102.982
2006-08-19,103.251
2006-08-18,103.407
2006-08-17,103.413
2006-08-16,103.385
2006-08-15,103.485
2006-08-14,103.196
2006-08-13,103.196
2006-08-12,102.813
2006-08-11,102.725
2006-08-10,102.769
2006-08-09,102.485
2006-08-08,101.851
2006-08-07,101.691
2006-08-06,101.691
2006-08-05,101.996
2006-08-04,101.786
2006-08-03,101.406
2006-08-02,101.385
2006-08-01,101.378
2006-07-31,101.481
2006-07-30,101.481
2006-07-29,101.915
2006-07-28,102.353
2006-07-27,102.52
2006-07-26,102.349
2006-07-25,102.184
2006-07-24,102.096
2006-07-23,102.337
2006-07-22,102.875
2006-07-21,103.119
2006-07-20,103.208
2006-07-19,103.174
2006-07-18,103.073
2006-07-17,102.762
2006-07-16,102.762
2006-07-15,102.27
2006-07-14,101.635
2006-07-13,101.311
2006-07-12,101.542
2006-07-11,102.012
2006-07-10,102.688
2006-07-09,102.688
2006-07-08,103.385
2006-07-07,103.799
2006-07-06,103.603
2006-07-05,103.077
2006-07-04,102.725
2006-07-03,102.803
2006-07-02,102.803
2006-07-01,103.504
2006-06-30,103.736
2006-06-29,103.563
2006-06-28,103.661
2006-06-27,103.772
2006-06-26,103.743
2006-06-25,103.743
2006-06-24,103.668
2006-06-23,103.496
2006-06-22,103.05
2006-06-21,102.845
2006-06-20,102.768
2006-06-19,102.584
2006-06-18,102.75
2006-06-17,103.058
2006-06-16,103.249
2006-06-15,103.613
2006-06-14,103.763
2006-06-13,103.332
2006-06-12,103.014
2006-06-11,102.666
2006-06-10,102.05
2006-06-09,101.886
2006-06-08,101.638
2006-06-07,101.466
2006-06-06,101.475
2006-06-05,101.454
2006-06-04,101.629
2006-06-03,102.018
2006-06-02,102.15
2006-06-01,101.973
2006-05-31,101.735
2006-05-30,101.747
2006-05-29,101.864
2006-05-28,101.617
2006-05-27,101.034
2006-05-26,100.489
2006-05-25,99.9381
2006-05-24,99.8592
2006-05-23,99.9065
2006-05-22,99.6851
2006-05-21,99.6851
2006-05-20,99.2861
2006-05-19,99.1939
2006-05-18,98.9762
2006-05-17,98.9762
2006-05-16,98.9585
2006-05-15,99.1857
2006-05-14,99.4598
2006-05-13,100.076
2006-05-12,100.603
2006-05-11,100.608
2006-05-10,100.606
2006-05-09,101.181
2006-05-08,101.827
2006-05-07,101.989
2006-05-06,102.366
2006-05-05,102.544
2006-05-04,102.405
2006-05-03,101.911
2006-05-02,101.646
2006-05-01,101.904
2006-04-30,101.826
2006-04-29,101.686
2006-04-28,101.684
2006-04-27,101.425
2006-04-26,101.139
2006-04-25,101.842
2006-04-24,102.458
2006-04-23,102.697
2006-04-22,103.142
2006-04-21,103.158
2006-04-20,102.894
2006-04-19,102.927
2006-04-18,102.982
2006-04-17,103.046
2006-04-16,103.078
2006-04-15,103.168
2006-04-14,103.168
2006-04-13,103.26
2006-04-12,103.24
2006-04-11,103.0
2006-04-10,102.719
2006-04-09,102.719
2006-04-08,102.001
2006-04-07,101.247
2006-04-06,100.747
2006-04-05,100.634
2006-04-04,100.796
2006-04-03,100.786
2006-04-02,100.907
2006-04-01,100.962
2006-03-31,100.668
2006-03-30,100.401
2006-03-29,100.017
2006-03-28,100.208
2006-03-27,100.777
2006-03-26,100.777
2006-03-25,100.814
2006-03-24,100.411
2006-03-23,100.394
2006-03-22,100.211
2006-03-21,99.9905
2006-03-20,100.318
2006-03-19,100.318
2006-03-18,101.127
2006-03-17,101.863
2006-03-16,101.863
2006-03-15,102.3
2006-03-14,102.473
2006-03-13,102.312
2006-03-12,102.312
2006-03-11,101.989
2006-03-10,101.991
2006-03-09,102.554
2006-03-08,102.955
2006-03-07,102.846
2006-03-06,102.689
2006-03-05,102.689
2006-03-04,102.564
2006-03-03,102.203
2006-03-02,101.924
2006-03-01,101.726
2006-02-28,101.506
2006-02-27,101.614
2006-02-26,101.614
2006-02-25,101.727
2006-02-24,102.692
2006-02-23,103.35
2006-02-22,103.15
2006-02-21,102.679
2006-02-20,102.39
2006-02-19,102.39
2006-02-18,102.076
2006-02-17,101.838
2006-02-16,101.784
2006-02-15,101.816
2006-02-14,102.158
2006-02-13,102.246
2006-02-12,102.467
2006-02-11,102.961
2006-02-10,102.95
2006-02-09,102.773
2006-02-08,103.429
2006-02-07,103.824
2006-02-06,103.912
2006-02-05,103.77
2006-02-04,103.534
2006-02-03,103.341
2006-02-02,102.81
2006-02-01,102.406
2006-01-31,102.21
2006-01-30,102.036
2006-01-29,101.777
2006-01-28,101.065
2006-01-27,100.312
2006-01-26,99.751
2006-01-25,99.5044
2006-01-24,99.7759
2006-01-23,99.7792
2006-01-22,99.7792
2006-01-21,98.9712
2006-01-20,98.614
2006-01-19,99.1161
2006-01-18,99.1655
2006-01-17,98.7497
2006-01-16,98.3961
2006-01-15,98.4607
2006-01-14,98.5009
2006-01-13,98.3373
2006-01-12,98.145
2006-01-11,97.9028
2006-01-10,97.9498
2006-01-09,98.6494
2006-01-08,98.6494
2006-01-07,99.8798
2006-01-06,100.885
2006-01-05,101.116
2006-01-04,101.339
2006-01-03,101.324
2006-01-02,101.245
2006-01-01,100.791
2005-12-31,100.791
2005-12-30,100.195
2005-12-29,99.9507
2005-12-28,99.7261
2005-12-27,99.8045
2005-12-26,99.8045
2005-12-25,100.164
2005-12-24,100.311
2005-12-23,99.8644
2005-12-22,99.7909
2005-12-21,99.9221
2005-12-20,99.7971
2005-12-19,99.9946
2005-12-18,100.686
2005-12-17,102.076
2005-12-16,103.693
2005-12-15,104.237
2005-12-14,104.301
2005-12-13,104.157
2005-12-12,104.157
2005-12-11,104.012
2005-12-10,104.17
2005-12-09,104.446
2005-12-08,104.511
2005-12-07,104.128
2005-12-06,103.803
2005-12-05,103.7
2005-12-04,103.256
2005-12-03,102.645
2005-12-02,102.191
2005-12-01,102.11
2005-11-30,102.334
2005-11-29,102.094
2005-11-28,102.094
2005-11-27,101.988
2005-11-26,101.971
2005-11-25,101.423
2005-11-24,101.254
2005-11-23,100.906
2005-11-22,100.424
2005-11-21,100.493
2005-11-20,100.572
2005-11-19,100.092
2005-11-18,99.9918
2005-11-17,99.7752
2005-11-16,99.5973
2005-11-15,99.3146
2005-11-14,99.1074
2005-11-13,99.1444
2005-11-12,99.162
2005-11-11,99.2543
2005-11-10,99.0025
2005-11-09,98.9245
2005-11-08,99.3786
2005-11-07,99.9926
2005-11-06,100.097
2005-11-05,99.6353
2005-11-04,99.1281
2005-11-03,99.1379
2005-11-02,98.876
2005-11-01,98.2835
2005-10-31,98.2971
2005-10-30,98.2953
2005-10-29,98.3608
2005-10-28,98.6703
2005-10-27,98.5604
2005-10-26,97.6655
2005-10-25,97.4157
2005-10-24,97.5858
2005-10-23,97.5858
2005-10-22,97.7081
2005-10-21,98.0279
2005-10-20,98.1428
2005-10-19,97.8803
2005-10-18,97.0298
2005-10-17,96.2091
2005-10-16,96.1538
2005-10-15,96.3617
2005-10-14,97.072
2005-10-13,97.6097
2005-10-12,97.2521
2005-10-11,96.9852
2005-10-10,96.944
2005-10-09,96.926
2005-10-08,96.4119
2005-10-07,96.0456
2005-10-06,96.8189
2005-10-05,97.659
2005-10-04,97.8004
2005-10-03,97.5415
2005-10-02,97.5896
2005-10-01,97.1856
2005-09-30,96.4827
2005-09-29,96.3695
2005-09-28,96.0094
2005-09-27,95.8231
2005-09-26,96.0534
2005-09-25,96.0666
2005-09-24,95.7841
2005-09-23,95.3331
2005-09-22,95.3478
2005-09-21,95.5563
2005-09-20,95.0176
2005-09-19,94.4604
2005-09-18,94.4993
2005-09-17,94.0607
2005-09-16,93.4251
2005-09-15,93.5331
2005-09-14,93.3892
2005-09-13,92.8122
2005-09-12,92.8124
2005-09-11,93.2353
2005-09-10,93.3116
2005-09-09,93.1578
2005-09-08,92.4565
2005-09-07,92.0489
2005-09-06,91.9484
2005-09-05,92.2939
2005-09-04,92.3078
2005-09-03,92.5231
2005-09-02,92.9881
2005-09-01,93.3041
2005-08-31,92.9766
2005-08-30,92.1551
2005-08-29,91.9001
2005-08-28,91.8891
2005-08-27,92.0794
2005-08-26,92.376
2005-08-25,92.2231
2005-08-24,91.568
2005-08-23,91.2057
2005-08-22,91.1955
2005-08-21,91.1879
2005-08-20,90.9651
2005-08-19,90.6564
2005-08-18,90.9137
2005-08-17,91.2823
2005-08-16,91.2608
2005-08-15,91.483
2005-08-14,91.4036
2005-08-13,91.3756
2005-08-12,91.3935
2005-08-11,91.8173
2005-08-10,92.2764
2005-08-09,92.1918
2005-08-08,92.0672
2005-08-07,92.0876
2005-08-06,91.9477
2005-08-05,91.5694
2005-08-04,91.4229
2005-08-03,91.9612
2005-08-02,92.3585
2005-08-01,91.917
2005-07-31,91.9001
2005-07-30,91.5291
2005-07-29,90.9653
2005-07-28,91.0854
2005-07-27,91.4781
2005-07-26,91.3867
2005-07-25,91.3178
2005-07-24,91.3377
2005-07-23,90.9949
2005-07-22,91.1244
2005-07-21,92.3621
2005-07-20,92.2996
2005-07-19,91.964
2005-07-18,91.9504
2005-07-17,92.183
2005-07-16,92.183
2005-07-15,92.6609
2005-07-14,92.4905
2005-07-13,92.0866
2005-07-12,91.9415
2005-07-11,92.0228
2005-07-10,92.0346
2005-07-09,91.6952
2005-07-08,90.9963
2005-07-07,90.3428
2005-07-06,89.8307
2005-07-05,89.8823
2005-07-04,89.8429
2005-07-03,90.0077
2005-07-02,90.2128
2005-07-01,90.3346
2005-06-30,89.7278
2005-06-29,89.0883
2005-06-28,88.5946
2005-06-27,88.3772
2005-06-26,88.5029
2005-06-25,88.4488
2005-06-24,88.2965
2005-06-23,88.0664
2005-06-22,88.1302
2005-06-21,88.4584
2005-06-20,88.3937
2005-06-19,88.3929
2005-06-18,88.3079
2005-06-17,88.2156
2005-06-16,87.9024
2005-06-15,87.2978
2005-06-14,87.0538
2005-06-13,86.7982
2005-06-12,86.8162
2005-06-11,86.3709
2005-06-10,85.6304
2005-06-09,85.7205
2005-06-08,85.7113
2005-06-07,86.0925
2005-06-06,86.5497
2005-06-05,86.6054
2005-06-04,86.4932
2005-06-03,86.8688
2005-06-02,86.8635
2005-06-01,86.272
2005-05-31,85.994
2005-05-30,86.0931
2005-05-29,86.1158
2005-05-28,85.7637
2005-05-27,85.1816
2005-05-26,85.2746
2005-05-25,85.432
2005-05-24,85.503
2005-05-23,85.5209
2005-05-22,85.5475
2005-05-21,85.4345
2005-05-20,85.2011
2005-05-19,84.836
2005-05-18,84.6627
2005-05-17,84.3985
2005-05-16,84.8115
2005-05-15,85.0369
2005-05-14,85.0369
2005-05-13,85.1165
2005-05-12,84.9892
2005-05-11,85.3264
2005-05-10,85.0342
2005-05-09,84.634
2005-05-08,84.5627
2005-05-07,84.3095
2005-05-06,83.885
2005-05-05,83.8353
