Date,YAHOO.INDEX_GSPTSE.4
2006-01-24,11692.4
2006-01-23,11733.4
2006-01-20,11605.7
2006-01-19,11693.0
2006-01-18,11554.5
2006-01-17,11689.6
2006-01-16,11721.0
2006-01-13,11604.8
2006-01-12,11595.2
2006-01-11,11621.0
2006-01-10,11597.6
2006-01-09,11565.2
2006-01-06,11620.5
2006-01-05,11507.7
2006-01-04,11501.5
2006-01-03,11441.6
2005-12-30,11272.3
2005-12-29,11296.3
2005-12-28,11261.2
2005-12-27,11245.4
2005-12-23,11245.4
2005-12-22,11255.4
2005-12-21,11247.3
2005-12-20,11180.6
2005-12-19,11154.3
2005-12-16,11136.6
2005-12-15,11092.8
2005-12-14,11095.8
2005-12-13,11137.4
2005-12-12,11099.3
2005-12-09,11132.0
2005-12-08,11167.2
2005-12-07,11131.4
2005-12-06,11096.8
2005-12-05,11008.8
2005-12-02,11005.2
2005-12-01,10999.6
2005-11-30,10824.1
2005-11-29,10942.6
2005-11-28,10939.2
2005-11-25,11002.6
2005-11-24,11081.8
2005-11-23,10919.8
2005-11-22,10892.8
2005-11-21,10817.3
2005-11-18,10722.1
2005-11-17,10733.1
2005-11-16,10727.0
2005-11-15,10628.9
2005-11-14,10684.7
2005-11-11,10669.4
2005-11-10,10565.3
2005-11-09,10656.5
2005-11-08,10616.2
2005-11-07,10681.2
2005-11-04,10674.8
2005-11-03,10672.6
2005-11-02,10585.7
2005-11-01,10390.8
2005-10-31,10383.3
2005-10-28,10312.3
2005-10-27,10245.5
2005-10-26,10283.7
2005-10-25,10363.7
2005-10-24,10360.8
2005-10-21,10290.9
2005-10-20,10190.7
2005-10-19,10425.8
2005-10-18,10345.1
2005-10-17,10553.4
2005-10-14,10488.8
2005-10-13,10429.7
2005-10-12,10493.1
2005-10-11,10620.5
2005-10-10,10612.2
2005-10-07,10612.2
2005-10-06,10562.2
2005-10-05,10748.1
2005-10-04,10960.6
2005-10-03,11081.2
2005-09-30,11011.8
2005-09-29,11018.5
2005-09-28,11042.3
2005-09-27,11067.2
2005-09-26,11005.5
2005-09-23,10904.3
2005-09-22,10870.8
2005-09-21,10957.1
2005-09-20,10903.5
2005-09-19,11024.7
2005-09-16,10990.6
2005-09-15,10966.3
2005-09-14,10932.4
2005-09-13,10825.2
2005-09-12,10885.2
2005-09-09,10898.2
2005-09-08,10777.2
2005-09-07,10810.1
2005-09-06,10798.1
2005-09-02,10771.9
2005-09-01,10813.3
2005-08-31,10668.9
2005-08-30,10573.1
2005-08-29,10558.4
2005-08-26,10484.1
2005-08-25,10538.9
2005-08-24,10509.7
2005-08-23,10480.0
2005-08-22,10525.5
2005-08-19,10502.1
2005-08-18,10391.3
2005-08-17,10500.7
2005-08-16,10534.8
2005-08-15,10650.7
2005-08-12,10683.1
2005-08-11,10699.9
2005-08-10,10671.4
2005-08-09,10585.9
2005-08-08,10614.4
2005-08-05,10550.5
2005-08-04,10626.7
2005-08-03,10598.8
2005-08-02,10621.2
2005-08-01,10422.9
2005-07-29,10422.9
2005-07-28,10516.2
2005-07-27,10500.7
2005-07-26,10367.9
2005-07-25,10362.6
2005-07-22,10374.8
2005-07-21,10317.7
2005-07-20,10329.6
2005-07-19,10263.2
2005-07-18,10163.0
2005-07-15,10149.0
2005-07-14,10124.9
2005-07-13,10203.6
2005-07-12,10207.9
2005-07-11,10217.7
2005-07-08,10177.9
2005-07-07,10121.0
2005-07-06,10111.9
2005-07-05,10075.1
2005-07-04,9941.8
2005-07-01,9902.8
2005-06-30,9902.8
2005-06-29,10029.3
2005-06-28,10041.0
2005-06-27,9998.1
2005-06-24,9996.2
2005-06-23,9998.4
2005-06-22,10051.5
2005-06-21,9939.2
2005-06-20,9998.1
2005-06-17,9947.6
2005-06-16,9968.7
2005-06-15,9866.6
2005-06-14,9822.9
2005-06-13,9839.9
2005-06-10,9790.1
2005-06-09,9763.4
2005-06-08,9707.9
2005-06-07,9656.2
2005-06-06,9654.0
2005-06-03,9671.2
2005-06-02,9626.6
2005-06-01,9654.2
2005-05-31,9607.3
2005-05-30,9673.2
2005-05-27,9619.4
2005-05-26,9579.1
2005-05-25,9509.5
2005-05-24,9518.4
2005-05-23,9452.2
2005-05-20,9452.2
2005-05-19,9469.8
2005-05-18,9407.8
2005-05-17,9371.4
2005-05-16,9323.3
2005-05-13,9278.5
2005-05-12,9331.7
2005-05-11,9446.4
2005-05-10,9493.6
2005-05-09,9561.2
2005-05-06,9522.7
2005-05-05,9476.3
2005-05-04,9473.3
2005-05-03,9371.0
2005-05-02,9430.2
2005-04-29,9369.3
2005-04-28,9275.1
2005-04-27,9323.5
2005-04-26,9427.7
2005-04-25,9416.1
2005-04-22,9367.5
2005-04-21,9405.8
2005-04-20,9378.1
2005-04-19,9415.7
2005-04-18,9331.0
2005-04-15,9277.1
2005-04-14,9409.6
2005-04-13,9492.1
2005-04-12,9629.0
2005-04-11,9643.7
2005-04-08,9623.7
2005-04-07,9625.4
2005-04-06,9673.0
2005-04-05,9619.1
2005-04-04,9630.9
2005-04-01,9638.6
2005-03-31,9612.4
2005-03-30,9484.3
2005-03-29,9395.4
2005-03-28,9482.4
2005-03-24,9533.1
2005-03-23,9549.7
2005-03-22,9647.2
2005-03-21,9693.6
2005-03-18,9754.7
2005-03-17,9778.2
2005-03-16,9712.6
2005-03-15,9709.3
2005-03-14,9715.4
2005-03-11,9691.4
2005-03-10,9675.6
2005-03-09,9795.1
2005-03-08,9903.3
2005-03-07,9886.1
2005-03-04,9927.2
2005-03-03,9859.5
2005-03-02,9800.1
2005-03-01,9728.0
2005-02-28,9668.3
2005-02-25,9741.4
2005-02-24,9657.7
2005-02-23,9675.7
2005-02-22,9640.5
2005-02-21,9682.3
2005-02-18,9658.8
2005-02-17,9619.3
2005-02-16,9639.6
2005-02-15,9570.0
2005-02-14,9585.2
2005-02-11,9558.5
2005-02-10,9496.4
2005-02-09,9402.6
2005-02-08,9392.7
2005-02-07,9371.9
2005-02-04,9358.3
2005-02-03,9303.7
2005-02-02,9303.9
2005-02-01,9270.1
2005-01-31,9204.1
2005-01-28,9141.8
2005-01-27,9174.4
2005-01-26,9162.4
2005-01-25,9125.1
2005-01-24,9078.2
2005-01-21,9086.8
2005-01-20,9089.0
2005-01-19,9120.4
2005-01-18,9134.8
2005-01-17,9063.8
2005-01-14,9057.2
2005-01-13,9009.1
2005-01-12,9022.7
2005-01-11,9020.7
2005-01-10,9026.8
2005-01-07,9006.2
2005-01-06,9064.3
2005-01-05,9021.1
2005-01-04,9143.0
2005-01-03,9246.7
