Date,CURRFX.NZDCAD.1
2008-10-24,0.742082
2008-10-23,0.739674
2008-10-22,0.735924
2008-10-21,0.727735
2008-10-20,0.723965
2008-10-19,0.725142
2008-10-18,0.725792
2008-10-17,0.722414
2008-10-16,0.718277
2008-10-15,0.710592
2008-10-14,0.702661
2008-10-13,0.697628
2008-10-12,0.698722
2008-10-11,0.696972
2008-10-10,0.68612
2008-10-09,0.685769
2008-10-08,0.699774
2008-10-07,0.708387
2008-10-06,0.716338
2008-10-05,0.715405
2008-10-04,0.71364
2008-10-03,0.713778
2008-10-02,0.710956
2008-10-01,0.706536
2008-09-30,0.707504
2008-09-29,0.709218
2008-09-28,0.709218
2008-09-27,0.709218
2008-09-26,0.708537
2008-09-25,0.708831
2008-09-24,0.714768
2008-09-23,0.71996
2008-09-22,0.720163
2008-09-21,0.71987
2008-09-20,0.717443
2008-09-19,0.710895
2008-09-18,0.704019
2008-09-17,0.70313
2008-09-16,0.707555
2008-09-15,0.708275
2008-09-14,0.706431
2008-09-13,0.701884
2008-09-12,0.705385
2008-09-11,0.714584
2008-09-10,0.71576
2008-09-09,0.715398
2008-09-08,0.710526
2008-09-07,0.710747
2008-09-06,0.716219
2008-09-05,0.726228
2008-09-04,0.731596
2008-09-03,0.739062
2008-09-02,0.743876
2008-09-01,0.743587
2008-08-31,0.743587
2008-08-30,0.739354
2008-08-29,0.735223
2008-08-28,0.732198
2008-08-27,0.73504
2008-08-26,0.741629
2008-08-25,0.742897
2008-08-24,0.745457
2008-08-23,0.750271
2008-08-22,0.755183
2008-08-21,0.756055
2008-08-20,0.753875
2008-08-19,0.750483
2008-08-18,0.748037
2008-08-17,0.746886
2008-08-16,0.744857
2008-08-15,0.743079
2008-08-14,0.742099
2008-08-13,0.74645
2008-08-12,0.749684
2008-08-11,0.74981
2008-08-10,0.74981
2008-08-09,0.749162
2008-08-08,0.753336
2008-08-07,0.755238
2008-08-06,0.75371
2008-08-05,0.749552
2008-08-04,0.746906
2008-08-03,0.746906
2008-08-02,0.748238
2008-08-01,0.751913
2008-07-31,0.755084
2008-07-30,0.758787
2008-07-29,0.7578
2008-07-28,0.756436
2008-07-27,0.756007
2008-07-26,0.753496
2008-07-25,0.754367
2008-07-24,0.762053
2008-07-23,0.763979
2008-07-22,0.765012
2008-07-21,0.766211
2008-07-20,0.766211
2008-07-19,0.768447
2008-07-18,0.771305
2008-07-17,0.772238
2008-07-16,0.769907
2008-07-15,0.768185
2008-07-14,0.768157
2008-07-13,0.768157
2008-07-12,0.766884
2008-07-11,0.766136
2008-07-10,0.76656
2008-07-09,0.767482
2008-07-08,0.771277
2008-07-07,0.772208
2008-07-06,0.772208
2008-07-05,0.771516
2008-07-04,0.771516
2008-07-03,0.773767
2008-07-02,0.773596
2008-07-01,0.770646
2008-06-30,0.76896
2008-06-29,0.76805
2008-06-28,0.765992
2008-06-27,0.765437
2008-06-26,0.767317
2008-06-25,0.770274
2008-06-24,0.772719
2008-06-23,0.773859
2008-06-22,0.773859
2008-06-21,0.773239
2008-06-20,0.770851
2008-06-19,0.770317
2008-06-18,0.771019
2008-06-17,0.77175
2008-06-16,0.771927
2008-06-15,0.770483
2008-06-14,0.768805
2008-06-13,0.769716
2008-06-12,0.771834
2008-06-11,0.776622
2008-06-10,0.781656
2008-06-09,0.782116
2008-06-08,0.781012
2008-06-07,0.780955
2008-06-06,0.783823
2008-06-05,0.788352
2008-06-04,0.784477
2008-06-03,0.780101
2008-06-02,0.777255
2008-06-01,0.777255
2008-05-31,0.775419
2008-05-30,0.777032
2008-05-29,0.781817
2008-05-28,0.780536
2008-05-27,0.777462
2008-05-26,0.776611
2008-05-25,0.776611
2008-05-24,0.77438
2008-05-23,0.769916
2008-05-22,0.768531
2008-05-21,0.768531
2008-05-20,0.77142
2008-05-19,0.770837
2008-05-18,0.770837
2008-05-17,0.763916
2008-05-16,0.761601
2008-05-15,0.767702
2008-05-14,0.772474
2008-05-13,0.772966
2008-05-12,0.775857
2008-05-11,0.775857
2008-05-10,0.780609
2008-05-09,0.785206
2008-05-08,0.791573
2008-05-07,0.795754
2008-05-06,0.7961
2008-05-05,0.794853
2008-05-04,0.794853
2008-05-03,0.792254
2008-05-02,0.787894
2008-05-01,0.787432
2008-04-30,0.791222
2008-04-29,0.793687
2008-04-28,0.794005
2008-04-27,0.794005
2008-04-26,0.80018
2008-04-25,0.806698
2008-04-24,0.805333
2008-04-23,0.799202
2008-04-22,0.795226
2008-04-21,0.794685
2008-04-20,0.794685
2008-04-19,0.795355
2008-04-18,0.794035
2008-04-17,0.798736
2008-04-16,0.805211
2008-04-15,0.809074
2008-04-14,0.811636
2008-04-13,0.811845
2008-04-12,0.812674
2008-04-11,0.811985
2008-04-10,0.808178
2008-04-09,0.806829
2008-04-08,0.802995
2008-04-07,0.794625
2008-04-06,0.794625
2008-04-05,0.793945
2008-04-04,0.799455
2008-04-03,0.803726
2008-04-02,0.805761
2008-04-01,0.811335
2008-03-31,0.81534
2008-03-30,0.815717
2008-03-29,0.817097
2008-03-28,0.818395
2008-03-27,0.817387
2008-03-26,0.814802
2008-03-25,0.811892
2008-03-24,0.810588
2008-03-23,0.810588
2008-03-22,0.811472
2008-03-21,0.810408
2008-03-20,0.804845
2008-03-19,0.800905
2008-03-18,0.801992
2008-03-17,0.804523
2008-03-16,0.804553
2008-03-15,0.802352
2008-03-14,0.797418
2008-03-13,0.793928
2008-03-12,0.788755
2008-03-11,0.78559
2008-03-10,0.786438
2008-03-09,0.785727
2008-03-08,0.786774
2008-03-07,0.790862
2008-03-06,0.793267
2008-03-05,0.792433
2008-03-04,0.78781
2008-03-03,0.790202
2008-03-02,0.790202
2008-03-01,0.794472
2008-02-29,0.798693
2008-02-28,0.802569
2008-02-27,0.809002
2008-02-26,0.816026
2008-02-25,0.818939
2008-02-24,0.81677
2008-02-23,0.81157
2008-02-22,0.807181
2008-02-21,0.807181
2008-02-20,0.802578
2008-02-19,0.797701
2008-02-18,0.795738
2008-02-17,0.792767
2008-02-16,0.78678
2008-02-15,0.785892
2008-02-14,0.788611
2008-02-13,0.790067
2008-02-12,0.788339
2008-02-11,0.787665
2008-02-10,0.789236
2008-02-09,0.792592
2008-02-08,0.79156
2008-02-07,0.788182
2008-02-06,0.789052
2008-02-05,0.790074
2008-02-04,0.791023
2008-02-03,0.790408
2008-02-02,0.786781
2008-02-01,0.779722
2008-01-31,0.777435
2008-01-30,0.77862
2008-01-29,0.776298
2008-01-28,0.774238
2008-01-27,0.775042
2008-01-26,0.778326
2008-01-25,0.782214
2008-01-24,0.779509
2008-01-23,0.775113
2008-01-22,0.7784
2008-01-21,0.780611
2008-01-20,0.782236
2008-01-19,0.786415
2008-01-18,0.789722
2008-01-17,0.794926
2008-01-16,0.80184
2008-01-15,0.799917
2008-01-14,0.797439
2008-01-13,0.796501
2008-01-12,0.790735
2008-01-11,0.780581
2008-01-10,0.773476
2008-01-09,0.770377
2008-01-08,0.768052
2008-01-07,0.768462
2008-01-06,0.766919
2008-01-05,0.766112
2008-01-04,0.767669
2008-01-03,0.764414
2008-01-02,0.76257
2008-01-01,0.759685
2007-12-31,0.760362
2007-12-30,0.759082
2007-12-29,0.756047
2007-12-28,0.754536
2007-12-27,0.754756
2007-12-26,0.755908
2007-12-25,0.757302
2007-12-24,0.757038
2007-12-23,0.758646
2007-12-22,0.759763
2007-12-21,0.758002
2007-12-20,0.760036
2007-12-19,0.764592
2007-12-18,0.774314
2007-12-17,0.778477
2007-12-16,0.783961
2007-12-15,0.794174
2007-12-14,0.79434
2007-12-13,0.790857
2007-12-12,0.786046
2007-12-11,0.780863
2007-12-10,0.782003
2007-12-09,0.782003
2007-12-08,0.783335
2007-12-07,0.779353
2007-12-06,0.771693
2007-12-05,0.766187
2007-12-04,0.764475
2007-12-03,0.764059
2007-12-02,0.766188
2007-12-01,0.76667
2007-11-30,0.762117
2007-11-29,0.755598
2007-11-28,0.748971
2007-11-27,0.749222
2007-11-26,0.751025
2007-11-25,0.74787
2007-11-24,0.741966
2007-11-23,0.742541
2007-11-22,0.744648
2007-11-21,0.742978
2007-11-20,0.739384
2007-11-19,0.737361
2007-11-18,0.739222
2007-11-17,0.740629
2007-11-16,0.73542
2007-11-15,0.729463
2007-11-14,0.722953
2007-11-13,0.719756
2007-11-12,0.722502
2007-11-11,0.722502
2007-11-10,0.721509
2007-11-09,0.717993
2007-11-08,0.717498
2007-11-07,0.717604
2007-11-06,0.715217
2007-11-05,0.714139
2007-11-04,0.714762
2007-11-03,0.722404
2007-11-02,0.728593
2007-11-01,0.731224
2007-10-31,0.734762
2007-10-30,0.737551
2007-10-29,0.736796
2007-10-28,0.736796
2007-10-27,0.734847
2007-10-26,0.731141
2007-10-25,0.729894
2007-10-24,0.727797
2007-10-23,0.722588
2007-10-22,0.725068
2007-10-21,0.725068
2007-10-20,0.730424
2007-10-19,0.731896
2007-10-18,0.733257
2007-10-17,0.742142
2007-10-16,0.752114
2007-10-15,0.75486
2007-10-14,0.754397
2007-10-13,0.752742
2007-10-12,0.750406
2007-10-11,0.750115
2007-10-10,0.751519
2007-10-09,0.749773
2007-10-08,0.748378
2007-10-07,0.748378
2007-10-06,0.751797
2007-10-05,0.75456
2007-10-04,0.757856
2007-10-03,0.758365
2007-10-02,0.755914
2007-10-01,0.753118
2007-09-30,0.753118
2007-09-29,0.753135
2007-09-28,0.749037
2007-09-27,0.745314
2007-09-26,0.743216
2007-09-25,0.74461
2007-09-24,0.743697
2007-09-23,0.743697
2007-09-22,0.743071
2007-09-21,0.743072
2007-09-20,0.734143
2007-09-19,0.727455
2007-09-18,0.732875
2007-09-17,0.735047
2007-09-16,0.735047
2007-09-15,0.736782
2007-09-14,0.737703
2007-09-13,0.734817
2007-09-12,0.730187
2007-09-11,0.729006
2007-09-10,0.728604
2007-09-09,0.728604
2007-09-08,0.727315
2007-09-07,0.727452
2007-09-06,0.731701
2007-09-05,0.738468
2007-09-04,0.740542
2007-09-03,0.741713
2007-09-02,0.741713
2007-09-01,0.744509
2007-08-31,0.744215
2007-08-30,0.744365
2007-08-29,0.753517
2007-08-28,0.759396
2007-08-27,0.758862
2007-08-26,0.75655
2007-08-25,0.752575
2007-08-24,0.74751
2007-08-23,0.739451
2007-08-22,0.737465
2007-08-21,0.737293
2007-08-20,0.73906
2007-08-19,0.737023
2007-08-18,0.737676
2007-08-17,0.753665
2007-08-16,0.772596
2007-08-15,0.777542
2007-08-14,0.782792
2007-08-13,0.786015
2007-08-12,0.786015
2007-08-11,0.793303
2007-08-10,0.802799
2007-08-09,0.803811
2007-08-08,0.803275
2007-08-07,0.802666
2007-08-06,0.803737
2007-08-05,0.805286
2007-08-04,0.807945
2007-08-03,0.808647
2007-08-02,0.81333
2007-08-01,0.816745
2007-07-31,0.813099
2007-07-30,0.813964
2007-07-29,0.816783
2007-07-28,0.825105
2007-07-27,0.833105
2007-07-26,0.838194
2007-07-25,0.841183
2007-07-24,0.837027
2007-07-23,0.833891
2007-07-22,0.833891
2007-07-21,0.829093
2007-07-20,0.826987
2007-07-19,0.826339
2007-07-18,0.826212
2007-07-17,0.82529
2007-07-16,0.823308
2007-07-15,0.823308
2007-07-14,0.821879
2007-07-13,0.821388
2007-07-12,0.819226
2007-07-11,0.817766
2007-07-10,0.819409
2007-07-09,0.822293
2007-07-08,0.822293
2007-07-07,0.825856
2007-07-06,0.82806
2007-07-05,0.827585
2007-07-04,0.825662
2007-07-03,0.823313
2007-07-02,0.82261
2007-07-01,0.820612
2007-06-30,0.816637
2007-06-29,0.816663
2007-06-28,0.818089
2007-06-27,0.820204
2007-06-26,0.817743
2007-06-25,0.815278
2007-06-24,0.817076
2007-06-23,0.817658
2007-06-22,0.812326
2007-06-21,0.808455
2007-06-20,0.807418
2007-06-19,0.80668
2007-06-18,0.80626
2007-06-17,0.804738
2007-06-16,0.801845
2007-06-15,0.801064
2007-06-14,0.799788
2007-06-13,0.798859
2007-06-12,0.804077
2007-06-11,0.806787
2007-06-10,0.806787
2007-06-09,0.800662
2007-06-08,0.798254
2007-06-07,0.795737
2007-06-06,0.792401
2007-06-05,0.789859
2007-06-04,0.790393
2007-06-03,0.790393
2007-06-02,0.788292
2007-06-01,0.783793
2007-05-31,0.782751
2007-05-30,0.78476
2007-05-29,0.784514
2007-05-28,0.784897
2007-05-27,0.784897
2007-05-26,0.786839
2007-05-25,0.789028
2007-05-24,0.790317
2007-05-23,0.791605
2007-05-22,0.794233
2007-05-21,0.796873
2007-05-20,0.796873
2007-05-19,0.802076
2007-05-18,0.808105
2007-05-17,0.811603
2007-05-16,0.815355
2007-05-15,0.816986
2007-05-14,0.814053
2007-05-13,0.814053
2007-05-12,0.811929
2007-05-11,0.8126
2007-05-10,0.813893
2007-05-09,0.814051
2007-05-08,0.815116
2007-05-07,0.81586
2007-05-06,0.815007
2007-05-05,0.815075
2007-05-04,0.818323
2007-05-03,0.821261
2007-05-02,0.823283
2007-05-01,0.825935
2007-04-30,0.829015
2007-04-29,0.829015
2007-04-28,0.829015
2007-04-27,0.831552
2007-04-26,0.833578
2007-04-25,0.834506
2007-04-24,0.838419
2007-04-23,0.84001
2007-04-22,0.84001
2007-04-21,0.839
2007-04-20,0.839748
2007-04-19,0.84084
2007-04-18,0.838653
2007-04-17,0.839096
2007-04-16,0.837572
2007-04-15,0.837572
2007-04-14,0.832667
2007-04-13,0.830796
2007-04-12,0.834214
2007-04-11,0.832756
2007-04-10,0.830236
2007-04-09,0.830434
2007-04-08,0.830434
2007-04-07,0.832968
2007-04-06,0.833963
2007-04-05,0.833394
2007-04-04,0.832181
2007-04-03,0.82713
2007-04-02,0.824486
2007-04-01,0.824486
2007-03-31,0.825443
2007-03-30,0.828187
2007-03-29,0.828187
2007-03-28,0.830242
2007-03-27,0.827194
2007-03-26,0.825234
2007-03-25,0.825234
2007-03-24,0.82379
2007-03-23,0.820952
2007-03-22,0.820679
2007-03-21,0.823395
2007-03-20,0.821344
2007-03-19,0.81984
2007-03-18,0.819454
2007-03-17,0.817362
2007-03-16,0.812314
2007-03-15,0.809908
2007-03-14,0.813082
2007-03-13,0.811391
2007-03-12,0.809788
2007-03-11,0.809924
2007-03-10,0.808353
2007-03-09,0.804523
2007-03-08,0.802757
2007-03-07,0.800807
2007-03-06,0.805557
2007-03-05,0.810853
2007-03-04,0.810853
2007-03-03,0.812993
2007-03-02,0.817458
2007-03-01,0.819091
2007-02-28,0.821415
2007-02-27,0.820892
2007-02-26,0.819061
2007-02-25,0.819061
2007-02-24,0.818699
2007-02-23,0.819938
2007-02-22,0.819779
2007-02-21,0.816709
2007-02-20,0.814135
2007-02-19,0.811529
2007-02-18,0.810575
2007-02-17,0.809068
2007-02-16,0.80796
2007-02-15,0.805821
2007-02-14,0.803862
2007-02-13,0.80263
2007-02-12,0.803428
2007-02-11,0.803428
2007-02-10,0.809674
2007-02-09,0.81101
2007-02-08,0.806872
2007-02-07,0.807934
2007-02-06,0.808466
2007-02-05,0.807039
2007-02-04,0.805915
2007-02-03,0.805604
2007-02-02,0.808908
2007-02-01,0.814106
2007-01-31,0.820931
2007-01-30,0.821626
2007-01-29,0.821989
2007-01-28,0.821989
2007-01-27,0.823718
2007-01-26,0.825214
2007-01-25,0.826001
2007-01-24,0.824162
2007-01-23,0.817057
2007-01-22,0.815565
2007-01-21,0.815538
2007-01-20,0.815178
2007-01-19,0.813684
2007-01-18,0.812868
2007-01-17,0.812493
2007-01-16,0.809797
2007-01-15,0.808361
2007-01-14,0.809343
2007-01-13,0.810778
2007-01-12,0.810716
2007-01-11,0.812206
2007-01-10,0.810642
2007-01-09,0.805854
2007-01-08,0.808544
2007-01-07,0.808544
2007-01-06,0.818407
2007-01-05,0.824415
2007-01-04,0.824256
2007-01-03,0.822634
2007-01-02,0.821338
2007-01-01,0.821338
2006-12-31,0.820509
2006-12-30,0.817777
2006-12-29,0.815601
2006-12-28,0.814024
2006-12-27,0.811779
2006-12-26,0.810746
2006-12-25,0.811464
2006-12-24,0.809593
2006-12-23,0.804263
2006-12-22,0.80065
2006-12-21,0.801427
2006-12-20,0.799572
2006-12-19,0.79857
2006-12-18,0.797978
2006-12-17,0.797978
2006-12-16,0.797696
2006-12-15,0.798178
2006-12-14,0.795017
2006-12-13,0.791267
2006-12-12,0.789161
2006-12-11,0.790411
2006-12-10,0.790411
2006-12-09,0.791325
2006-12-08,0.787813
2006-12-07,0.784159
2006-12-06,0.785816
2006-12-05,0.787344
2006-12-04,0.785546
2006-12-03,0.785546
2006-12-02,0.779339
2006-12-01,0.773485
2006-11-30,0.766269
2006-11-29,0.760561
2006-11-28,0.761086
2006-11-27,0.762707
2006-11-26,0.762707
2006-11-25,0.764035
2006-11-24,0.766104
2006-11-23,0.766886
2006-11-22,0.765994
2006-11-21,0.763141
2006-11-20,0.761419
2006-11-19,0.761419
2006-11-18,0.757583
2006-11-17,0.753572
2006-11-16,0.751897
2006-11-15,0.751838
2006-11-14,0.753054
2006-11-13,0.753937
2006-11-12,0.753104
2006-11-11,0.751761
2006-11-10,0.753714
2006-11-09,0.756164
2006-11-08,0.756364
2006-11-07,0.756364
2006-11-06,0.758673
2006-11-05,0.758673
2006-11-04,0.761897
2006-11-03,0.760213
2006-11-02,0.754447
2006-11-01,0.747332
2006-10-31,0.742782
2006-10-30,0.742161
2006-10-29,0.741186
2006-10-28,0.738973
2006-10-27,0.740669
2006-10-26,0.746348
2006-10-25,0.749223
2006-10-24,0.75116
2006-10-23,0.752405
2006-10-22,0.752405
2006-10-21,0.75332
2006-10-20,0.754814
2006-10-19,0.754464
2006-10-18,0.751022
2006-10-17,0.747806
2006-10-16,0.747853
2006-10-15,0.747853
2006-10-14,0.748249
2006-10-13,0.749186
2006-10-12,0.746792
2006-10-11,0.741639
2006-10-10,0.739529
2006-10-09,0.741349
2006-10-08,0.742739
2006-10-07,0.74565
2006-10-06,0.745185
2006-10-05,0.739795
2006-10-04,0.734392
2006-10-03,0.730429
2006-10-02,0.729007
2006-10-01,0.729007
2006-09-30,0.728271
2006-09-29,0.730904
2006-09-28,0.738022
2006-09-27,0.74476
2006-09-26,0.742623
2006-09-25,0.738968
2006-09-24,0.738968
2006-09-23,0.739435
2006-09-22,0.742689
2006-09-21,0.742748
2006-09-20,0.742148
2006-09-19,0.742002
2006-09-18,0.740424
2006-09-17,0.740424
2006-09-16,0.737525
2006-09-15,0.729509
2006-09-14,0.7194
2006-09-13,0.716498
2006-09-12,0.714745
2006-09-11,0.713823
2006-09-10,0.713823
2006-09-09,0.714194
2006-09-08,0.717509
2006-09-07,0.718898
2006-09-06,0.720415
2006-09-05,0.723678
2006-09-04,0.723688
2006-09-03,0.723688
2006-09-02,0.72317
2006-09-01,0.720393
2006-08-31,0.71453
2006-08-30,0.709297
2006-08-29,0.706455
2006-08-28,0.70538
2006-08-27,0.70538
2006-08-26,0.70533
2006-08-25,0.708934
2006-08-24,0.712269
2006-08-23,0.71526
2006-08-22,0.718387
2006-08-21,0.71916
2006-08-20,0.71916
2006-08-19,0.717868
2006-08-18,0.716306
2006-08-17,0.713305
2006-08-16,0.71194
2006-08-15,0.712561
2006-08-14,0.712756
2006-08-13,0.712756
2006-08-12,0.712012
2006-08-11,0.707873
2006-08-10,0.702679
2006-08-09,0.700971
2006-08-08,0.70319
2006-08-07,0.702791
2006-08-06,0.702791
2006-08-05,0.698943
2006-08-04,0.698943
2006-08-03,0.699005
2006-08-02,0.698708
2006-08-01,0.698012
2006-07-31,0.699439
2006-07-30,0.699439
2006-07-29,0.702003
2006-07-28,0.707139
2006-07-27,0.711917
2006-07-26,0.711603
2006-07-25,0.709752
2006-07-24,0.708297
2006-07-23,0.708297
2006-07-22,0.706942
2006-07-21,0.706942
2006-07-20,0.708442
2006-07-19,0.706675
2006-07-18,0.701456
2006-07-17,0.699644
2006-07-16,0.699644
2006-07-15,0.699398
2006-07-14,0.699512
2006-07-13,0.695707
2006-07-12,0.688037
2006-07-11,0.682808
2006-07-10,0.678141
2006-07-09,0.678141
2006-07-08,0.673909
2006-07-07,0.673096
2006-07-06,0.674921
2006-07-05,0.67676
2006-07-04,0.678619
2006-07-03,0.678369
2006-07-02,0.678369
2006-07-01,0.672408
2006-06-30,0.669123
2006-06-29,0.67501
2006-06-28,0.679426
2006-06-27,0.680416
2006-06-26,0.682236
2006-06-25,0.682143
2006-06-24,0.682338
2006-06-23,0.685745
2006-06-22,0.691034
2006-06-21,0.692537
2006-06-20,0.692583
2006-06-19,0.693362
2006-06-18,0.693362
2006-06-17,0.69338
2006-06-16,0.693102
2006-06-15,0.690869
2006-06-14,0.691569
2006-06-13,0.698618
2006-06-12,0.700961
2006-06-11,0.701523
2006-06-10,0.701709
2006-06-09,0.699472
2006-06-08,0.69828
2006-06-07,0.697894
2006-06-06,0.695564
2006-06-05,0.693689
2006-06-04,0.693689
2006-06-03,0.694329
2006-06-02,0.699184
2006-06-01,0.702479
2006-05-31,0.702258
2006-05-30,0.70113
2006-05-29,0.702819
2006-05-28,0.702819
2006-05-27,0.707397
2006-05-26,0.707733
2006-05-25,0.700415
2006-05-24,0.694744
2006-05-23,0.693572
2006-05-22,0.693735
2006-05-21,0.694766
2006-05-20,0.696165
2006-05-19,0.694609
2006-05-18,0.692958
2006-05-17,0.692922
2006-05-16,0.694458
2006-05-15,0.69636
2006-05-14,0.695865
2006-05-13,0.69352
2006-05-12,0.691248
2006-05-11,0.6937
2006-05-10,0.701698
2006-05-09,0.707844
2006-05-08,0.70965
2006-05-07,0.70965
2006-05-06,0.710428
2006-05-05,0.709777
2006-05-04,0.708634
2006-05-03,0.709595
2006-05-02,0.712327
2006-05-01,0.713037
2006-04-30,0.712697
2006-04-29,0.711766
2006-04-28,0.711161
2006-04-27,0.711506
2006-04-26,0.715538
2006-04-25,0.719082
2006-04-24,0.719082
2006-04-23,0.719082
2006-04-22,0.717714
2006-04-21,0.719582
2006-04-20,0.719588
2006-04-19,0.715596
2006-04-18,0.712704
2006-04-17,0.712237
2006-04-16,0.711875
2006-04-15,0.711834
2006-04-14,0.709749
2006-04-13,0.702299
2006-04-12,0.699121
2006-04-11,0.699035
2006-04-10,0.699061
2006-04-09,0.701216
2006-04-08,0.70786
2006-04-07,0.711982
2006-04-06,0.711058
2006-04-05,0.713378
2006-04-04,0.719467
2006-04-03,0.71667
2006-04-02,0.71667
2006-04-01,0.711672
2006-03-31,0.708617
2006-03-30,0.707545
2006-03-29,0.710274
2006-03-28,0.712869
2006-03-27,0.712869
2006-03-26,0.712869
2006-03-25,0.721674
2006-03-24,0.728859
2006-03-23,0.726057
2006-03-22,0.727295
2006-03-21,0.73185
2006-03-20,0.73498
2006-03-19,0.73498
2006-03-18,0.737446
2006-03-17,0.742067
2006-03-16,0.741451
2006-03-15,0.740431
2006-03-14,0.74495
2006-03-13,0.745603
2006-03-12,0.745603
2006-03-11,0.749136
2006-03-10,0.750292
2006-03-09,0.746808
2006-03-08,0.748184
2006-03-07,0.754019
2006-03-06,0.754717
2006-03-05,0.754717
2006-03-04,0.755059
2006-03-03,0.755078
2006-03-02,0.75406
2006-03-01,0.754237
2006-02-28,0.758275
2006-02-27,0.761263
2006-02-26,0.762053
2006-02-25,0.761544
2006-02-24,0.7582
2006-02-23,0.759952
2006-02-22,0.765761
2006-02-21,0.769603
2006-02-20,0.770028
2006-02-19,0.770538
2006-02-18,0.774299
2006-02-17,0.780029
2006-02-16,0.780621
2006-02-15,0.781152
2006-02-14,0.783542
2006-02-13,0.781912
2006-02-12,0.781912
2006-02-11,0.779797
2006-02-10,0.779396
2006-02-09,0.782419
2006-02-08,0.784503
2006-02-07,0.784503
2006-02-06,0.787171
2006-02-05,0.788301
2006-02-04,0.7879
2006-02-03,0.784101
2006-02-02,0.783191
2006-02-01,0.782999
2006-01-31,0.782999
2006-01-30,0.783539
2006-01-29,0.784047
2006-01-28,0.78748
2006-01-27,0.79008
2006-01-26,0.786261
2006-01-25,0.78511
2006-01-24,0.785516
2006-01-23,0.78316
2006-01-22,0.785556
2006-01-21,0.793475
2006-01-20,0.800131
2006-01-19,0.803181
2006-01-18,0.806345
2006-01-17,0.810194
2006-01-16,0.809591
2006-01-15,0.809591
2006-01-14,0.807841
2006-01-13,0.808609
2006-01-12,0.809867
2006-01-11,0.809668
2006-01-10,0.807417
2006-01-09,0.803619
2006-01-08,0.803619
2006-01-07,0.796424
2006-01-06,0.791657
2006-01-05,0.793118
2006-01-04,0.793643
2006-01-03,0.794406
2006-01-02,0.794406
2006-01-01,0.794685
2005-12-31,0.793783
2005-12-30,0.791841
2005-12-29,0.788271
2005-12-28,0.787063
2005-12-27,0.78586
2005-12-26,0.785522
2005-12-25,0.786156
2005-12-24,0.791909
2005-12-23,0.800491
2005-12-22,0.802748
2005-12-21,0.801285
2005-12-20,0.800729
2005-12-19,0.80014
2005-12-18,0.803197
2005-12-17,0.810326
2005-12-16,0.814081
2005-12-15,0.81672
2005-12-14,0.815595
2005-12-13,0.813938
2005-12-12,0.813938
2005-12-11,0.813285
2005-12-10,0.815712
2005-12-09,0.825369
2005-12-08,0.830114
2005-12-07,0.829377
2005-12-06,0.828637
2005-12-05,0.826873
2005-12-04,0.823339
2005-12-03,0.821759
2005-12-02,0.821267
2005-12-01,0.819227
2005-11-30,0.815181
2005-11-29,0.815462
2005-11-28,0.815189
2005-11-27,0.814761
2005-11-26,0.814807
2005-11-25,0.81431
2005-11-24,0.812733
2005-11-23,0.813392
2005-11-22,0.81585
2005-11-21,0.814565
2005-11-20,0.813946
2005-11-19,0.816984
2005-11-18,0.816619
2005-11-17,0.817461
2005-11-16,0.815396
2005-11-15,0.814485
2005-11-14,0.817827
2005-11-13,0.81778
2005-11-12,0.817167
2005-11-11,0.814422
2005-11-10,0.811388
2005-11-09,0.808678
2005-11-08,0.807371
2005-11-07,0.808015
2005-11-06,0.807389
2005-11-05,0.810245
2005-11-04,0.815207
2005-11-03,0.818285
2005-11-02,0.823211
2005-11-01,0.828322
2005-10-31,0.828312
2005-10-30,0.828737
2005-10-29,0.828871
2005-10-28,0.825969
2005-10-27,0.824846
2005-10-26,0.831065
2005-10-25,0.832901
2005-10-24,0.830486
2005-10-23,0.830559
2005-10-22,0.829009
2005-10-21,0.823792
2005-10-20,0.820771
2005-10-19,0.820674
2005-10-18,0.822871
2005-10-17,0.826109
2005-10-16,0.826261
2005-10-15,0.823613
2005-10-14,0.817973
2005-10-13,0.815181
2005-10-12,0.816788
2005-10-11,0.819401
2005-10-10,0.816516
2005-10-09,0.817067
2005-10-08,0.820324
2005-10-07,0.822753
2005-10-06,0.818717
2005-10-05,0.812601
2005-10-04,0.806063
2005-10-03,0.805168
2005-10-02,0.804226
2005-10-01,0.806164
2005-09-30,0.807752
2005-09-29,0.803838
2005-09-28,0.8024
2005-09-27,0.805279
2005-09-26,0.806665
2005-09-25,0.806484
2005-09-24,0.808237
2005-09-23,0.813691
2005-09-22,0.817581
2005-09-21,0.817985
2005-09-20,0.823851
2005-09-19,0.830976
2005-09-18,0.830077
2005-09-17,0.832011
2005-09-16,0.835947
2005-09-15,0.834043
2005-09-14,0.831524
2005-09-13,0.834545
2005-09-12,0.83417
2005-09-11,0.832526
2005-09-10,0.832619
2005-09-09,0.834219
2005-09-08,0.838612
2005-09-07,0.842965
2005-09-06,0.842133
2005-09-05,0.839962
2005-09-04,0.840585
2005-09-03,0.838086
2005-09-02,0.831055
2005-09-01,0.824165
2005-08-31,0.824958
2005-08-30,0.831663
2005-08-29,0.833542
2005-08-28,0.833623
2005-08-27,0.833046
2005-08-26,0.832085
2005-08-25,0.832928
2005-08-24,0.836343
2005-08-23,0.83844
2005-08-22,0.840875
2005-08-21,0.84111
2005-08-20,0.843881
2005-08-19,0.848797
2005-08-18,0.84744
2005-08-17,0.844701
