Date,YAHOO.INDEX_AORD.4
2006-01-10,4761.7
2006-01-09,4775.8
2006-01-06,4736.4
2006-01-05,4757.9
2006-01-04,4765.1
2006-01-03,4721.1
2005-12-30,4708.8
2005-12-29,4715.2
2005-12-28,4697.3
2005-12-23,4670.8
2005-12-22,4652.0
2005-12-21,4659.9
2005-12-20,4616.7
2005-12-19,4600.8
2005-12-16,4590.9
2005-12-15,4575.4
2005-12-14,4567.3
2005-12-13,4538.7
2005-12-12,4562.2
2005-12-09,4534.8
2005-12-08,4531.6
2005-12-07,4576.3
2005-12-06,4568.7
2005-12-05,4576.8
2005-12-02,4573.8
2005-12-01,4532.3
2005-11-30,4583.6
2005-11-29,4585.3
2005-11-28,4610.2
2005-11-25,4592.5
2005-11-24,4594.9
2005-11-23,4562.4
2005-11-22,4569.5
2005-11-21,4598.2
2005-11-18,4610.6
2005-11-17,4570.1
2005-11-16,4560.2
2005-11-15,4544.9
2005-11-14,4547.9
2005-11-11,4516.8
2005-11-10,4492.3
2005-11-09,4476.3
2005-11-08,4501.2
2005-11-07,4460.8
2005-11-04,4468.3
2005-11-03,4460.9
2005-11-02,4408.8
2005-11-01,4425.0
2005-10-31,4412.7
2005-10-28,4340.5
2005-10-27,4389.2
2005-10-26,4400.6
2005-10-25,4350.8
2005-10-24,4317.3
2005-10-21,4325.2
2005-10-20,4345.1
2005-10-19,4345.9
2005-10-18,4422.5
2005-10-17,4389.9
2005-10-14,4371.3
2005-10-13,4394.9
2005-10-12,4429.4
2005-10-11,4392.3
2005-10-10,4427.9
2005-10-07,4400.1
2005-10-06,4401.8
2005-10-05,4496.8
2005-10-04,4591.5
2005-10-03,4593.2
2005-09-30,4592.6
2005-09-29,4617.4
2005-09-28,4575.2
2005-09-27,4576.7
2005-09-26,4565.3
2005-09-23,4514.0
2005-09-22,4511.5
2005-09-21,4501.8
2005-09-20,4527.2
2005-09-19,4499.6
2005-09-16,4499.4
2005-09-15,4466.4
2005-09-14,4473.6
2005-09-13,4456.3
2005-09-12,4437.5
2005-09-09,4432.7
2005-09-08,4439.8
2005-09-07,4456.3
2005-09-06,4422.3
2005-09-05,4417.2
2005-09-02,4435.9
2005-09-01,4460.1
2005-08-31,4413.5
2005-08-30,4407.4
2005-08-29,4368.5
2005-08-26,4419.1
2005-08-25,4393.6
2005-08-24,4417.0
2005-08-23,4451.6
2005-08-22,4462.7
2005-08-19,4429.9
2005-08-18,4410.2
2005-08-17,4429.8
2005-08-16,4446.3
2005-08-15,4425.5
2005-08-12,4431.9
2005-08-11,4423.9
2005-08-10,4384.8
2005-08-09,4374.5
2005-08-08,4365.2
2005-08-05,4333.1
2005-08-04,4328.5
2005-08-03,4326.3
2005-08-02,4343.4
2005-08-01,4337.6
2005-07-29,4346.7
2005-07-28,4329.1
2005-07-27,4347.6
2005-07-26,4338.1
2005-07-25,4335.6
2005-07-22,4324.2
2005-07-21,4302.7
2005-07-20,4263.3
2005-07-19,4239.8
2005-07-18,4259.9
2005-07-15,4254.2
2005-07-14,4257.7
2005-07-13,4240.2
2005-07-12,4225.1
2005-07-11,4226.6
2005-07-08,4193.8
2005-07-07,4197.6
2005-07-06,4234.1
2005-07-05,4253.6
2005-07-04,4234.7
2005-07-01,4224.1
2005-06-30,4229.9
2005-06-29,4216.6
2005-06-28,4222.0
2005-06-27,4191.2
2005-06-24,4203.8
2005-06-23,4225.6
2005-06-22,4232.1
2005-06-21,4255.3
2005-06-20,4262.3
2005-06-17,4267.3
2005-06-16,4221.3
2005-06-15,4203.8
2005-06-14,4189.6
2005-06-10,4180.0
2005-06-09,4168.9
2005-06-08,4173.3
2005-06-07,4160.1
2005-06-06,4154.6
2005-06-03,4149.3
2005-06-02,4136.4
2005-06-01,4103.7
2005-05-31,4070.4
2005-05-30,4089.5
2005-05-27,4073.9
2005-05-26,4050.4
2005-05-25,4047.3
2005-05-24,4054.3
2005-05-23,4024.3
2005-05-20,3990.8
2005-05-19,3993.7
2005-05-18,3940.5
2005-05-17,3911.7
2005-05-16,3923.8
2005-05-13,3965.5
2005-05-12,3979.2
2005-05-11,3958.6
2005-05-10,3949.1
2005-05-09,3956.8
2005-05-06,3939.8
2005-05-05,3915.0
2005-05-04,3905.5
2005-05-03,3943.6
2005-05-02,3969.2
2005-04-29,3943.1
2005-04-28,3975.3
2005-04-27,3987.5
2005-04-26,3999.1
2005-04-22,4009.6
2005-04-21,3988.6
2005-04-20,4001.9
2005-04-19,3996.4
2005-04-18,3936.5
2005-04-15,3993.4
2005-04-14,4063.3
2005-04-13,4115.0
2005-04-12,4123.4
2005-04-11,4115.8
2005-04-08,4148.5
2005-04-07,4112.4
2005-04-06,4106.2
2005-04-05,4117.2
2005-04-04,4109.2
2005-04-01,4126.4
2005-03-31,4100.6
2005-03-30,4083.6
2005-03-29,4091.9
2005-03-24,4131.6
2005-03-23,4164.6
2005-03-22,4225.5
2005-03-21,4255.8
2005-03-18,4236.8
2005-03-17,4217.3
2005-03-16,4229.9
2005-03-15,4210.9
2005-03-14,4218.6
2005-03-11,4192.5
2005-03-10,4199.2
2005-03-09,4223.0
2005-03-08,4223.3
2005-03-07,4218.6
2005-03-04,4201.9
2005-03-03,4185.8
2005-03-02,4172.2
2005-03-01,4164.3
2005-02-28,4156.5
2005-02-25,4116.4
2005-02-24,4086.7
2005-02-23,4103.3
2005-02-22,4138.4
2005-02-21,4153.6
2005-02-18,4151.8
2005-02-17,4155.0
2005-02-16,4142.8
2005-02-15,4136.3
2005-02-14,4143.0
2005-02-11,4160.8
2005-02-10,4160.0
2005-02-09,4163.2
2005-02-08,4172.3
2005-02-07,4182.9
2005-02-04,4156.2
2005-02-03,4146.3
2005-02-02,4141.2
2005-02-01,4127.2
2005-01-31,4106.7
2005-01-28,4096.4
2005-01-27,4101.2
2005-01-25,4056.4
2005-01-24,4047.6
2005-01-21,4046.4
2005-01-20,4038.5
2005-01-19,4055.7
2005-01-18,4065.5
2005-01-17,4079.0
2005-01-14,4062.9
2005-01-13,4069.1
2005-01-12,4068.3
2005-01-11,4070.3
2005-01-10,4071.7
2005-01-07,4062.8
2005-01-06,4033.3
2005-01-05,4043.4
2005-01-04,4060.7
