Date,CURRFX.EURGBP.1
2006-04-11,0.694345
2006-04-10,0.696156
2006-04-07,0.699613
2006-04-06,0.698725
2006-04-05,0.697722
2006-04-04,0.696334
2006-04-03,0.696334
2006-03-31,0.692801
2006-03-30,0.689841
2006-03-29,0.688916
2006-03-28,0.689752
2006-03-27,0.690981
2006-03-24,0.691446
2006-03-23,0.69215
2006-03-22,0.693161
2006-03-21,0.693878
2006-03-20,0.693149
2006-03-17,0.690258
2006-03-16,0.689044
2006-03-15,0.689854
2006-03-14,0.690437
2006-03-13,0.688504
2006-03-10,0.68609
2006-03-09,0.685544
2006-03-08,0.685955
2006-03-07,0.686276
2006-03-06,0.685068
2006-03-03,0.681842
2006-03-02,0.680547
2006-03-01,0.680839
2006-02-28,0.680719
2006-02-27,0.68106
2006-02-24,0.682416
2006-02-23,0.683079
2006-02-22,0.684168
2006-02-21,0.685389
2006-02-20,0.684989
2006-02-17,0.68438
2006-02-16,0.685112
2006-02-15,0.684004
2006-02-14,0.682801
2006-02-13,0.684248
2006-02-10,0.686898
2006-02-09,0.685993
2006-02-08,0.684597
2006-02-07,0.682877
2006-02-06,0.681227
2006-02-03,0.680479
2006-02-02,0.682497
2006-02-01,0.683719
2006-01-31,0.684856
2006-01-30,0.684856
2006-01-27,0.686496
2006-01-26,0.687654
2006-01-25,0.687872
2006-01-24,0.686747
2006-01-23,0.686085
2006-01-20,0.686702
2006-01-19,0.685761
2006-01-18,0.685625
2006-01-17,0.684653
2006-01-16,0.684347
2006-01-13,0.685988
2006-01-12,0.68495
2006-01-11,0.684128
2006-01-10,0.685482
2006-01-09,0.687435
2006-01-06,0.688481
2006-01-05,0.687327
2006-01-04,0.687351
2006-01-03,0.687636
2006-01-02,0.687163
2005-12-30,0.685363
2005-12-29,0.684236
2005-12-28,0.684236
2005-12-27,0.681806
2005-12-26,0.681806
2005-12-23,0.678004
2005-12-22,0.679437
2005-12-21,0.678832
2005-12-20,0.67742
2005-12-19,0.67742
2005-12-16,0.675763
2005-12-15,0.673749
2005-12-14,0.673359
2005-12-13,0.674578
2005-12-12,0.674578
2005-12-09,0.67701
2005-12-08,0.676972
2005-12-07,0.676262
2005-12-06,0.679114
2005-12-05,0.679114
2005-12-02,0.684512
2005-12-01,0.684984
2005-11-30,0.684188
2005-11-29,0.683909
2005-11-28,0.683909
2005-11-25,0.68468
2005-11-24,0.685719
2005-11-23,0.684555
2005-11-22,0.683616
2005-11-21,0.684874
2005-11-18,0.682314
2005-11-17,0.678213
2005-11-16,0.674508
2005-11-15,0.672317
2005-11-14,0.672317
2005-11-11,0.672748
2005-11-10,0.675378
2005-11-09,0.676169
2005-11-08,0.676414
2005-11-07,0.675344
2005-11-04,0.676548
2005-11-03,0.679871
2005-11-02,0.680303
2005-11-01,0.680303
2005-10-31,0.680217
2005-10-28,0.68052
2005-10-27,0.679593
2005-10-26,0.678002
2005-10-25,0.676981
2005-10-24,0.676534
2005-10-21,0.67819
2005-10-20,0.68084
2005-10-19,0.684112
2005-10-18,0.684527
2005-10-17,0.683738
2005-10-14,0.685803
2005-10-13,0.686999
2005-10-12,0.686999
2005-10-11,0.687619
2005-10-10,0.686883
2005-10-07,0.682802
2005-10-06,0.678474
2005-10-05,0.677944
2005-10-04,0.679973
2005-10-03,0.682497
2005-09-30,0.682404
2005-09-29,0.680575
2005-09-28,0.679529
2005-09-27,0.678957
2005-09-26,0.679144
2005-09-23,0.677304
2005-09-22,0.674503
2005-09-21,0.673674
2005-09-20,0.674511
2005-09-19,0.676931
2005-09-16,0.675888
2005-09-15,0.673327
2005-09-14,0.673913
2005-09-13,0.675024
2005-09-12,0.675046
2005-09-09,0.675902
2005-09-08,0.676548
2005-09-07,0.677852
2005-09-06,0.680175
2005-09-05,0.681076
2005-09-02,0.682687
2005-09-01,0.684425
2005-08-31,0.682995
2005-08-30,0.681155
2005-08-29,0.68193
2005-08-26,0.682064
2005-08-25,0.680626
2005-08-24,0.679015
2005-08-23,0.678552
2005-08-22,0.677922
2005-08-19,0.678879
2005-08-18,0.680686
2005-08-17,0.682827
2005-08-16,0.683908
2005-08-15,0.686689
2005-08-12,0.688708
2005-08-11,0.690718
2005-08-10,0.692225
2005-08-09,0.698231
2005-08-08,0.70389
2005-08-05,0.694814
2005-08-04,0.692048
2005-08-03,0.688972
2005-08-02,0.689676
2005-08-01,0.690777
2005-07-29,0.691406
2005-07-28,0.691547
2005-07-27,0.690929
2005-07-26,0.691925
2005-07-25,0.694086
2005-07-22,0.695684
2005-07-21,0.695581
2005-07-20,0.691056
2005-07-19,0.688682
2005-07-18,0.687452
2005-07-15,0.687111
2005-07-14,0.686605
2005-07-13,0.687936
2005-07-12,0.687616
2005-07-11,0.687333
2005-07-08,0.682947
2005-07-07,0.67898
2005-07-06,0.677661
2005-07-05,0.676719
2005-07-04,0.676067
2005-07-01,0.672866
2005-06-30,0.666966
2005-06-29,0.66462
2005-06-28,0.66418
2005-06-27,0.663087
2005-06-24,0.664179
2005-06-23,0.665674
2005-06-22,0.665946
2005-06-21,0.667469
2005-06-20,0.667338
2005-06-17,0.66422
2005-06-16,0.665406
2005-06-15,0.667771
2005-06-14,0.669693
2005-06-13,0.669379
2005-06-10,0.670919
2005-06-09,0.670073
2005-06-08,0.670823
2005-06-07,0.673191
2005-06-06,0.674885
2005-06-03,0.67554
2005-06-02,0.675658
2005-06-01,0.679798
2005-05-31,0.686023
2005-05-30,0.688521
2005-05-27,0.687751
2005-05-26,0.688342
2005-05-25,0.688305
2005-05-24,0.687554
2005-05-23,0.68784
2005-05-20,0.68904
2005-05-19,0.688259
2005-05-18,0.687473
2005-05-17,0.685743
2005-05-16,0.681905
2005-05-13,0.682093
2005-05-12,0.684091
2005-05-11,0.683105
2005-05-10,0.680188
2005-05-09,0.678551
2005-05-06,0.680254
2005-05-05,0.680735
2005-05-04,0.68005
2005-05-03,0.676977
2005-05-02,0.674803
2005-04-29,0.677217
2005-04-28,0.679545
2005-04-27,0.680698
2005-04-26,0.680919
2005-04-25,0.68274
2005-04-22,0.683129
2005-04-21,0.681809
2005-04-20,0.682299
2005-04-19,0.683304
2005-04-18,0.681999
2005-04-15,0.681569
2005-04-14,0.682365
2005-04-13,0.684273
2005-04-12,0.686086
2005-04-11,0.686572
2005-04-08,0.686471
2005-04-07,0.684387
2005-04-06,0.684492
2005-04-05,0.685037
2005-04-04,0.685425
2005-04-01,0.686531
2005-03-31,0.688217
2005-03-30,0.69001
2005-03-29,0.691689
2005-03-28,0.692695
2005-03-25,0.693205
2005-03-24,0.694618
2005-03-23,0.694084
2005-03-22,0.693559
2005-03-21,0.693979
2005-03-18,0.695592
2005-03-17,0.696388
2005-03-16,0.697158
2005-03-15,0.698636
2005-03-14,0.698548
2005-03-11,0.697404
2005-03-10,0.69444
2005-03-09,0.691304
2005-03-08,0.689741
2005-03-07,0.688196
2005-03-04,0.687021
2005-03-03,0.68744
2005-03-02,0.68744
2005-03-01,0.689333
2005-02-28,0.690445
2005-02-25,0.691282
2005-02-24,0.692437
2005-02-23,0.691733
2005-02-22,0.689044
2005-02-21,0.689559
2005-02-18,0.690396
2005-02-17,0.689302
2005-02-16,0.687251
2005-02-15,0.687251
2005-02-14,0.688736
2005-02-11,0.688736
2005-02-10,0.688645
2005-02-09,0.688015
2005-02-08,0.686964
2005-02-07,0.687304
2005-02-04,0.689944
2005-02-03,0.691811
2005-02-02,0.692478
2005-02-01,0.691543
2005-01-31,0.690565
2005-01-28,0.69205
2005-01-27,0.695082
2005-01-26,0.695463
2005-01-25,0.694616
2005-01-24,0.694034
2005-01-21,0.693549
2005-01-20,0.696065
2005-01-19,0.699418
2005-01-18,0.70163
2005-01-17,0.701137
2005-01-14,0.70206
2005-01-13,0.700316
2005-01-12,0.698047
2005-01-11,0.697623
2005-01-10,0.699819
2005-01-07,0.703187
2005-01-06,0.704455
2005-01-05,0.706023
2005-01-04,0.706802
2005-01-03,0.706655
